packet_size_bytes,connection_duration_sec,num_packets,bytes_sent,bytes_received,protocol_type,service_type,flag_type,src_port_ephemeral,dst_port_wellknown,num_failed_logins,is_guest_login,num_access_files,num_outbound_commands,count_connections_same_host,serror_rate,rerror_rate,same_service_rate,diff_host_rate,dst_host_count,target
659,100.47,49,145,57580,0,10,2,1,1,0,1,2,0,18,0.0316,0.0833,0.8387,0.0813,38,1
100,1.64,44,1649,2263,1,2,2,1,1,0,0,1,0,9,0.1742,0.0772,0.7408,0.3055,31,0
100,20.03,59,410,129,3,2,4,1,0,0,0,2,1,11,0.0103,0.0213,0.5736,0.1591,38,0
1517,9.77,41,992,2738,2,5,4,1,1,0,0,4,1,8,0.1968,0.0589,0.8242,0.2816,30,0
100,13.79,45,65433,9245,1,3,4,1,0,0,0,1,0,7,0.1275,0.0587,0.6358,0.031,28,0
1936,4.17,38,35665,237746,3,8,1,0,1,0,0,1,2,9,0.1229,0.3196,0.6709,0.2294,37,0
101,48.98,41,2691,1301,1,1,3,1,0,0,0,3,0,9,0.4124,0.0103,0.8039,0.0972,33,1
818,8.86,50,10836,721,0,11,5,0,1,0,0,1,0,11,0.0461,0.01,0.5755,0.0648,29,0
120,120.76,49,5089,63439,0,2,4,1,0,0,0,3,0,7,0.1972,0.0158,0.8207,0.2663,44,0
100,35.12,48,29166,373,0,3,0,1,1,1,0,2,0,8,0.2023,0.1049,0.5062,0.2928,26,1
932,46.13,48,14114,2238,3,11,2,1,1,1,0,1,0,9,0.2206,0.0159,0.8142,0.1945,27,1
337,20.61,61,903,18140,0,5,4,0,1,1,0,1,0,9,0.0547,0.0019,0.9588,0.2501,27,0
100,10.43,50,7051,255,0,11,0,1,0,1,0,0,0,12,0.0264,0.0132,0.6469,0.0489,30,0
179,4.97,51,5236,362,2,0,0,0,0,0,0,2,1,12,0.0146,0.0369,0.931,0.1325,27,0
1188,6.57,56,1106,3771,0,0,2,0,0,0,0,4,0,7,0.0909,0.0007,0.7076,0.1752,25,0
280,14.45,48,18294,284,0,9,1,1,1,1,0,3,1,13,0.0031,0.0436,0.774,0.0314,22,0
219,67.62,61,3862,11730,2,5,2,1,1,0,0,1,1,6,0.1615,0.1693,0.4314,0.2749,31,0
453,1.81,51,1610,500000,0,3,1,1,1,0,0,1,0,10,0.1049,0.0164,0.7714,0.2042,27,0
5170,43.7,40,263,6596,1,0,0,0,1,0,0,2,0,15,0.4329,0.1495,0.7487,0.1311,29,1
3828,10.33,49,8764,1847,2,6,5,1,1,0,0,0,0,7,0.0541,0.0666,0.6702,0.1529,34,0
100,18.81,45,3466,4095,3,5,1,1,0,1,0,3,1,12,0.0077,0.0974,0.7184,0.2535,33,0
100,95.18,53,2885,622,1,6,4,1,1,0,0,3,0,12,0.0821,0.11,0.5053,0.1389,23,0
893,21.54,47,6547,125160,0,1,3,1,1,0,0,2,0,7,0.0321,0.0539,0.3032,0.0554,39,0
926,4.53,56,524,7802,3,7,4,1,1,0,0,0,1,16,0.0144,0.1208,0.7472,0.3081,25,1
177,45.6,43,5834,18646,2,11,1,1,1,0,0,1,0,11,0.0677,0.0056,0.8124,0.3236,36,0
100,28.45,56,1497,808,0,3,1,1,0,0,0,1,0,13,0.0856,0.0291,0.7707,0.1126,35,0
191,5.58,44,1866,412,2,7,2,1,1,1,0,1,1,8,0.0558,0.1454,0.6639,0.3021,26,0
100,51.1,52,48071,464,1,11,0,1,1,0,1,2,0,8,0.0106,0.146,0.788,0.1883,25,1
887,13.29,49,67103,494,3,3,1,1,1,1,0,1,0,12,0.0892,0.0438,0.9807,0.4784,34,0
381,12.09,45,91106,38255,3,11,5,1,1,0,0,2,0,10,0.1033,0.0442,0.9707,0.1319,33,0
153,3.34,54,186,49183,0,6,2,1,1,1,0,3,0,17,0.0773,0.0077,0.6969,0.1291,21,0
233,16.58,49,45823,24302,2,0,4,1,0,1,0,2,1,9,0.3097,0.0382,0.6922,0.3839,26,1
580,28.58,53,1899,3481,3,9,3,1,0,1,0,2,2,6,0.0487,0.0477,0.7656,0.135,32,0
367,54.04,51,29965,2674,3,8,0,1,0,0,0,0,1,14,0.0373,0.0137,0.7014,0.144,31,0
1960,24.72,58,2174,13633,3,2,2,0,0,1,0,5,1,5,0.0757,0.0033,0.7359,0.3671,37,0
100,52.04,61,100,622,0,3,2,0,0,1,0,3,0,7,0.0651,0.1106,0.9137,0.1371,30,0
1389,78.54,45,658,27362,0,11,0,1,1,0,0,2,0,15,0.0395,0.0112,0.7211,0.2435,32,0
2660,13.22,41,5617,4371,2,11,0,1,0,0,1,2,0,13,0.1534,0.077,0.9309,0.0484,29,0
343,57.11,59,346,691,0,8,3,0,1,0,0,1,0,6,0.046,0.0114,0.7305,0.0289,37,0
242,16.05,53,3767,1947,0,6,5,1,0,1,1,1,0,4,0.0898,0.1065,0.8582,0.0612,28,0
569,39.24,57,12000,710,3,10,0,0,1,0,0,6,0,14,0.0038,0.0113,0.5051,0.2269,31,0
508,34.27,44,3412,1813,0,1,2,1,1,0,0,2,1,11,0.3113,0.018,0.8362,0.2863,26,0
2437,73.73,47,14088,54348,2,2,5,1,0,0,0,4,0,14,0.1599,0.0239,0.7562,0.1485,35,0
236,57.56,39,10435,12456,2,8,4,1,1,0,0,0,0,13,0.0964,0.0349,0.8134,0.3331,35,0
100,1.86,53,1200,460,0,9,3,1,0,1,0,2,3,8,0.004,0.1503,0.7162,0.0742,22,0
931,10.97,52,22749,13602,0,6,0,1,1,1,0,2,2,9,0.0256,0.014,0.3352,0.1903,25,0
208,1.27,66,31043,5816,0,5,1,1,1,1,0,0,0,11,0.0129,0.0507,0.8442,0.0604,28,0
936,18.43,60,46410,100,2,8,5,1,0,0,0,1,0,15,0.0422,0.0167,0.6041,0.0986,30,0
766,26.82,37,9601,466,0,1,0,1,1,0,0,2,0,12,0.0726,0.0065,0.7365,0.1728,27,0
100,49.0,51,3749,2099,2,2,2,1,1,0,0,4,0,14,0.0376,0.005,0.9377,0.131,34,0
100,33.66,54,9263,3581,2,4,2,1,0,0,0,3,0,11,0.0291,0.0013,0.8918,0.1708,35,0
158,0.52,60,31832,62035,1,11,0,0,1,0,0,2,1,4,0.0067,0.2014,0.8055,0.1584,28,0
827,36.77,58,216,50640,1,10,0,1,1,1,1,1,0,5,0.0471,0.0036,0.7573,0.1389,29,1
158,62.17,58,221,3135,3,10,5,0,0,0,0,1,1,16,0.0857,0.0645,0.9832,0.2198,34,0
381,74.93,51,1846,960,0,5,1,0,0,0,0,0,1,7,0.245,0.0536,0.9459,0.1722,40,0
940,11.83,56,6312,4931,1,6,0,0,1,0,1,4,0,6,0.0277,0.0082,0.7048,0.3384,29,1
145,6.43,46,442,2572,2,0,0,1,0,0,0,4,1,19,0.0221,0.0211,0.7851,0.1089,30,0
201,24.41,46,940,56564,0,7,0,0,1,0,0,2,0,12,0.1614,0.0593,0.7895,0.1484,25,0
193,10.77,46,4051,8161,2,5,1,1,0,1,0,4,2,6,0.1088,0.0121,0.6345,0.3218,34,0
330,17.72,57,110882,1694,0,2,1,0,0,0,0,0,1,8,0.0242,0.4067,0.3578,0.2215,19,0
126,78.78,65,827,33163,2,6,0,0,1,0,0,4,0,15,0.0172,0.1526,0.7629,0.2869,21,0
4036,20.26,54,8114,8230,0,11,0,1,1,1,0,2,0,11,0.085,0.0447,0.7818,0.0124,31,0
152,18.69,53,1044,7398,2,10,0,1,1,0,1,0,0,6,0.0191,0.1797,0.4255,0.1953,26,0
422,28.2,37,4026,100,3,1,5,1,1,0,0,2,0,9,0.0931,0.0731,0.855,0.3779,27,0
591,43.32,55,715,753,3,8,5,1,1,1,0,2,2,8,0.1143,0.0356,0.7869,0.1078,35,0
1065,63.58,37,13929,10173,3,7,4,1,0,0,1,3,0,12,0.0717,0.1162,0.831,0.4337,29,1
867,17.53,43,8501,651,1,9,3,1,1,0,1,3,0,10,0.0255,0.0261,0.6746,0.2091,42,0
2212,13.23,51,82632,36171,2,3,2,1,1,0,0,1,1,12,0.0574,0.059,0.8369,0.0531,26,0
100,25.87,41,604,605,2,3,5,0,1,0,0,4,0,16,0.1702,0.0588,0.7234,0.3555,33,0
783,32.6,39,10623,229,0,1,2,0,1,1,0,2,1,14,0.3286,0.0271,0.6355,0.1454,46,1
131,28.81,58,1032,412,1,4,3,1,1,0,0,1,1,11,0.0466,0.0159,0.7753,0.0435,34,0
458,4.37,37,427,680,3,2,0,1,1,1,0,2,0,9,0.0163,0.0128,0.3576,0.0596,34,0
522,120.76,35,863,165,3,3,2,1,1,0,0,0,0,12,0.0254,0.0058,0.8361,0.092,37,0
212,122.3,45,2134,450,0,9,4,1,1,0,0,0,0,8,0.085,0.0283,0.8273,0.3648,27,0
100,14.69,57,246,11341,2,5,5,1,1,2,0,2,0,13,0.0212,0.0261,0.7972,0.2077,36,0
156,24.96,55,15524,111,3,8,3,1,1,1,0,2,0,10,0.0394,0.0611,0.7958,0.1716,32,0
435,12.01,46,5492,82378,3,0,5,0,1,0,0,4,2,9,0.0462,0.0495,0.8655,0.1333,30,0
1303,19.15,37,43477,6564,0,8,5,0,1,2,0,4,0,7,0.0259,0.1871,0.6573,0.4209,35,0
469,70.99,48,231,124,2,0,4,1,1,0,0,1,2,12,0.0349,0.1211,0.6066,0.4606,28,0
100,16.98,52,40994,10311,2,6,3,0,0,0,1,1,0,10,0.1014,0.0095,0.8472,0.2893,37,1
4571,1.84,57,1005,1742,2,1,3,1,1,0,0,6,1,11,0.0003,0.0371,0.7303,0.1047,30,0
100,24.37,50,32602,1101,2,11,0,1,1,1,0,2,0,12,0.0464,0.0626,0.6658,0.045,34,0
100,14.11,41,1623,3086,0,5,0,1,1,0,0,1,1,12,0.044,0.0015,0.6882,0.1996,28,0
103,0.67,38,1439,321,2,0,1,1,0,0,0,5,1,11,0.0275,0.0307,0.7221,0.0694,30,0
838,17.78,48,13681,24604,3,4,5,1,0,0,0,4,1,13,0.0066,0.0066,0.8177,0.2659,37,0
4283,34.92,33,14976,55733,3,7,2,1,1,1,0,1,0,8,0.0088,0.0475,0.8376,0.3105,34,0
158,73.04,49,3873,1275,3,10,4,0,1,0,0,1,0,6,0.0588,0.0943,0.5765,0.0885,30,0
815,28.05,40,658,553,1,11,0,1,1,1,0,1,1,8,0.1989,0.0078,0.5922,0.3412,30,1
3362,4.95,57,23819,954,0,5,1,1,1,1,0,1,0,4,0.182,0.0192,0.9594,0.0653,33,0
228,73.76,48,277,4667,3,1,0,0,0,1,0,1,0,10,0.0009,0.0542,0.6659,0.2197,32,0
204,40.82,47,1504,7787,1,3,4,1,0,0,0,4,0,11,0.0081,0.0379,0.5063,0.3834,25,0
156,15.14,49,30796,10554,2,5,1,0,0,0,0,3,0,6,0.0405,0.1666,0.9259,0.1397,36,0
665,5.69,64,365,457,3,3,1,0,1,0,0,3,1,9,0.2103,0.0004,0.739,0.24,34,0
100,11.74,61,1300,14440,1,9,1,1,1,0,0,1,0,13,0.0734,0.0693,0.862,0.0389,34,0
2789,18.05,50,8418,15081,0,3,5,1,0,0,0,1,1,11,0.093,0.1813,0.9276,0.2302,39,0
544,7.52,58,1708,8177,0,2,1,1,0,0,0,3,1,8,0.0148,0.0058,0.4606,0.2471,33,0
2693,29.37,45,3597,10940,3,9,4,1,1,0,0,3,0,9,0.0229,0.0399,0.5079,0.1548,25,0
847,14.23,42,2025,65670,1,5,5,1,0,0,0,2,0,10,0.1618,0.2923,0.8231,0.108,27,0
100,0.1,43,5268,4483,2,6,5,1,0,0,0,2,3,11,0.0585,0.0942,0.7965,0.3118,27,0
301,5.69,51,3704,34536,0,6,4,1,0,1,0,2,0,13,0.1295,0.0992,0.8544,0.2503,28,0
100,12.68,53,1507,100,2,4,0,1,0,0,0,5,0,5,0.0732,0.0538,0.9085,0.013,35,0
100,41.97,55,18657,7711,2,0,3,0,0,0,0,1,2,14,0.1146,0.165,0.7293,0.4836,29,0
2055,16.1,53,18614,154,3,8,1,1,0,0,0,0,1,13,0.1923,0.1479,0.8696,0.4598,23,0
195,53.92,54,240541,1293,2,4,2,1,1,0,0,1,0,13,0.0965,0.3238,0.6656,0.0277,26,0
100,1.78,47,221,2790,0,4,1,0,1,0,0,4,1,16,0.0614,0.1308,0.6553,0.3413,24,0
100,11.02,51,8167,3540,2,5,0,1,1,0,0,1,1,7,0.0151,0.136,0.4989,0.0949,26,0
100,2.05,46,213,3379,1,5,0,0,1,0,0,0,0,8,0.1324,0.0846,0.7291,0.1737,25,0
4310,27.8,40,4951,29328,1,5,3,1,1,0,0,4,0,13,0.0013,0.0329,0.9394,0.0903,21,0
888,169.21,60,3611,2050,2,3,4,0,0,0,0,3,2,10,0.1901,0.0493,0.736,0.2056,39,0
107,23.98,57,500000,5967,3,10,5,1,1,1,0,0,0,15,0.1525,0.1883,0.7768,0.069,25,1
444,58.57,54,6794,2378,0,2,4,1,1,0,0,2,0,9,0.1791,0.0032,0.5809,0.4127,20,1
1313,97.46,48,4824,3568,3,6,3,1,1,0,0,4,0,5,0.0378,0.1163,0.8705,0.1233,26,0
222,64.22,50,492777,6459,0,11,3,1,1,0,0,1,0,4,0.1256,0.0279,0.5165,0.0925,34,0
100,10.33,50,34272,6701,1,7,1,1,0,0,0,4,1,12,0.0289,0.0173,0.8627,0.315,30,0
1963,10.64,40,11253,74014,1,4,1,1,1,0,0,0,0,7,0.0929,0.0887,0.6436,0.354,32,0
729,4.43,52,16859,31768,2,6,4,1,1,1,0,1,0,9,0.0658,0.1703,0.7588,0.2473,32,0
100,18.12,45,7249,3629,1,3,1,0,1,0,0,1,0,11,0.0377,0.0547,0.4456,0.2245,39,0
831,23.93,49,7849,58206,1,5,3,1,0,1,0,2,0,8,0.0171,0.0122,0.6256,0.0738,30,0
196,9.98,52,23609,15977,1,1,5,1,1,0,1,5,0,10,0.1644,0.0476,0.6827,0.3365,24,1
100,35.14,60,850,26963,3,10,0,1,0,1,0,2,1,16,0.0172,0.0082,0.8005,0.2217,33,0
223,4.59,66,8237,29155,2,5,4,1,1,0,0,3,2,7,0.147,0.1537,0.5858,0.2663,23,0
215,0.1,49,67488,19624,1,8,3,1,1,0,0,2,1,4,0.1518,0.0271,0.8421,0.2403,35,0
845,22.93,56,5184,67322,1,6,2,1,0,0,0,0,1,9,0.0333,0.0003,0.814,0.1849,43,0
100,24.45,42,9824,5500,1,3,0,1,1,0,0,4,0,9,0.065,0.1361,0.8329,0.255,30,0
943,1.53,50,1159,6567,0,7,4,1,0,0,0,1,0,16,0.0197,0.0518,0.7601,0.066,30,0
599,34.89,50,768,1296,3,11,0,1,0,1,0,0,0,12,0.1195,0.0803,0.6959,0.0484,25,0
575,13.98,40,10339,1000,2,7,1,0,1,0,0,3,1,14,0.0196,0.0648,0.832,0.1826,27,0
1932,8.25,51,1556,22504,2,10,3,1,0,0,0,2,1,15,0.1533,0.0686,0.8012,0.3385,22,0
100,59.47,51,1266,8710,3,6,2,1,0,0,0,2,1,8,0.2468,0.0851,0.5986,0.1431,28,0
994,8.61,49,4324,5953,2,3,2,1,0,1,0,0,0,9,0.0825,0.0525,0.5945,0.0927,31,0
553,22.39,56,2469,2984,2,9,5,1,0,0,0,1,2,8,0.0373,0.0112,0.6942,0.2147,18,0
12536,76.36,40,241,45309,0,0,5,1,1,0,0,2,0,6,0.028,0.0656,0.7739,0.1519,31,0
100,30.76,51,100,2527,3,7,1,1,1,1,0,2,1,9,0.0641,0.0907,0.5618,0.0569,43,0
2682,14.23,40,3490,143354,3,1,4,1,0,0,0,2,0,9,0.0725,0.1122,0.7197,0.3379,25,0
177,10.9,53,19117,1288,3,10,4,1,0,2,0,3,1,12,0.2092,0.0472,0.9694,0.2377,25,1
561,30.62,60,6275,3818,3,6,0,1,1,0,0,2,1,7,0.1048,0.0076,0.6405,0.2127,30,0
6916,6.86,46,7202,633,1,5,4,1,1,0,0,0,0,5,0.1307,0.0794,0.852,0.2847,32,0
1486,214.72,47,26127,175507,0,4,1,1,0,1,0,3,0,10,0.0003,0.0706,0.5997,0.072,31,0
215,5.44,54,60004,3723,0,1,3,1,1,0,0,0,1,11,0.0453,0.1298,0.4373,0.2169,26,0
3962,16.65,45,5075,3094,2,11,5,1,1,1,0,1,1,8,0.0236,0.0503,0.4967,0.0807,31,0
2605,27.11,45,23924,114,0,7,3,1,0,0,0,1,0,10,0.0605,0.0586,0.7349,0.2019,27,0
100,97.64,47,5666,1443,2,10,3,1,0,1,0,3,0,6,0.1122,0.0747,0.4151,0.4505,28,0
285,2.86,64,2948,168,0,8,3,1,1,0,0,1,1,4,0.1949,0.0201,0.6896,0.2903,20,0
849,27.63,39,2405,4867,2,1,5,1,1,0,1,3,2,12,0.0385,0.1009,0.4032,0.0605,30,0
1498,12.77,54,5168,1045,0,0,1,1,1,0,0,2,0,10,0.0715,0.0215,0.6461,0.114,26,0
2888,9.84,57,3812,4821,0,0,5,1,1,0,0,1,0,7,0.2766,0.0023,0.3566,0.3516,33,1
3234,36.97,58,100,666,2,2,0,1,1,0,0,1,0,2,0.1433,0.0378,0.728,0.2653,31,0
3580,5.51,63,139,8974,1,1,0,1,0,0,0,2,0,10,0.0311,0.0732,0.6118,0.0472,32,0
787,4.87,49,12899,1011,0,8,3,1,1,0,0,2,1,12,0.0507,0.0071,0.9339,0.0957,30,0
2914,31.38,46,208,156,3,5,1,1,1,1,0,2,0,14,0.0273,0.165,0.9149,0.3318,35,0
12348,0.51,57,193,4159,0,7,1,0,0,0,0,2,0,9,0.0511,0.0113,0.7521,0.0507,30,0
530,63.46,52,1722,1352,2,9,5,1,1,0,0,1,1,11,0.0781,0.1043,0.5983,0.0868,24,0
100,89.29,49,3835,1300,1,9,0,1,1,0,0,0,0,14,0.0592,0.1612,0.9037,0.1342,33,0
5251,2.34,45,170,317,0,7,4,1,0,0,0,1,0,10,0.036,0.0686,0.8683,0.0689,26,0
5229,80.77,57,27147,1347,2,6,5,1,0,0,0,5,0,6,0.1518,0.0215,0.703,0.1972,31,0
100,28.05,46,4335,37267,3,8,2,1,1,0,0,2,0,9,0.1519,0.0012,0.8477,0.0552,34,0
2902,3.67,46,629,2066,2,6,1,1,1,0,0,1,0,10,0.0013,0.0579,0.7714,0.2256,39,0
429,37.79,55,204580,100,0,9,1,1,0,1,0,2,0,8,0.0498,0.0901,0.9179,0.1442,29,0
565,15.95,50,7363,1632,2,11,2,1,1,0,1,1,0,11,0.0213,0.0022,0.4767,0.2304,26,1
200,11.14,36,24497,521,3,8,2,1,0,0,0,0,1,11,0.25,0.0502,0.8797,0.2527,30,0
1169,30.58,68,560,815,1,4,5,1,0,0,0,2,0,18,0.104,0.0088,0.6477,0.0164,27,0
325,28.38,40,260,38892,3,1,2,1,0,0,0,4,0,10,0.0599,0.0574,0.827,0.1451,19,0
305,17.54,44,1299,20350,0,3,3,1,0,0,0,2,0,10,0.0178,0.0214,0.7515,0.1322,19,0
100,86.43,56,212,11484,3,5,2,0,0,1,0,0,0,7,0.0503,0.0411,0.8372,0.3945,31,0
704,9.77,52,4633,3035,0,8,0,1,1,0,0,0,0,7,0.0918,0.0372,0.7682,0.044,39,0
216,33.92,46,485,16496,3,7,4,1,0,0,0,0,1,10,0.2661,0.0033,0.7676,0.1983,33,1
2261,14.48,52,33338,696,0,6,1,1,1,0,0,3,0,10,0.0214,0.0155,0.9247,0.2723,26,0
2462,5.53,51,98732,2369,2,4,0,1,0,0,0,1,1,14,0.0054,0.0651,0.8093,0.1939,26,0
369,1.29,52,531,304,3,9,4,1,1,0,1,2,1,15,0.0535,0.0653,0.8215,0.1944,27,1
586,35.87,48,131553,1102,1,9,2,1,1,0,0,0,2,12,0.2587,0.0242,0.5314,0.1151,32,1
6234,11.73,49,1404,3048,1,9,1,1,0,0,0,1,1,6,0.0965,0.058,0.9369,0.1521,21,0
497,6.65,45,100,2524,0,5,0,1,1,0,0,3,0,10,0.0796,0.0649,0.7872,0.3309,40,0
3209,22.87,62,480,8450,1,11,1,1,1,1,0,0,1,15,0.021,0.0119,0.7507,0.1184,28,0
343,2.86,51,4922,14914,1,2,4,1,1,1,0,3,0,12,0.2012,0.013,0.7611,0.0823,29,0
272,0.92,45,7618,790,1,3,3,1,1,2,0,0,0,10,0.0892,0.0788,0.7992,0.0758,39,0
298,8.98,46,18173,24133,0,3,4,0,0,0,0,2,1,9,0.0816,0.0247,0.4203,0.2205,39,0
2057,53.63,40,174,100,3,10,0,0,1,0,0,2,0,8,0.0416,0.0568,0.6092,0.3555,28,1
357,34.41,58,867,7311,3,10,5,1,1,0,0,1,0,11,0.0177,0.0397,0.8437,0.2087,41,0
100,23.44,36,152,1501,3,6,2,0,0,0,0,2,0,9,0.0322,0.0565,0.8585,0.2278,31,0
775,18.18,38,1924,947,0,11,3,0,1,0,1,5,0,7,0.0156,0.0583,0.2255,0.4176,33,1
873,3.07,36,488805,6660,2,6,1,1,0,1,0,2,0,8,0.0118,0.0647,0.5873,0.614,28,0
203,10.06,48,100,40586,2,1,1,1,0,1,0,3,0,15,0.0303,0.0817,0.7575,0.1985,32,0
506,12.36,57,10723,2641,3,1,5,0,1,0,0,0,0,9,0.1047,0.0893,0.96,0.4783,26,0
18003,0.1,51,552,1188,3,1,4,0,1,1,0,0,2,5,0.1751,0.0657,0.412,0.045,32,0
2034,9.2,57,41240,2577,0,4,4,0,0,0,1,4,0,10,0.0749,0.1083,0.4481,0.0738,29,0
3363,5.83,53,4948,148683,3,3,0,1,1,0,0,0,1,6,0.0481,0.0291,0.4677,0.1526,31,0
375,38.98,47,47293,2791,0,1,1,1,0,0,0,2,1,12,0.0523,0.0949,0.7108,0.1645,42,0
100,11.52,47,2873,1536,1,1,4,1,1,0,0,1,1,5,0.021,0.0468,0.6543,0.1218,38,0
297,84.97,43,217472,558,3,2,4,1,1,1,0,0,1,15,0.2022,0.0084,0.9291,0.1145,25,0
853,14.22,58,12714,4526,1,3,0,1,0,0,0,1,1,10,0.0335,0.1254,0.8603,0.199,36,0
175,5.4,60,296,281,3,6,4,1,0,0,0,0,1,5,0.0823,0.0469,0.5878,0.3578,22,0
254,6.15,59,24482,1541,0,2,4,1,1,0,0,4,2,10,0.1216,0.0319,0.7319,0.1086,38,0
7588,55.17,48,155,1721,0,0,0,1,1,1,0,2,0,10,0.0232,0.1361,0.6834,0.0823,32,0
100,26.72,64,1807,532,1,5,0,0,1,1,0,1,0,14,0.0229,0.0073,0.7656,0.0722,25,0
806,32.71,53,95997,2833,3,3,5,1,0,0,0,1,0,18,0.0333,0.0096,0.8321,0.0859,31,0
113,17.86,51,13904,10907,1,10,0,1,1,0,0,5,0,11,0.1494,0.0847,0.8431,0.2142,27,0
120,9.3,51,106,2571,1,1,4,1,0,0,0,0,1,10,0.0301,0.1009,0.8518,0.1948,31,0
1945,53.26,55,260,22209,2,2,5,1,0,1,0,3,0,11,0.1441,0.0694,0.8809,0.2417,32,0
1354,39.66,45,33012,3987,3,8,0,0,1,0,0,3,1,12,0.1053,0.0696,0.871,0.1246,25,0
337,8.56,45,5955,396,2,3,5,1,1,0,0,2,1,3,0.0238,0.0313,0.5457,0.1794,26,0
693,9.2,36,853,38289,2,10,4,1,1,0,0,1,0,9,0.1136,0.0052,0.4199,0.4187,33,0
246,13.56,44,599,243,1,7,4,0,0,1,1,1,2,9,0.1239,0.2066,0.9374,0.2441,29,0
342,11.84,66,53482,19177,1,3,0,1,0,0,0,2,1,14,0.2169,0.0668,0.687,0.2905,37,0
413,38.44,47,4925,458,1,8,3,1,1,0,0,2,2,6,0.1757,0.0055,0.6331,0.2329,33,0
276,32.54,50,18480,3495,0,8,2,1,1,0,0,2,0,8,0.0881,0.1314,0.6836,0.163,26,0
104,5.81,59,2234,87648,0,10,1,1,0,0,0,3,0,15,0.0255,0.2439,0.6796,0.1581,27,0
123,25.18,48,329,11660,1,4,4,1,1,0,0,0,1,6,0.0068,0.0033,0.7464,0.3744,31,0
413,18.01,41,100,676,2,0,4,0,1,0,0,2,1,6,0.0289,0.2338,0.5367,0.2117,21,0
165,16.32,49,37944,4980,3,4,4,1,0,1,0,4,1,8,0.0626,0.126,0.6501,0.0958,33,0
1393,14.7,48,13094,37389,2,1,0,0,0,0,0,1,2,6,0.2913,0.0183,0.6352,0.0605,28,0
219,33.74,43,2328,2467,0,10,5,1,0,1,0,2,1,10,0.1004,0.0502,0.4711,0.2567,41,0
1175,87.85,38,1625,1325,1,5,3,1,1,0,0,1,3,3,0.0076,0.1013,0.8562,0.2401,22,0
100,33.91,44,186142,11092,1,0,5,0,0,0,0,4,0,12,0.0482,0.0002,0.7047,0.1287,32,0
14258,0.58,61,7342,255,3,8,4,1,1,1,0,1,0,8,0.1044,0.1582,0.7361,0.1843,25,0
1336,15.5,63,100,300,0,1,0,1,1,0,0,2,0,6,0.0902,0.0003,0.7737,0.2758,32,0
1443,23.9,54,995,97473,3,10,1,1,1,0,0,4,1,11,0.0247,0.0713,0.8204,0.3196,33,0
544,0.1,48,33344,100,0,4,2,1,1,0,0,4,0,10,0.1341,0.0218,0.6668,0.1613,32,0
1433,110.71,39,314,97720,2,2,0,1,0,0,0,4,0,6,0.1075,0.0335,0.6654,0.1302,27,0
695,3.82,58,56522,132510,0,5,2,1,1,0,0,2,0,12,0.0288,0.0461,0.9054,0.2691,30,0
217,2.13,52,45474,4046,0,2,1,0,1,0,0,4,1,8,0.0662,0.0602,0.3655,0.0718,36,0
381,14.61,37,4751,415,2,3,4,0,0,0,0,3,1,12,0.0808,0.1455,0.8186,0.1112,31,0
100,12.16,59,958,84762,0,0,1,0,0,0,0,5,0,9,0.049,0.0298,0.782,0.3508,40,0
4343,28.17,47,4626,7487,0,4,0,1,0,0,0,2,1,8,0.0128,0.0294,0.6748,0.1681,23,0
919,20.29,52,12667,418,2,7,4,1,1,0,0,0,0,10,0.0761,0.0958,0.7557,0.3575,24,0
122,8.23,46,4790,5747,1,1,3,1,0,0,0,1,0,7,0.2064,0.0015,0.8033,0.1046,28,0
1434,25.86,44,6243,86234,3,7,1,1,1,0,0,3,1,11,0.2483,0.0186,0.9207,0.0812,25,0
201,6.69,47,100,7371,2,2,4,0,1,1,0,1,0,14,0.0821,0.0308,0.6795,0.2524,25,0
966,32.24,60,1509,166,0,0,1,1,0,0,0,0,1,8,0.3561,0.0115,0.9194,0.492,32,1
100,5.51,48,46615,885,3,8,1,1,0,0,0,4,2,5,0.0582,0.0251,0.8427,0.0151,38,0
252,5.17,58,12013,500000,0,7,5,0,0,1,0,1,0,3,0.0802,0.1252,0.8759,0.218,29,0
100,38.09,41,2357,24530,0,4,4,1,1,0,0,4,0,8,0.0072,0.0848,0.7799,0.0589,32,0
344,87.88,55,3947,2744,2,0,5,1,0,0,1,3,0,9,0.0501,0.0406,0.9346,0.0689,32,0
392,63.91,62,4100,3325,1,0,0,1,1,1,0,4,1,8,0.0428,0.0213,0.717,0.2542,24,0
496,62.5,49,19512,14388,1,10,0,1,0,0,0,1,1,16,0.0202,0.0042,0.6743,0.2513,27,0
1628,42.88,39,50462,223745,0,11,1,1,0,1,0,3,0,9,0.1836,0.036,0.7154,0.3622,35,1
122,26.78,49,490,5078,2,10,1,1,0,0,1,2,0,5,0.0021,0.0146,0.2351,0.2095,32,0
307,10.19,44,1444,1372,3,0,2,1,0,0,0,1,0,11,0.0154,0.0276,0.5479,0.2386,30,0
745,5.0,42,950,15442,1,0,0,0,0,0,0,1,1,10,0.1234,0.1845,0.7222,0.124,30,0
100,17.23,56,20861,500000,0,8,0,1,0,1,0,2,0,17,0.0891,0.0163,0.9443,0.1971,34,0
263,3.97,53,100,935,1,9,5,0,0,0,0,1,1,15,0.1121,0.0894,0.8719,0.3589,29,0
100,63.6,47,294,887,1,4,5,1,1,1,0,0,1,13,0.025,0.0023,0.7379,0.1873,30,0
