recency_days_since_last_purchase,frequency_purchases_last_year,monetary_total_spend,avg_order_value,num_catalog_requests,email_open_rate,website_visits_last_month,loyalty_program_member,years_as_customer,age,household_income_bracket,home_ownership,num_children,distance_to_store_miles,previous_campaign_responses,category_preference,seasonality_score,credit_card_on_file,returned_items_last_year,target
21.8,3.0,266.02,88.67,2.0,0.041,6.0,0.0,2.8,58.0,1.0,0.0,1.0,2.5,3.0,1.0,0.2357,0.0,2.0,0
9.7,4.0,256.3,64.07,3.0,0.2818,5.0,0.0,2.8,28.0,1.0,0.0,1.0,33.5,1.0,4.0,0.8701,1.0,2.0,0
110.3,3.0,120.79,40.26,3.0,0.1271,5.0,0.0,3.5,57.0,1.0,1.0,1.0,25.9,4.0,1.0,0.0016,1.0,0.0,0
24.9,2.0,51.76,25.88,2.0,0.3046,5.0,0.0,0.5,37.0,2.0,2.0,1.0,5.5,2.0,0.0,0.9096,1.0,1.0,0
12.2,2.0,133.56,66.78,0.0,0.4084,5.0,0.0,0.3,42.0,4.0,1.0,1.0,4.0,2.0,2.0,0.6848,1.0,1.0,0
21.0,3.0,281.14,93.71,2.0,0.1401,7.0,0.0,0.6,30.0,3.0,0.0,2.0,12.4,2.0,4.0,0.4196,1.0,0.0,0
35.4,8.0,95.73,11.97,1.0,0.1785,4.0,1.0,5.2,20.0,3.0,1.0,1.0,7.2,2.0,0.0,0.521,1.0,0.0,0
117.9,5.0,13.19,2.64,3.0,0.146,2.0,0.0,2.0,51.0,1.0,1.0,1.0,14.4,3.0,4.0,0.7146,1.0,2.0,0
28.8,4.0,370.49,92.62,3.0,0.3992,10.0,0.0,1.0,55.0,2.0,1.0,0.0,2.6,4.0,4.0,0.5935,0.0,3.0,0
104.8,2.0,252.33,126.17,7.0,0.2187,5.0,0.0,2.5,48.0,3.0,1.0,0.0,7.5,0.0,1.0,0.6411,1.0,0.0,0
10.1,3.0,566.25,188.75,2.0,0.3059,3.0,1.0,5.3,44.0,1.0,1.0,0.0,1.3,1.0,2.0,0.5321,1.0,1.0,0
33.1,4.0,118.71,29.68,0.0,0.0947,1.0,0.0,0.2,59.0,1.0,1.0,1.0,0.2,3.0,5.0,0.1589,1.0,0.0,0
2.1,6.0,536.19,89.37,3.0,0.4667,2.0,0.0,4.9,65.0,0.0,1.0,1.0,8.7,2.0,3.0,0.1751,1.0,2.0,1
35.4,3.0,667.04,222.35,2.0,0.0456,6.0,0.0,2.0,28.0,1.0,1.0,1.0,15.6,2.0,2.0,0.9704,1.0,0.0,0
2.5,4.0,1872.38,468.1,3.0,0.3718,6.0,1.0,2.6,44.0,3.0,1.0,2.0,11.2,2.0,2.0,0.304,1.0,0.0,0
6.5,5.0,345.0,69.0,3.0,0.1453,2.0,1.0,1.5,36.0,1.0,1.0,4.0,2.2,1.0,5.0,0.5797,1.0,0.0,0
5.2,2.0,316.87,158.44,2.0,0.0249,3.0,1.0,5.4,43.0,2.0,1.0,1.0,1.2,2.0,0.0,0.1753,1.0,2.0,0
27.4,2.0,821.9,410.95,0.0,0.4507,4.0,1.0,13.7,43.0,2.0,1.0,0.0,7.7,1.0,5.0,0.609,1.0,1.0,0
7.5,5.0,61.94,12.39,4.0,0.3766,3.0,0.0,0.2,57.0,3.0,1.0,1.0,6.1,3.0,1.0,0.5067,1.0,0.0,0
4.5,5.0,89.31,17.86,2.0,0.4415,6.0,0.0,1.7,71.0,2.0,1.0,2.0,20.7,2.0,2.0,0.6859,0.0,0.0,0
43.3,7.0,231.36,33.05,2.0,0.1553,4.0,0.0,4.2,47.0,1.0,2.0,1.0,20.4,1.0,0.0,0.8111,0.0,1.0,0
222.1,1.0,370.76,370.76,4.0,0.1817,5.0,0.0,3.5,53.0,4.0,0.0,0.0,1.5,1.0,5.0,0.5086,1.0,0.0,0
28.6,6.0,261.5,43.58,1.0,0.2408,5.0,1.0,13.9,67.0,2.0,1.0,1.0,4.5,1.0,4.0,0.1013,0.0,2.0,0
47.6,3.0,689.42,229.81,2.0,0.1484,4.0,0.0,1.3,73.0,2.0,1.0,1.0,3.8,2.0,4.0,0.7598,1.0,0.0,0
13.1,2.0,145.34,72.67,3.0,0.2048,5.0,0.0,0.1,65.0,2.0,1.0,0.0,0.2,1.0,3.0,0.2391,1.0,0.0,0
66.8,3.0,245.37,81.79,0.0,0.414,6.0,0.0,1.5,58.0,2.0,2.0,4.0,32.0,3.0,5.0,0.0338,1.0,0.0,0
44.0,7.0,701.25,100.18,2.0,0.4333,9.0,1.0,16.9,18.0,0.0,1.0,1.0,10.7,4.0,0.0,0.8132,0.0,1.0,1
6.4,5.0,1432.26,286.45,3.0,0.3513,7.0,1.0,1.2,29.0,1.0,0.0,1.0,11.0,2.0,3.0,0.8937,1.0,2.0,1
28.9,7.0,676.49,96.64,0.0,0.0668,1.0,0.0,1.5,59.0,1.0,0.0,2.0,8.7,1.0,4.0,0.8316,1.0,0.0,0
133.3,2.0,575.07,287.54,3.0,0.2034,5.0,0.0,4.5,60.0,4.0,1.0,0.0,0.0,4.0,2.0,0.5971,1.0,0.0,0
3.5,9.0,390.69,43.41,5.0,0.3213,7.0,1.0,9.3,72.0,3.0,0.0,2.0,9.9,0.0,5.0,0.1155,1.0,1.0,1
4.6,0.0,289.87,289.87,2.0,0.1712,4.0,0.0,3.8,71.0,2.0,0.0,2.0,12.1,2.0,0.0,0.0158,1.0,1.0,0
309.4,4.0,336.06,84.01,2.0,0.2977,3.0,0.0,1.7,25.0,3.0,1.0,0.0,0.8,2.0,3.0,0.2167,1.0,0.0,0
25.7,3.0,57.08,19.03,1.0,0.2641,3.0,1.0,0.5,56.0,1.0,1.0,3.0,11.0,1.0,2.0,0.4221,1.0,0.0,0
223.7,7.0,349.01,49.86,3.0,0.5343,7.0,0.0,0.1,18.0,3.0,1.0,1.0,4.1,1.0,0.0,0.7064,1.0,0.0,1
49.8,5.0,472.07,94.41,0.0,0.1963,10.0,1.0,1.9,29.0,1.0,1.0,2.0,13.6,1.0,0.0,0.9465,0.0,0.0,0
43.7,4.0,519.05,129.76,3.0,0.0917,7.0,0.0,5.1,48.0,3.0,1.0,1.0,7.2,1.0,3.0,0.5353,0.0,1.0,0
100.8,8.0,131.6,16.45,3.0,0.4266,5.0,1.0,2.0,49.0,4.0,2.0,2.0,1.6,3.0,5.0,0.534,1.0,0.0,0
74.1,4.0,327.46,81.86,1.0,0.3273,8.0,0.0,17.6,36.0,3.0,0.0,0.0,6.6,1.0,3.0,0.7672,1.0,1.0,0
36.4,5.0,84.67,16.93,2.0,0.0894,3.0,1.0,3.6,53.0,2.0,0.0,1.0,26.1,0.0,4.0,0.7898,1.0,0.0,0
27.4,1.0,113.03,113.03,0.0,0.3622,6.0,1.0,0.4,48.0,2.0,1.0,1.0,48.8,4.0,4.0,0.9941,1.0,1.0,0
97.5,2.0,17.26,8.63,3.0,0.4573,4.0,1.0,18.5,49.0,2.0,1.0,0.0,33.8,0.0,2.0,0.9272,1.0,0.0,0
5.4,2.0,304.94,152.47,0.0,0.5613,3.0,0.0,7.1,37.0,1.0,1.0,2.0,11.5,3.0,5.0,0.9909,1.0,0.0,0
51.6,4.0,519.22,129.8,0.0,0.1568,3.0,0.0,3.5,37.0,1.0,0.0,1.0,2.5,3.0,2.0,0.6829,0.0,0.0,0
13.4,4.0,278.84,69.71,0.0,0.1608,3.0,0.0,0.2,34.0,1.0,1.0,4.0,52.5,2.0,1.0,0.767,0.0,1.0,0
11.4,3.0,233.26,77.75,2.0,0.3688,10.0,1.0,8.4,23.0,0.0,2.0,0.0,4.0,2.0,3.0,0.6478,1.0,0.0,0
3.1,4.0,92.7,23.18,0.0,0.1911,5.0,1.0,0.2,80.0,1.0,0.0,0.0,48.2,0.0,2.0,0.6685,1.0,1.0,0
67.4,1.0,300.66,300.66,2.0,0.1995,9.0,1.0,1.5,41.0,2.0,1.0,3.0,18.0,0.0,1.0,0.8385,0.0,0.0,0
7.2,2.0,685.32,342.66,5.0,0.4559,3.0,0.0,8.8,70.0,3.0,1.0,1.0,7.9,1.0,0.0,0.1075,1.0,2.0,1
11.8,2.0,222.19,111.09,1.0,0.3051,6.0,0.0,6.1,33.0,0.0,1.0,1.0,16.7,1.0,5.0,0.1752,1.0,0.0,0
69.1,4.0,113.25,28.31,1.0,0.415,2.0,0.0,4.8,29.0,2.0,0.0,1.0,14.0,1.0,4.0,0.3771,1.0,0.0,0
1.0,5.0,82.16,16.43,1.0,0.3483,4.0,1.0,5.0,61.0,2.0,1.0,0.0,21.5,1.0,0.0,0.7243,0.0,0.0,0
147.5,4.0,188.17,47.04,1.0,0.2351,6.0,0.0,3.4,40.0,2.0,0.0,1.0,12.4,2.0,3.0,0.1984,1.0,0.0,0
78.7,3.0,265.6,88.53,1.0,0.2142,4.0,0.0,5.3,67.0,1.0,1.0,4.0,6.9,3.0,4.0,0.201,1.0,0.0,0
47.0,2.0,75.41,37.7,1.0,0.2388,5.0,1.0,8.0,51.0,4.0,1.0,0.0,2.3,1.0,2.0,0.4815,0.0,1.0,0
2.2,2.0,744.68,372.34,2.0,0.1679,8.0,1.0,1.1,52.0,3.0,0.0,0.0,28.1,1.0,2.0,0.1459,1.0,1.0,0
62.4,4.0,197.59,49.4,2.0,0.3501,6.0,0.0,0.9,45.0,2.0,1.0,0.0,3.7,1.0,0.0,0.6717,0.0,0.0,0
92.0,1.0,196.79,196.79,1.0,0.4407,4.0,0.0,4.7,18.0,3.0,2.0,0.0,24.1,0.0,1.0,0.6503,0.0,1.0,0
166.8,4.0,768.73,192.18,4.0,0.102,8.0,0.0,4.7,40.0,3.0,0.0,0.0,10.7,3.0,5.0,0.4551,1.0,1.0,0
152.4,3.0,1581.34,527.11,2.0,0.2081,2.0,0.0,4.4,38.0,0.0,0.0,1.0,10.8,1.0,2.0,0.1296,0.0,0.0,0
20.2,4.0,156.33,39.08,1.0,0.5171,6.0,0.0,0.2,21.0,0.0,2.0,2.0,1.2,1.0,1.0,0.7459,0.0,0.0,1
12.5,6.0,238.25,39.71,2.0,0.1146,9.0,0.0,3.7,35.0,1.0,0.0,0.0,29.4,2.0,1.0,0.1357,1.0,0.0,1
23.8,4.0,551.47,137.87,1.0,0.2549,4.0,0.0,0.1,66.0,2.0,2.0,1.0,6.6,0.0,2.0,0.6684,1.0,1.0,0
39.5,5.0,1337.45,267.49,2.0,0.3685,3.0,1.0,4.7,34.0,1.0,1.0,5.0,7.0,2.0,4.0,0.2355,0.0,0.0,1
8.9,7.0,49.66,7.09,1.0,0.2906,3.0,0.0,17.2,43.0,2.0,1.0,3.0,18.4,3.0,5.0,0.0588,1.0,0.0,0
21.0,6.0,148.23,24.71,2.0,0.3307,3.0,0.0,0.0,35.0,2.0,2.0,1.0,22.4,4.0,2.0,0.0092,0.0,0.0,0
173.1,2.0,180.98,90.49,2.0,0.0286,5.0,0.0,0.0,62.0,2.0,2.0,1.0,16.0,0.0,1.0,0.3587,0.0,0.0,0
57.0,6.0,474.15,79.02,0.0,0.0812,6.0,0.0,4.1,44.0,2.0,1.0,2.0,13.8,0.0,0.0,0.9049,1.0,0.0,0
21.4,4.0,582.1,145.53,1.0,0.2601,4.0,0.0,4.0,60.0,2.0,1.0,0.0,5.6,2.0,3.0,0.0421,0.0,0.0,0
51.7,0.0,158.49,158.49,2.0,0.1452,5.0,0.0,3.9,74.0,1.0,2.0,4.0,6.7,4.0,3.0,0.4014,0.0,1.0,0
76.7,6.0,226.07,37.68,3.0,0.1912,3.0,1.0,3.9,37.0,1.0,0.0,1.0,2.1,2.0,0.0,0.7468,1.0,1.0,0
194.7,3.0,6.58,2.19,2.0,0.212,9.0,1.0,5.0,50.0,3.0,2.0,1.0,8.3,2.0,5.0,0.8355,0.0,0.0,0
40.6,5.0,956.7,191.34,1.0,0.146,5.0,1.0,1.3,64.0,4.0,1.0,1.0,1.6,3.0,4.0,0.0994,1.0,2.0,0
53.3,2.0,57.8,28.9,2.0,0.1573,7.0,0.0,3.1,41.0,4.0,1.0,0.0,11.4,1.0,3.0,0.5173,0.0,1.0,0
39.9,5.0,66.57,13.31,2.0,0.3309,4.0,0.0,4.0,55.0,2.0,0.0,1.0,1.8,0.0,2.0,0.6038,0.0,0.0,0
43.8,4.0,471.67,117.92,3.0,0.3492,6.0,0.0,4.8,61.0,2.0,1.0,0.0,34.9,1.0,5.0,0.2099,0.0,1.0,0
47.6,4.0,305.22,76.31,0.0,0.2752,4.0,0.0,4.3,50.0,3.0,0.0,3.0,9.3,2.0,5.0,0.798,1.0,0.0,0
54.8,4.0,185.65,46.41,2.0,0.2453,3.0,1.0,0.7,42.0,2.0,0.0,2.0,0.3,1.0,2.0,0.4264,0.0,0.0,0
44.7,4.0,154.14,38.53,4.0,0.2337,0.0,0.0,17.0,67.0,3.0,1.0,0.0,5.9,2.0,4.0,0.8914,1.0,1.0,0
20.9,2.0,70.01,35.01,2.0,0.2119,2.0,0.0,2.8,18.0,2.0,0.0,1.0,1.3,0.0,0.0,0.1705,1.0,0.0,0
53.9,3.0,23.11,7.7,0.0,0.1954,6.0,1.0,0.8,75.0,1.0,1.0,1.0,3.5,3.0,3.0,0.7526,1.0,0.0,0
12.1,1.0,108.52,108.52,0.0,0.0221,4.0,1.0,0.1,42.0,2.0,1.0,2.0,10.6,2.0,5.0,0.7377,0.0,0.0,0
139.0,5.0,245.34,49.07,1.0,0.2712,5.0,0.0,2.6,22.0,3.0,1.0,2.0,33.9,3.0,3.0,0.2466,0.0,1.0,0
99.8,8.0,175.9,21.99,2.0,0.348,7.0,0.0,2.6,33.0,1.0,1.0,0.0,11.7,2.0,2.0,0.6746,0.0,0.0,0
52.6,3.0,134.21,44.74,1.0,0.2741,1.0,0.0,1.5,57.0,2.0,0.0,3.0,16.3,3.0,1.0,0.6297,1.0,0.0,0
15.2,2.0,10027.11,5013.55,1.0,0.2254,2.0,1.0,3.7,38.0,0.0,1.0,0.0,28.0,0.0,4.0,0.0514,0.0,0.0,0
138.9,4.0,1200.87,300.22,2.0,0.1731,3.0,0.0,0.2,25.0,2.0,2.0,0.0,4.5,1.0,2.0,0.5623,1.0,2.0,0
90.1,3.0,455.71,151.9,1.0,0.204,5.0,0.0,0.9,30.0,1.0,0.0,2.0,1.2,5.0,2.0,0.9596,0.0,0.0,0
21.4,5.0,290.14,58.03,1.0,0.5936,2.0,1.0,4.8,42.0,2.0,1.0,3.0,13.6,2.0,5.0,0.6087,0.0,1.0,1
72.7,1.0,606.02,606.02,1.0,0.1798,5.0,1.0,9.1,41.0,2.0,2.0,1.0,11.5,1.0,4.0,0.2812,1.0,0.0,0
21.5,1.0,192.72,192.72,2.0,0.4468,3.0,0.0,8.4,67.0,3.0,1.0,0.0,19.1,1.0,1.0,0.5856,0.0,1.0,0
23.4,3.0,865.69,288.56,3.0,0.1067,4.0,0.0,9.3,51.0,0.0,1.0,0.0,11.8,1.0,5.0,0.5825,1.0,1.0,0
15.1,3.0,934.98,311.66,2.0,0.1974,6.0,0.0,0.1,51.0,3.0,1.0,2.0,2.5,1.0,2.0,0.668,1.0,1.0,0
129.4,5.0,722.23,144.45,0.0,0.5108,6.0,0.0,1.6,60.0,3.0,1.0,0.0,3.2,1.0,3.0,0.3266,0.0,0.0,0
24.9,3.0,147.43,49.14,1.0,0.2605,7.0,0.0,3.2,67.0,3.0,0.0,0.0,20.7,0.0,0.0,0.0651,1.0,0.0,0
69.9,4.0,1147.25,286.81,4.0,0.4074,7.0,1.0,7.9,27.0,2.0,1.0,1.0,33.1,0.0,4.0,0.2235,0.0,2.0,0
272.1,6.0,197.84,32.97,1.0,0.0427,6.0,0.0,0.3,27.0,0.0,0.0,3.0,2.1,3.0,3.0,0.9072,1.0,0.0,0
127.0,3.0,558.6,186.2,2.0,0.3495,4.0,0.0,3.5,50.0,4.0,1.0,0.0,2.3,2.0,4.0,0.716,1.0,1.0,0
173.0,5.0,293.43,58.69,4.0,0.2429,2.0,0.0,5.6,18.0,1.0,1.0,0.0,61.2,1.0,5.0,0.2863,1.0,0.0,0
11.3,7.0,1725.83,246.55,3.0,0.3045,5.0,0.0,2.2,49.0,3.0,1.0,1.0,3.9,4.0,4.0,0.0323,1.0,1.0,1
35.6,5.0,359.38,71.88,3.0,0.5785,6.0,1.0,0.4,67.0,4.0,2.0,0.0,10.1,3.0,5.0,0.113,1.0,1.0,1
140.4,6.0,354.41,59.07,5.0,0.3361,3.0,0.0,2.7,57.0,0.0,2.0,2.0,14.3,1.0,2.0,0.1752,1.0,0.0,0
51.1,3.0,299.12,99.71,2.0,0.2579,4.0,1.0,3.7,53.0,2.0,2.0,0.0,7.4,1.0,5.0,0.612,1.0,0.0,0
6.6,3.0,773.1,257.7,7.0,0.5124,10.0,1.0,4.3,22.0,1.0,2.0,1.0,10.6,1.0,4.0,0.9145,1.0,0.0,1
104.3,4.0,297.85,74.46,1.0,0.4647,5.0,1.0,1.3,75.0,3.0,1.0,2.0,13.4,1.0,4.0,0.8809,1.0,0.0,0
10.3,4.0,248.79,62.2,4.0,0.3913,6.0,0.0,4.6,54.0,4.0,0.0,3.0,15.3,1.0,4.0,0.4577,0.0,1.0,0
69.4,5.0,259.8,51.96,2.0,0.3127,9.0,0.0,11.7,40.0,2.0,1.0,1.0,14.9,0.0,5.0,0.2401,1.0,0.0,0
55.5,5.0,455.8,91.16,1.0,0.1597,6.0,0.0,1.7,80.0,1.0,1.0,0.0,8.0,3.0,5.0,0.9072,0.0,2.0,0
77.8,7.0,247.0,35.29,0.0,0.2601,6.0,1.0,5.6,57.0,4.0,1.0,0.0,7.9,1.0,3.0,0.2187,1.0,0.0,0
21.0,6.0,327.29,54.55,3.0,0.1272,6.0,1.0,3.0,55.0,1.0,2.0,0.0,6.6,3.0,0.0,0.794,1.0,0.0,0
106.6,3.0,125.02,41.67,0.0,0.2209,3.0,0.0,4.4,34.0,0.0,2.0,0.0,36.1,4.0,1.0,0.1378,0.0,1.0,0
3.1,5.0,376.11,75.22,1.0,0.4413,2.0,1.0,0.3,36.0,1.0,0.0,1.0,8.7,2.0,1.0,0.9556,1.0,0.0,1
3.1,7.0,264.45,37.78,1.0,0.1302,9.0,0.0,1.6,36.0,4.0,0.0,1.0,7.1,2.0,5.0,0.3721,0.0,0.0,0
8.8,3.0,231.39,77.13,2.0,0.2084,8.0,0.0,1.7,52.0,3.0,1.0,0.0,19.9,3.0,3.0,0.5032,1.0,2.0,0
55.9,4.0,157.92,39.48,2.0,0.1201,7.0,0.0,2.7,23.0,3.0,1.0,4.0,3.3,2.0,2.0,0.024,1.0,1.0,0
7.8,2.0,277.5,138.75,1.0,0.4351,5.0,0.0,9.0,61.0,2.0,1.0,1.0,0.2,3.0,5.0,0.152,1.0,0.0,0
39.2,10.0,325.28,32.53,1.0,0.0965,6.0,1.0,2.2,82.0,2.0,1.0,1.0,1.6,2.0,3.0,0.1857,1.0,1.0,1
35.0,7.0,81.04,11.58,2.0,0.0694,7.0,1.0,0.9,51.0,3.0,2.0,2.0,1.6,1.0,5.0,0.6152,0.0,0.0,0
151.2,1.0,332.5,332.5,2.0,0.361,6.0,0.0,2.7,51.0,3.0,0.0,0.0,16.5,0.0,0.0,0.8645,1.0,0.0,0
18.1,6.0,200.72,33.45,2.0,0.26,10.0,1.0,4.1,46.0,3.0,0.0,2.0,44.2,0.0,5.0,0.2263,1.0,1.0,0
107.8,4.0,125.94,31.48,1.0,0.3017,2.0,0.0,3.0,58.0,2.0,0.0,2.0,45.7,0.0,3.0,0.725,1.0,2.0,0
153.3,5.0,290.45,58.09,1.0,0.3544,4.0,0.0,5.1,50.0,3.0,1.0,2.0,25.1,1.0,0.0,0.3868,1.0,2.0,0
7.9,2.0,957.09,478.54,4.0,0.3956,3.0,0.0,10.0,55.0,2.0,0.0,0.0,55.0,1.0,1.0,0.562,1.0,1.0,0
24.4,6.0,348.67,58.11,6.0,0.2437,4.0,0.0,0.8,51.0,3.0,0.0,2.0,3.5,0.0,3.0,0.9126,1.0,0.0,0
3.7,9.0,214.42,23.82,2.0,0.4363,4.0,0.0,12.5,58.0,2.0,0.0,0.0,0.3,1.0,4.0,0.6557,0.0,1.0,0
40.2,4.0,693.38,173.34,5.0,0.1841,4.0,0.0,25.6,55.0,2.0,1.0,0.0,49.6,1.0,2.0,0.5337,0.0,0.0,0
7.0,4.0,367.82,91.95,1.0,0.1628,1.0,0.0,7.5,52.0,3.0,1.0,0.0,44.9,1.0,5.0,0.7934,1.0,0.0,1
26.7,4.0,478.0,119.5,2.0,0.2937,8.0,0.0,1.2,34.0,1.0,2.0,4.0,15.2,0.0,5.0,0.9084,1.0,0.0,0
71.6,4.0,329.27,82.32,1.0,0.2795,6.0,0.0,0.9,48.0,4.0,1.0,3.0,12.1,3.0,4.0,0.987,1.0,0.0,0
73.3,3.0,1518.3,506.1,4.0,0.3521,7.0,0.0,5.3,49.0,3.0,1.0,2.0,7.8,1.0,0.0,0.1799,1.0,0.0,0
75.3,8.0,2654.15,331.77,3.0,0.0542,3.0,0.0,1.4,34.0,3.0,1.0,1.0,39.7,3.0,3.0,0.1681,0.0,0.0,1
104.8,2.0,98.75,49.37,1.0,0.3867,6.0,0.0,0.6,29.0,2.0,1.0,2.0,29.3,1.0,4.0,0.8601,0.0,0.0,0
181.5,1.0,189.62,189.62,3.0,0.5311,5.0,0.0,2.0,54.0,3.0,2.0,1.0,21.8,1.0,0.0,0.8741,0.0,1.0,0
0.6,6.0,105.25,17.54,4.0,0.6757,4.0,0.0,0.2,42.0,2.0,0.0,1.0,26.5,2.0,0.0,0.0612,1.0,0.0,0
42.9,6.0,289.06,48.18,2.0,0.123,12.0,0.0,8.5,30.0,4.0,2.0,0.0,56.2,2.0,5.0,0.2908,1.0,0.0,0
83.8,3.0,63.57,21.19,4.0,0.3028,6.0,0.0,7.9,48.0,1.0,2.0,2.0,55.8,2.0,3.0,0.776,1.0,0.0,0
13.5,6.0,53.83,8.97,1.0,0.1259,4.0,0.0,3.4,42.0,4.0,1.0,2.0,0.2,0.0,0.0,0.1628,1.0,0.0,0
18.5,5.0,115.68,23.14,5.0,0.064,3.0,0.0,0.5,62.0,2.0,1.0,2.0,16.9,1.0,2.0,0.0852,0.0,0.0,0
24.5,6.0,763.9,127.32,3.0,0.21,5.0,0.0,0.5,18.0,1.0,2.0,1.0,3.2,0.0,1.0,0.4513,0.0,2.0,0
15.5,5.0,130.85,26.17,2.0,0.3848,12.0,0.0,1.1,63.0,1.0,1.0,1.0,30.5,3.0,3.0,0.7877,0.0,1.0,0
132.6,1.0,905.19,905.19,3.0,0.5959,6.0,0.0,1.2,53.0,3.0,0.0,0.0,26.0,4.0,0.0,0.6809,0.0,2.0,0
42.2,3.0,326.87,108.96,2.0,0.3373,8.0,0.0,5.3,34.0,4.0,1.0,0.0,27.6,3.0,2.0,0.8748,1.0,0.0,0
166.3,3.0,226.23,75.41,3.0,0.1129,6.0,0.0,10.9,55.0,2.0,1.0,0.0,5.0,1.0,0.0,0.9672,0.0,1.0,0
120.7,4.0,96.66,24.17,2.0,0.1106,11.0,0.0,3.1,50.0,2.0,0.0,3.0,2.4,1.0,4.0,0.135,1.0,0.0,0
21.3,6.0,249.34,41.56,3.0,0.3517,6.0,0.0,1.9,34.0,0.0,1.0,2.0,2.6,2.0,0.0,0.1363,1.0,0.0,1
106.0,3.0,347.88,115.96,2.0,0.4005,7.0,0.0,1.6,58.0,1.0,0.0,2.0,29.3,0.0,5.0,0.9881,0.0,1.0,0
38.5,1.0,31.56,31.56,4.0,0.1873,5.0,0.0,0.4,55.0,3.0,1.0,1.0,7.1,3.0,5.0,0.7424,0.0,1.0,0
34.5,4.0,42.6,10.65,1.0,0.2592,3.0,1.0,2.5,37.0,1.0,2.0,2.0,73.6,0.0,5.0,0.6258,1.0,1.0,0
33.6,4.0,76.16,19.04,3.0,0.3183,3.0,0.0,0.9,53.0,1.0,1.0,0.0,4.8,0.0,3.0,0.75,1.0,0.0,0
41.9,4.0,38.2,9.55,2.0,0.2844,4.0,1.0,0.6,34.0,1.0,0.0,1.0,28.6,1.0,4.0,0.1825,1.0,0.0,0
25.2,2.0,189.88,94.94,0.0,0.3303,6.0,0.0,0.8,84.0,3.0,1.0,1.0,0.2,1.0,4.0,0.6226,0.0,0.0,0
0.4,2.0,173.68,86.84,4.0,0.2669,5.0,0.0,0.9,66.0,3.0,0.0,4.0,4.5,2.0,5.0,0.5674,1.0,2.0,0
4.3,4.0,2329.7,582.42,1.0,0.1915,4.0,0.0,0.4,53.0,1.0,0.0,2.0,17.4,0.0,2.0,0.2035,1.0,0.0,0
44.9,9.0,46.64,5.18,1.0,0.4346,9.0,0.0,2.5,29.0,4.0,0.0,2.0,7.9,2.0,4.0,0.817,0.0,0.0,0
198.2,6.0,1987.36,331.23,2.0,0.0127,3.0,0.0,1.9,44.0,0.0,2.0,0.0,6.9,2.0,0.0,0.1613,1.0,1.0,0
51.9,10.0,239.06,23.91,1.0,0.7319,6.0,0.0,4.5,47.0,0.0,1.0,2.0,11.2,4.0,0.0,0.6649,0.0,2.0,1
203.9,4.0,73.11,18.28,3.0,0.2504,6.0,0.0,2.4,66.0,1.0,0.0,2.0,0.8,1.0,1.0,0.032,1.0,0.0,0
12.9,3.0,979.96,326.65,1.0,0.1355,5.0,1.0,0.8,56.0,3.0,1.0,1.0,3.2,0.0,1.0,0.3922,1.0,1.0,0
79.3,1.0,181.58,181.58,2.0,0.2689,4.0,0.0,9.0,46.0,2.0,1.0,2.0,1.2,2.0,5.0,0.6302,1.0,1.0,0
2.0,4.0,1754.37,438.59,5.0,0.4707,6.0,0.0,7.5,50.0,2.0,1.0,1.0,7.1,4.0,1.0,0.3364,1.0,0.0,1
33.7,1.0,194.01,194.01,3.0,0.221,2.0,1.0,2.2,36.0,1.0,1.0,1.0,12.0,0.0,1.0,0.8771,0.0,1.0,0
60.1,1.0,281.93,281.93,2.0,0.4556,5.0,1.0,15.7,33.0,1.0,1.0,1.0,1.7,2.0,4.0,0.2283,1.0,0.0,0
19.6,7.0,218.74,31.25,3.0,0.4336,4.0,1.0,1.2,28.0,2.0,0.0,1.0,10.7,2.0,0.0,0.9417,1.0,1.0,0
55.5,2.0,175.3,87.65,3.0,0.4463,4.0,0.0,8.3,39.0,2.0,1.0,0.0,20.6,0.0,1.0,0.7428,1.0,0.0,0
50.4,7.0,73.8,10.54,1.0,0.1682,8.0,0.0,1.7,40.0,2.0,0.0,1.0,13.5,1.0,5.0,0.1368,0.0,1.0,0
5.2,3.0,364.86,121.62,5.0,0.4029,8.0,0.0,14.2,38.0,2.0,2.0,3.0,14.8,2.0,2.0,0.8474,0.0,2.0,0
3.1,4.0,362.23,90.56,5.0,0.1091,7.0,1.0,0.7,53.0,4.0,1.0,1.0,6.9,1.0,4.0,0.374,1.0,0.0,0
11.2,8.0,196.37,24.55,3.0,0.2376,7.0,0.0,10.2,49.0,1.0,1.0,1.0,11.5,4.0,4.0,0.4683,0.0,0.0,0
20.8,2.0,69.43,34.72,0.0,0.4714,4.0,1.0,10.6,63.0,0.0,0.0,0.0,0.9,0.0,4.0,0.6872,1.0,1.0,0
129.3,2.0,169.68,84.84,0.0,0.1684,5.0,0.0,3.2,43.0,2.0,0.0,0.0,42.7,1.0,0.0,0.8688,1.0,0.0,0
61.1,5.0,698.67,139.73,1.0,0.1809,2.0,1.0,0.9,72.0,1.0,1.0,0.0,12.0,1.0,2.0,0.9676,0.0,0.0,0
14.6,7.0,284.89,40.7,1.0,0.4134,2.0,0.0,3.6,49.0,4.0,1.0,2.0,0.2,2.0,4.0,0.0573,1.0,0.0,0
10.4,2.0,204.79,102.4,3.0,0.3239,4.0,0.0,0.1,56.0,3.0,1.0,0.0,45.9,4.0,4.0,0.0554,1.0,0.0,1
