num_links,num_images,has_attachment,subject_length,body_length,num_exclamation_marks,num_caps_words,sender_domain_age_days,sender_reputation_score,num_recipients,has_unsubscribe_link,is_html_email,num_spelling_errors,time_sent_hour,contains_urgency_words,contains_financial_words,sender_in_contacts,previous_emails_from_sender,header_authenticity_score,reply_to_mismatch,target
3,0,1,68,684,2,2,539,0.661,1,0,0,1,17,0,0,0,4,0.834,0,0
1,1,0,34,295,1,3,1144,0.8862,10,0,1,0,0,0,0,0,13,0.7509,0,0
5,2,1,61,235,1,1,1764,0.574,17,0,1,1,17,0,0,0,12,0.9453,0,1
2,0,0,18,194,0,1,611,0.4468,4,0,1,1,9,0,0,1,4,0.7566,0,0
3,1,0,6,652,3,2,822,0.5524,2,1,1,0,18,0,0,0,1,0.7874,0,1
1,2,0,8,45,1,0,179,0.7544,1,0,1,2,13,0,0,1,0,0.7555,0,0
2,3,0,8,907,1,5,988,0.5713,1,0,1,1,12,1,1,0,1,0.595,0,1
1,1,0,49,1358,1,1,690,0.9889,1,0,1,1,13,0,0,1,20,0.7086,0,1
2,2,0,39,1541,1,0,249,0.5709,4,1,1,2,22,0,0,0,0,0.7637,0,1
0,2,0,25,178,1,0,1813,0.8135,16,1,0,1,9,0,0,0,8,0.7394,0,0
2,0,0,67,361,0,1,1525,0.7821,8,0,0,2,1,0,0,1,14,0.8062,0,1
1,2,0,28,337,1,2,276,0.4799,1,1,1,3,16,0,0,1,0,0.8446,0,0
4,3,0,23,403,1,0,686,0.7551,4,1,1,0,8,0,0,1,4,0.9179,0,0
4,0,0,11,397,1,2,1290,0.6517,1,1,1,0,1,0,0,0,10,0.6229,0,1
4,1,0,31,1216,1,3,699,0.6295,1,0,0,2,22,1,1,0,4,0.8979,0,1
0,1,1,29,208,1,2,1216,0.8393,2,0,1,1,18,0,1,1,2,0.8179,0,0
3,0,0,25,970,0,3,592,0.9477,5,0,1,1,12,0,0,1,4,0.9921,0,0
2,1,0,7,150,0,0,1567,0.9783,1,0,1,1,4,1,0,0,1,0.8971,0,1
0,0,0,67,673,0,3,850,0.5392,1,0,1,4,18,0,0,1,27,0.9399,0,0
4,6,0,15,195,0,2,1629,0.8148,1,0,0,2,15,1,0,0,12,0.693,0,1
2,3,0,38,318,0,2,650,0.7628,1,0,1,5,8,0,1,1,4,0.8225,0,0
0,1,1,19,1247,0,1,2386,0.5713,1,0,1,2,7,0,0,1,1,0.6093,0,0
2,2,0,16,2149,0,2,48,0.4017,1,0,0,1,15,0,0,0,6,0.9611,0,1
4,2,1,33,301,0,1,590,0.8968,1,0,0,1,10,0,0,0,2,0.9044,0,1
0,0,0,23,224,0,2,128,0.7189,18,0,0,2,12,0,0,1,17,0.9249,0,0
2,0,0,29,552,0,1,226,0.9891,7,1,0,1,18,0,0,1,1,0.5449,0,0
2,0,0,59,116,2,3,1165,0.928,1,1,0,2,7,0,0,0,18,0.8389,0,0
3,1,1,66,386,0,3,2511,0.5571,1,0,1,1,9,0,0,1,0,0.9812,0,0
1,0,0,14,114,1,4,1634,0.7793,10,0,1,3,12,0,0,1,1,0.8716,0,0
3,2,1,15,588,3,3,71,0.9431,1,0,0,1,12,0,0,1,3,0.8281,0,0
3,0,1,8,176,3,0,948,0.4941,1,0,0,3,9,0,0,1,11,0.6418,0,1
0,1,1,19,966,0,0,682,0.7879,3,0,1,0,3,1,0,1,2,0.8108,1,0
1,0,0,5,806,1,1,850,0.6431,1,0,0,1,8,1,0,0,11,0.743,0,0
1,3,0,26,178,2,0,1642,0.4322,1,0,1,1,20,0,0,1,12,0.4651,0,0
2,0,0,29,3760,1,4,1208,0.7948,2,0,0,0,19,0,1,1,6,0.7508,0,0
0,2,0,7,726,0,3,277,0.9246,1,0,0,1,1,0,0,1,3,0.8602,0,0
4,0,1,6,1432,0,2,144,0.7524,1,0,1,2,5,0,0,1,22,0.8317,1,0
1,1,0,9,1274,1,2,384,0.2067,2,0,1,0,18,0,0,1,42,0.9176,0,1
2,3,0,19,4824,0,3,3059,0.4238,2,0,0,2,9,0,0,0,1,0.5264,0,1
1,3,0,16,641,2,0,493,0.8058,3,1,0,2,20,0,0,0,0,0.7937,0,1
2,0,0,8,91,0,3,2717,0.8942,1,0,0,3,1,0,0,0,5,0.8775,0,0
0,2,0,21,932,1,3,1697,0.5441,1,0,0,2,18,0,1,0,9,0.7817,0,0
3,2,0,49,160,2,5,175,0.8404,1,1,0,2,1,0,0,0,1,0.8194,0,0
2,2,1,36,292,1,0,237,0.9283,4,1,1,0,7,0,0,1,2,0.5461,0,0
0,1,0,40,39,1,1,3135,0.5954,1,0,0,1,2,0,1,1,2,0.6116,0,0
0,3,0,26,603,1,4,227,0.9249,1,1,1,2,2,1,0,1,1,0.8177,0,0
1,1,0,10,1056,1,2,26,0.7882,3,0,1,1,16,0,0,0,10,0.8845,0,1
3,0,0,9,266,1,3,77,0.7506,1,0,1,1,16,0,0,1,4,0.7455,0,0
3,1,0,22,106,1,2,1068,0.8186,5,1,1,1,23,1,0,1,2,0.7337,0,0
5,1,0,39,606,3,2,361,0.5954,1,0,1,2,4,0,0,0,0,0.6849,0,1
1,2,0,54,308,1,7,322,0.8173,4,0,0,1,1,0,0,0,6,0.9655,0,0
2,0,1,24,71,2,0,1350,0.5637,1,1,0,2,14,0,0,1,7,0.7843,0,1
3,2,0,10,193,2,4,660,0.8395,1,0,1,1,8,0,0,1,11,0.8658,0,1
2,3,0,38,1240,3,3,360,0.7921,1,0,0,0,4,0,0,1,6,0.7259,0,0
2,0,1,33,1652,2,2,1501,0.9666,1,0,1,3,12,1,0,0,3,0.5888,0,0
4,2,0,24,2228,2,1,136,0.9139,1,0,0,2,18,0,0,1,13,0.908,0,0
1,1,0,19,207,0,1,1895,0.6891,5,0,1,1,6,0,0,0,20,0.8027,1,0
0,1,0,30,3273,0,0,549,0.3119,1,0,0,2,17,0,1,1,0,0.6829,0,0
4,1,0,15,507,2,2,1337,0.8647,1,0,1,2,1,0,0,1,7,0.9484,0,0
0,4,0,22,369,0,3,2000,0.5352,1,0,0,3,18,1,0,0,29,0.4107,0,1
4,0,0,34,277,0,1,424,0.7408,3,1,0,1,19,0,1,1,2,0.8514,0,0
5,2,0,12,682,1,1,3325,0.5861,1,0,0,1,15,0,0,1,19,0.8667,0,0
3,2,0,16,836,0,0,407,0.752,1,0,1,2,3,0,0,1,1,0.5095,0,0
1,0,0,61,1168,1,2,406,0.6216,2,0,1,0,4,0,0,1,41,0.8076,0,0
1,2,0,3,383,1,2,2845,0.7235,1,0,1,2,19,0,0,1,1,0.6807,0,0
3,4,1,20,965,0,1,3098,0.7802,6,0,0,0,2,0,0,0,4,0.3679,0,0
0,0,1,15,121,1,2,1620,0.886,4,1,0,1,3,0,0,0,12,0.8177,0,0
4,0,0,28,224,0,1,1169,0.9009,5,1,1,2,12,0,0,0,4,0.7863,0,0
1,1,0,40,1040,1,1,968,0.6125,1,0,1,3,3,0,1,1,11,0.9259,0,0
0,0,0,23,324,0,3,581,0.3357,7,0,1,1,22,0,0,1,0,0.9641,0,1
4,2,1,14,489,0,2,853,0.3936,4,1,1,0,15,0,0,1,0,0.7225,0,1
1,4,0,13,18,0,3,1472,0.5596,1,1,0,4,6,0,0,1,3,0.8695,0,0
0,2,0,34,618,1,4,334,0.4323,1,0,1,2,16,0,0,1,6,0.8089,0,0
0,2,0,17,890,0,3,322,0.7714,2,0,1,1,6,0,0,1,4,0.753,0,0
2,1,0,21,901,1,1,1204,0.9204,3,0,1,2,15,0,0,0,9,0.7526,0,0
1,2,0,30,1580,1,3,257,0.4142,2,0,1,0,23,0,0,1,14,0.6404,0,0
0,1,1,19,583,0,2,3900,0.7548,1,0,0,0,1,0,0,0,3,0.8516,0,0
0,4,0,11,567,2,4,29,0.9466,2,1,1,1,23,0,1,0,3,0.6163,0,1
1,1,0,23,178,3,0,1951,0.7109,1,0,0,0,20,0,0,0,3,0.5677,0,0
4,1,0,22,356,0,3,438,0.7944,1,1,0,3,20,0,0,1,8,0.6302,0,0
1,3,0,42,166,3,3,364,0.8419,4,0,1,1,21,0,0,0,4,0.7591,0,1
0,2,0,67,2157,1,1,534,0.7001,1,0,1,4,18,0,0,1,3,0.6206,0,0
1,3,0,14,112,1,2,15,0.7873,1,1,1,3,8,0,0,1,2,0.7824,0,0
2,2,1,10,183,1,4,1044,0.8452,1,0,0,0,9,0,0,0,2,0.6377,0,1
1,2,0,26,1109,1,3,2063,0.7778,1,1,0,0,9,0,0,1,2,0.8557,0,0
1,0,1,25,886,2,4,29,0.91,1,0,0,0,15,0,0,0,7,0.8562,0,1
2,0,1,18,1392,0,1,1249,0.5134,4,0,0,3,12,1,0,0,0,0.9119,0,0
3,0,0,34,278,0,3,369,0.9242,1,0,0,2,5,0,0,0,5,0.7475,1,0
1,2,0,32,153,1,0,2540,0.9211,1,0,0,4,20,0,0,1,2,0.3385,0,0
2,2,1,16,76,2,2,5,0.9588,1,0,1,1,2,0,0,0,5,0.8481,0,1
4,2,0,3,513,0,3,1966,0.8633,3,0,1,1,3,0,0,0,5,0.4542,0,0
1,0,0,11,1883,1,3,138,0.871,4,1,0,1,4,0,0,0,2,0.9488,0,0
3,2,0,14,308,3,1,1175,0.7148,1,1,1,3,17,0,0,1,8,0.7002,0,0
0,1,0,16,64,1,1,62,0.6814,14,1,1,1,2,0,0,1,4,0.9119,0,1
2,1,0,23,194,0,4,532,0.573,1,0,1,3,20,0,0,0,19,0.6004,0,1
3,1,1,8,6256,3,2,871,0.7108,2,1,0,3,16,0,0,1,1,0.7346,0,0
2,4,0,8,2312,2,3,253,0.7416,1,0,0,0,6,0,0,1,3,0.9324,0,0
2,4,0,41,31,1,3,803,0.5655,1,1,1,1,11,1,1,1,1,0.4432,0,1
4,2,0,77,632,1,1,932,0.7877,1,0,1,1,2,1,0,0,16,0.9095,0,1
1,1,0,8,38,0,4,2633,0.8802,1,0,0,2,21,1,0,1,10,0.6612,0,0
1,2,0,2,2350,1,2,4740,0.9142,2,1,1,5,21,0,0,1,13,0.622,0,0
5,0,0,21,195,0,1,1386,0.5359,1,1,1,4,12,0,1,0,3,0.6176,1,0
1,2,0,28,297,0,2,722,0.8143,3,0,0,1,9,1,0,1,16,0.6701,0,0
4,0,0,12,569,1,2,248,0.6918,14,0,1,3,14,0,0,1,2,0.933,0,0
3,2,0,20,467,1,1,819,0.7327,1,0,1,1,22,0,0,0,17,0.7438,0,0
2,2,0,9,147,1,3,2589,0.8647,3,0,1,2,15,0,0,1,41,0.8384,0,0
1,1,0,45,517,1,0,1408,0.8799,1,1,1,3,2,0,0,0,1,0.6411,0,0
5,1,0,40,1116,4,4,331,0.8507,1,0,0,2,15,1,0,1,15,0.8521,0,0
1,3,1,16,252,1,2,1829,0.8616,1,1,0,3,9,0,0,0,40,0.7591,1,1
3,2,0,54,520,1,2,800,0.5807,1,0,0,0,18,0,0,1,6,0.7569,0,0
0,0,1,8,57,1,3,3244,0.8659,2,1,1,3,8,0,0,0,10,0.8207,0,0
1,3,0,5,78,2,4,411,0.7061,1,0,1,1,5,1,1,0,8,0.7257,0,1
1,3,0,40,29,1,2,2271,0.3688,3,0,1,0,13,0,0,1,0,0.6358,0,0
1,3,1,17,378,1,5,165,0.926,1,0,0,0,20,0,0,1,1,0.5146,0,0
2,1,0,10,76,0,1,438,0.6304,1,0,0,0,5,0,0,1,4,0.9544,0,0
2,1,0,19,157,0,2,192,0.7478,1,0,0,2,21,0,0,0,2,0.5133,0,0
5,0,0,27,998,0,1,4192,0.6947,5,0,1,1,12,0,0,0,21,0.792,0,0
2,1,0,42,21,1,3,342,0.8395,6,0,0,0,10,0,0,0,1,0.621,0,1
0,2,0,13,287,1,3,2443,0.7991,1,0,1,1,2,1,0,1,5,0.9751,0,0
0,1,1,37,1394,1,2,189,0.8574,1,0,0,0,9,1,0,0,8,0.7775,1,1
5,1,1,12,1053,1,0,344,0.854,1,0,1,1,16,0,0,1,8,0.768,0,1
4,2,1,26,825,0,1,2047,0.2409,4,0,1,0,12,0,0,0,7,0.8717,0,0
0,4,0,31,106,0,2,583,0.8964,2,0,1,3,2,0,0,0,11,0.705,0,1
2,1,0,32,299,0,3,1370,0.6,1,1,1,0,9,0,0,1,8,0.8049,0,0
3,2,1,17,955,2,4,116,0.463,3,1,1,2,1,0,0,1,8,0.8463,1,1
3,2,1,44,358,0,1,530,0.4557,1,0,1,1,6,0,1,0,5,0.7516,0,1
0,4,0,14,262,0,4,1989,0.9685,4,0,1,1,1,0,0,1,16,0.9566,0,0
5,2,0,43,311,1,3,3437,0.8734,1,1,0,0,8,0,0,1,18,0.5681,0,0
1,3,0,32,669,2,0,1914,0.8635,1,0,1,0,11,0,0,0,1,0.7763,0,0
1,1,1,17,163,1,0,145,0.8525,2,0,0,1,19,1,0,0,11,0.6715,0,1
3,1,0,19,1211,1,1,1485,0.6054,3,1,1,0,7,0,0,1,11,0.9889,0,0
0,1,0,7,139,1,3,143,0.6766,2,1,0,1,5,0,0,0,0,0.6141,0,1
2,1,1,21,35,0,2,134,0.8982,2,1,1,1,4,0,0,0,9,0.7416,1,1
2,1,0,17,726,1,1,268,0.4046,1,0,1,1,23,0,1,1,8,0.9201,1,1
2,0,0,5,114,1,4,1457,0.8776,3,1,1,0,3,0,0,1,1,0.8706,0,0
3,1,1,30,184,1,3,368,0.367,1,0,1,0,22,0,0,1,27,0.8441,0,0
0,1,0,44,676,0,1,121,0.8805,1,1,1,3,6,0,0,0,19,0.3846,0,0
1,4,0,169,498,0,1,792,0.9289,2,0,1,3,17,0,1,0,2,0.826,0,0
2,0,0,28,409,1,1,1077,0.7253,1,0,0,1,4,1,0,1,16,0.6611,0,0
1,2,0,4,1803,1,4,398,0.5794,1,1,0,1,16,0,0,0,35,0.7483,0,1
2,1,0,25,849,1,1,365,0.4942,1,0,0,1,19,0,0,1,18,0.8022,0,1
0,4,0,41,785,1,1,626,0.7802,2,0,1,1,5,0,0,1,3,0.7485,0,1
3,3,0,9,71,1,1,480,0.8393,1,0,1,3,3,0,0,0,4,0.7404,0,0
1,1,1,17,716,1,2,363,0.7953,1,0,0,2,2,1,0,1,3,0.6884,0,0
1,2,0,20,435,1,5,170,0.5542,1,1,1,0,23,0,0,1,3,0.8822,0,0
2,1,1,27,978,0,1,1031,0.7208,1,1,0,0,3,1,0,0,0,0.6368,0,1
3,2,0,10,520,2,3,478,0.4943,1,0,0,0,23,0,0,1,1,0.8698,0,0
2,0,0,23,199,0,2,472,0.8234,3,0,0,2,14,1,0,1,10,0.6327,0,0
1,1,0,12,94,0,0,403,0.8707,1,0,0,2,16,1,0,1,3,0.6672,0,0
2,3,0,33,280,1,6,344,0.7985,2,0,1,3,10,0,0,0,2,0.8632,0,1
2,1,0,22,212,1,1,1015,0.7337,2,1,0,0,6,0,0,1,2,0.7604,0,0
2,2,0,13,61,1,2,893,0.8188,7,0,1,2,9,0,0,1,7,0.4879,0,0
1,1,0,19,1792,1,2,2810,0.7642,1,1,1,3,4,0,0,1,1,0.9596,0,0
2,3,0,84,1080,0,5,514,0.7358,4,0,1,4,17,0,0,0,7,0.906,1,0
1,3,0,19,345,1,2,405,0.4883,5,0,0,3,9,0,0,1,5,0.4566,0,0
1,0,1,3,136,0,3,524,0.7869,1,0,0,1,11,0,0,1,3,0.9423,0,0
2,4,1,13,920,0,4,326,0.878,1,0,0,1,23,0,0,1,9,0.8472,0,0
1,2,0,136,47,1,2,181,0.574,2,0,0,0,1,0,1,0,24,0.8983,0,1
3,4,0,23,78,1,4,269,0.7373,9,0,1,4,21,0,0,0,8,0.8635,0,0
1,1,1,37,301,2,4,35,0.7845,3,1,1,1,0,0,0,1,18,0.6501,1,1
1,6,0,11,2313,3,1,392,0.7736,2,0,1,1,3,1,0,1,17,0.8671,0,0
0,1,0,42,1076,1,3,1655,0.4111,1,1,0,0,11,1,0,1,17,0.6716,0,0
3,3,0,16,279,0,1,1297,0.7748,5,0,0,1,14,1,0,0,2,0.2986,0,0
2,2,1,24,903,1,7,5810,0.7469,3,0,1,1,8,0,0,1,2,0.8662,0,0
1,2,0,13,1392,0,1,119,0.5469,5,1,0,2,4,0,0,1,18,0.5123,0,1
3,1,0,19,633,0,1,211,0.7236,1,0,1,1,14,0,0,0,1,0.7496,0,0
1,4,0,154,125,0,2,790,0.9088,1,0,1,3,4,0,0,1,9,0.7951,1,0
1,0,0,33,1595,2,2,654,0.8464,5,0,0,2,3,0,0,1,9,0.8581,0,0
0,0,0,19,29,1,0,1689,0.6701,2,0,1,0,7,1,0,1,15,0.6845,0,0
4,3,0,20,345,0,3,130,0.9404,1,0,1,2,14,0,1,1,2,0.7278,0,0
2,1,1,98,364,1,3,835,0.7166,1,0,1,4,19,0,0,1,14,0.9626,0,0
2,3,0,31,849,1,2,1250,0.4834,1,1,0,3,2,0,0,1,4,0.4704,0,0
1,0,0,16,57,1,3,449,0.7236,1,1,1,3,4,0,0,1,4,0.7088,0,0
3,1,0,7,634,2,0,3,0.8637,1,0,0,2,19,1,0,0,1,0.9096,0,1
1,2,0,14,1028,2,4,2927,0.6399,7,0,0,1,10,0,0,0,1,0.313,1,0
3,1,1,6,33,2,0,981,0.7431,1,0,0,1,15,1,0,0,7,0.897,0,0
1,0,0,11,622,0,4,980,0.5228,1,0,0,3,15,0,0,1,31,0.9408,0,0
0,4,0,28,114,0,2,1250,0.484,1,0,1,2,17,0,0,0,0,0.8197,1,0
1,0,0,50,81,1,1,806,0.7451,1,0,1,1,1,1,0,1,5,0.5217,0,0
1,0,1,8,529,2,5,1499,0.8013,2,1,1,3,21,1,0,1,15,0.9664,0,0
1,1,0,39,816,0,1,2071,0.7641,1,1,1,1,5,1,0,1,1,0.8082,0,0
1,5,0,12,583,5,4,1879,0.5318,2,0,1,0,12,0,0,0,6,0.8453,0,1
2,3,0,14,592,2,3,375,0.9462,1,0,1,2,21,0,1,1,2,0.8862,0,1
1,2,0,75,408,2,2,383,0.6388,1,0,0,0,17,1,0,1,11,0.8121,0,0
3,0,0,22,3647,1,1,529,0.6803,2,0,1,1,16,0,0,1,12,0.7571,0,0
1,2,0,20,42,2,2,637,0.7185,1,0,0,4,16,0,0,0,17,0.8812,0,1
3,4,0,18,4370,1,3,536,0.5588,3,0,1,2,5,0,0,0,2,0.8425,0,1
1,0,0,48,64,0,2,1870,0.9613,2,0,1,1,10,0,0,1,9,0.5791,0,0
2,4,0,15,297,0,1,1994,0.5704,20,0,1,1,6,0,0,1,0,0.8925,0,0
0,1,0,13,423,1,3,241,0.8984,5,0,1,0,6,0,0,0,14,0.5972,0,0
2,0,0,4,1786,1,1,734,0.9343,2,0,0,1,23,0,0,0,1,0.752,0,0
1,1,0,7,277,2,3,2188,0.7688,1,0,1,0,1,0,0,1,4,0.5674,0,0
0,2,0,4,1272,2,2,1838,0.8493,1,0,1,1,15,1,0,0,12,0.5456,0,1
3,1,0,28,111,3,2,887,0.8694,1,1,0,1,19,0,0,0,1,0.4799,0,0
1,0,0,41,232,3,3,368,0.96,1,0,1,2,7,1,0,0,3,0.9389,0,1
1,0,0,14,3701,0,1,1137,0.7505,2,0,1,2,11,0,0,0,7,0.7631,0,0
2,2,1,65,6244,1,1,539,0.7515,1,0,1,0,16,0,0,1,0,0.6825,0,0
1,1,0,13,1935,1,1,62,0.8331,1,0,1,3,2,0,0,1,3,0.8854,0,0
4,3,0,36,402,1,2,293,0.5464,2,0,1,0,12,1,0,1,3,0.8144,0,1
3,2,1,10,617,0,2,1803,0.8752,10,0,0,4,3,0,0,0,6,0.8742,0,0
4,1,0,9,584,1,2,50,0.7945,1,0,1,3,3,0,0,1,43,0.986,0,0
0,0,0,61,464,1,2,354,0.5997,25,1,1,2,17,0,0,0,1,0.6215,0,0
3,1,0,16,1655,0,1,75,0.8116,1,0,1,2,2,0,0,1,5,0.9892,0,0
0,1,0,8,103,2,4,222,0.8988,1,0,1,2,20,0,0,1,18,0.9212,0,0
1,0,0,8,970,2,3,324,0.8852,1,0,1,2,21,0,0,1,41,0.6557,0,0
1,1,0,12,550,2,3,681,0.4534,1,0,1,0,8,0,0,0,6,0.9615,0,0
0,1,0,26,277,2,3,188,0.885,1,0,0,3,7,0,0,0,13,0.4783,0,1
1,1,0,16,265,2,1,248,0.5129,1,1,1,0,5,0,0,0,5,0.7994,0,1
1,1,0,25,367,0,1,68,0.6303,5,0,1,2,11,0,0,1,11,0.5386,0,0
1,1,0,9,608,1,1,2377,0.4384,1,0,0,1,17,0,0,1,32,0.8966,0,0
2,1,1,19,149,1,3,1716,0.7527,1,0,0,1,9,0,0,0,3,0.8065,0,0
1,0,1,6,222,0,2,857,0.9555,1,0,1,4,7,0,0,0,0,0.9489,0,0
0,2,1,11,3248,2,6,984,0.7741,2,0,1,1,3,0,0,0,2,0.9537,0,0
2,2,0,38,625,3,3,1189,0.8026,1,0,1,0,20,0,0,0,7,0.8593,0,0
4,0,0,28,543,1,1,2708,0.8232,1,0,1,1,14,0,0,1,15,0.536,1,0
2,0,0,56,428,4,2,109,0.7404,1,1,0,1,7,0,0,1,35,0.696,0,0
1,1,0,8,207,1,1,1,0.4547,1,0,1,2,13,1,0,1,2,0.9057,0,0
1,5,0,18,447,1,3,630,0.7793,1,0,0,1,2,0,1,1,60,0.6847,0,0
2,0,0,27,518,0,4,280,0.7079,1,0,1,0,4,0,1,1,0,0.5897,0,1
4,0,0,14,433,2,2,517,0.652,1,1,0,2,22,1,0,1,8,0.5575,1,1
1,0,0,10,76,1,0,800,0.7653,6,0,0,1,9,1,0,1,14,0.806,0,0
3,1,0,10,8598,0,3,1365,0.5369,1,0,1,5,19,0,0,1,14,0.812,0,0
1,1,1,21,214,2,0,1543,0.77,1,0,0,0,15,0,0,1,2,0.8283,0,0
5,1,0,18,81,0,4,1538,0.8355,1,0,1,0,11,0,0,0,8,0.6452,0,0
3,2,0,55,230,1,4,2985,0.7563,8,0,0,3,4,0,0,0,5,0.8431,0,0
0,1,0,21,516,4,5,215,0.6573,2,0,0,1,4,0,0,0,5,0.6587,0,1
1,2,0,12,203,3,1,1009,0.8609,2,1,1,2,3,0,0,1,18,0.8457,0,0
3,1,1,17,537,1,4,671,0.3675,3,0,1,2,11,0,0,1,6,0.6735,0,0
2,4,0,54,298,0,3,617,0.7235,2,0,0,1,20,0,0,0,3,0.8097,0,0
1,1,0,15,12770,1,3,38,0.7794,1,0,1,2,18,0,0,0,5,0.9092,1,1
2,2,0,19,2571,2,0,1775,0.7847,1,0,1,4,0,0,0,1,17,0.3278,0,1
1,1,0,54,3090,1,3,644,0.5999,2,1,0,2,10,0,0,0,30,0.7473,0,1
3,1,0,23,479,3,1,1659,0.6732,1,1,1,2,14,1,0,0,13,0.8288,0,1
2,2,1,11,830,1,1,156,0.5964,2,0,0,4,6,0,0,0,2,0.6976,0,1
4,0,0,120,1400,0,5,110,0.4982,1,1,0,0,14,0,1,0,2,0.9598,0,1
1,1,0,32,136,0,2,948,0.9424,1,0,0,2,15,0,0,1,7,0.8182,0,0
2,3,1,16,144,2,1,1255,0.7126,1,1,1,1,9,0,1,1,1,0.6695,0,1
4,1,1,17,572,2,1,53,0.7658,3,1,1,3,10,1,0,0,4,0.7696,0,1
2,2,1,157,129,0,4,2201,0.5234,6,0,0,2,12,1,0,0,1,0.5759,0,0
2,2,0,14,312,0,2,1610,0.8696,1,0,1,2,5,0,0,0,15,0.7758,0,0
0,3,1,48,228,1,4,579,0.7103,3,0,0,1,0,1,0,0,7,0.7505,0,1
1,3,0,20,3918,3,2,283,0.6069,1,1,1,0,3,0,0,1,0,0.7939,1,1
2,1,1,26,512,0,2,1505,0.7301,1,0,1,1,12,0,0,1,12,0.3245,0,0
1,0,0,15,548,0,0,918,0.7695,1,0,1,1,4,0,0,1,13,0.7909,0,0
0,2,0,69,230,0,6,493,0.7259,1,1,0,3,10,0,0,1,25,0.9147,0,0
3,1,0,33,9337,2,3,423,0.5792,3,0,1,0,13,0,0,0,11,0.8786,0,0
2,1,0,14,88,1,2,763,0.8574,5,1,1,2,22,0,0,1,7,0.7467,0,0
2,3,0,43,117,0,2,2046,0.6027,1,0,1,2,16,1,0,1,11,0.5776,0,0
3,2,0,22,1841,1,2,1177,0.7352,1,0,0,0,10,0,0,1,5,0.8982,0,0
1,1,1,81,138,1,1,121,0.5806,1,0,0,3,8,0,0,0,18,0.9106,0,1
3,2,0,12,262,0,2,942,0.7607,2,1,1,0,14,0,0,1,13,0.7795,0,0
1,0,0,89,49,0,0,132,0.901,11,0,1,1,21,0,0,0,2,0.5222,0,1
2,0,0,39,3433,1,3,1280,0.8384,1,0,1,2,9,0,0,1,1,0.7071,0,0
1,2,0,15,67,0,3,245,0.6247,27,0,1,2,14,0,0,1,6,0.848,0,1
1,0,0,5,92,2,3,2805,0.9469,1,0,1,0,22,0,0,1,21,0.9008,0,0
1,2,0,6,710,2,1,4623,0.6732,2,0,1,0,10,0,0,1,8,0.9271,0,0
2,1,0,10,1106,2,1,279,0.6533,1,1,1,2,23,1,0,0,19,0.7446,0,0
0,0,0,16,457,1,2,510,0.6298,5,1,0,4,19,0,0,1,9,0.886,0,0
2,0,0,21,88,0,1,557,0.8202,1,1,0,2,5,1,0,0,1,0.8721,0,1
2,5,0,13,206,1,0,210,0.5589,1,0,1,1,9,0,0,0,1,0.8592,0,0
1,1,0,27,3646,1,1,5,0.7185,1,0,1,2,20,0,0,1,18,0.8045,0,0
2,2,0,26,328,0,2,974,0.802,1,0,0,1,19,0,0,1,1,0.9029,0,0
1,0,0,36,207,0,2,135,0.6195,1,1,0,0,14,0,0,0,4,0.8108,0,1
2,0,0,28,133,2,0,3607,0.6798,2,1,1,1,7,0,1,0,13,0.8588,0,0
0,2,1,34,488,1,3,731,0.5797,1,0,1,2,23,0,0,0,4,0.9074,0,0
3,0,0,7,2321,0,3,125,0.8049,1,0,1,3,21,0,0,1,14,0.7361,0,0
0,1,0,22,277,1,1,971,0.8274,1,0,1,1,15,0,0,0,7,0.6058,0,0
2,0,0,16,445,0,2,714,0.643,1,0,1,1,1,0,1,1,8,0.9216,0,0
4,1,0,24,177,3,3,784,0.4856,1,1,0,3,0,0,0,0,5,0.9303,0,0
0,0,0,36,1945,0,2,193,0.7426,1,0,0,0,10,0,0,0,31,0.9364,1,1
3,4,1,18,1937,0,0,844,0.794,15,0,0,0,19,0,0,1,4,0.6272,0,0
1,1,0,10,3112,0,1,153,0.878,1,0,1,3,15,0,0,0,3,0.5336,0,1
2,2,1,29,555,0,1,1453,0.7846,1,0,0,1,22,0,0,1,15,0.7629,0,0
8,3,1,20,1838,0,1,2261,0.3211,1,0,0,4,10,1,0,0,2,0.8325,0,1
3,1,1,16,1979,1,0,800,0.8958,1,0,0,2,7,0,0,1,9,0.8293,0,0
3,3,1,44,814,0,3,1763,0.6239,1,0,1,0,12,1,1,0,46,0.4768,0,0
4,1,0,11,38,1,3,269,0.8595,1,0,1,1,16,0,0,0,2,0.6697,0,0
2,0,0,18,441,2,1,222,0.6947,1,0,1,1,18,0,0,1,0,0.7778,0,1
2,0,0,121,1861,2,1,71,0.864,2,0,0,1,18,0,0,0,25,0.9501,0,0
1,1,1,47,679,2,3,2829,0.8768,4,0,0,0,0,0,1,1,13,0.6039,0,0
1,0,1,28,1898,2,2,661,0.8998,3,0,0,3,2,0,0,0,0,0.9247,0,0
4,1,0,28,228,0,2,414,0.8734,2,0,0,2,21,0,0,1,10,0.7841,0,0
1,2,1,30,500,1,4,1680,0.7178,1,0,0,3,21,0,0,1,5,0.8101,0,0
1,0,0,16,62,1,2,226,0.5711,2,1,0,0,4,0,0,0,3,0.7623,1,1
0,4,1,24,5934,1,4,95,0.7297,3,0,1,2,6,1,0,0,33,0.8273,0,1
