claim_amount,policy_age_months,claimant_age,num_prior_claims,num_prior_fraud_flags,days_to_report,police_report_filed,num_witnesses,vehicle_age_years,claim_type,injury_severity,time_of_incident_hour,is_weekend,is_holiday_adjacent,deductible,coverage_level,claimant_employment_status,financial_stress_score,repair_shop_is_preferred,target
1647.69,1,51,0,0,6,1,3,0,0,2,11,1,0,500.0,1,0,0.3284,1,0
4718.84,47,39,1,0,3,1,0,4,2,0,2,0,0,250.0,1,0,0.1004,1,0
752.14,1,28,1,1,2,1,2,3,2,0,3,0,0,500.0,0,0,0.2626,0,0
6883.67,67,61,1,0,1,1,0,2,0,1,19,0,0,2000.0,1,2,0.4321,1,0
3194.73,38,40,2,1,0,1,0,0,2,3,15,0,0,1000.0,1,0,0.4075,1,0
4347.2,64,57,2,0,0,1,2,2,1,0,20,1,0,250.0,1,1,0.2718,1,0
8319.89,9,20,2,1,4,1,1,5,0,0,2,0,0,1000.0,2,0,0.4449,1,0
6138.52,44,42,0,0,1,1,0,0,2,1,8,1,1,500.0,2,2,0.2426,1,0
5830.17,30,53,3,1,0,0,0,0,0,1,22,0,1,500.0,1,0,0.5755,1,1
5636.81,5,31,1,0,7,1,0,4,1,0,4,0,0,250.0,0,0,0.509,1,0
1077.2,74,41,3,0,2,0,3,9,1,0,22,0,0,250.0,1,2,0.2343,0,0
2348.19,31,33,0,1,0,1,2,19,1,0,18,0,1,500.0,2,0,0.0853,1,0
11686.21,79,57,1,0,5,1,0,12,1,2,3,0,0,1000.0,1,0,0.494,1,0
2553.26,4,50,1,0,4,1,1,3,1,1,1,0,0,500.0,2,2,0.2381,0,0
1277.41,55,38,1,0,3,1,3,3,0,0,16,0,0,500.0,2,0,0.2811,0,0
9974.59,41,35,1,0,0,0,0,7,1,2,2,0,0,1000.0,2,0,0.6805,0,0
4025.04,1,38,1,0,1,0,0,7,0,1,4,0,0,500.0,0,0,0.2165,1,0
6737.24,6,36,2,1,5,1,1,1,3,0,7,1,0,250.0,1,0,0.4043,1,0
1276.64,19,43,2,0,2,0,1,13,1,0,1,0,0,500.0,0,0,0.4951,1,0
1902.14,20,29,0,0,0,0,1,6,0,1,5,1,0,2000.0,2,0,0.4345,1,0
2579.28,10,36,1,0,5,1,1,4,0,0,17,0,0,250.0,0,2,0.4748,1,0
2891.02,19,33,2,0,3,1,3,5,3,3,10,0,0,500.0,1,1,0.3907,0,0
2363.01,5,50,2,0,3,0,1,0,3,0,1,0,0,1000.0,1,0,0.2966,1,0
716.07,31,50,1,0,0,1,0,0,3,0,8,0,1,500.0,0,1,0.4019,1,0
5161.0,36,28,1,0,0,0,0,5,0,3,14,0,0,500.0,1,0,0.1635,1,0
2354.35,35,34,1,0,2,0,0,15,2,0,4,1,0,1000.0,2,0,0.4866,1,0
3594.93,14,18,0,0,3,1,0,4,1,0,21,0,0,500.0,1,0,0.2405,1,0
1128.1,13,49,0,0,3,1,0,1,1,0,7,1,0,1000.0,1,0,0.2409,1,0
1623.37,14,27,0,1,2,1,2,3,3,0,3,0,0,500.0,1,2,0.2274,0,0
4105.8,24,20,0,0,3,1,1,1,1,2,22,0,0,250.0,2,0,0.3363,1,0
342.55,27,41,1,0,0,1,1,3,2,0,17,0,0,1000.0,0,0,0.2461,1,0
11491.69,19,40,2,1,0,0,1,1,1,0,16,0,0,1000.0,0,1,0.4731,0,1
14843.87,12,31,0,0,1,1,0,5,2,1,6,1,1,1000.0,2,2,0.5088,1,0
2416.01,19,57,0,0,2,1,1,0,2,3,3,0,0,1000.0,0,0,0.2692,0,0
1824.36,68,47,2,0,3,1,0,1,0,0,20,1,0,1000.0,0,0,0.1157,1,0
3100.99,34,47,0,0,11,0,2,6,0,1,8,0,0,1000.0,2,0,0.3876,0,0
565.0,92,36,2,0,7,1,3,2,0,2,19,0,1,1000.0,2,1,0.3436,1,0
3810.02,1,39,0,0,4,1,1,3,0,0,7,1,0,250.0,2,0,0.4158,1,0
2091.24,53,46,0,0,3,1,1,1,2,0,9,0,0,250.0,2,3,0.2137,0,0
2413.54,95,18,2,0,9,0,0,0,0,1,19,0,0,500.0,2,0,0.3226,0,0
2857.1,28,18,1,0,0,1,0,1,0,0,14,0,0,1000.0,1,0,0.2253,0,0
1168.98,2,36,3,0,1,0,0,4,0,0,2,0,0,500.0,2,2,0.4256,0,1
7433.38,25,39,1,0,0,0,1,3,1,3,16,1,0,250.0,1,2,0.4776,1,0
1698.72,33,41,1,0,1,1,1,8,0,3,3,1,1,1000.0,2,3,0.2351,0,0
3425.92,1,57,1,0,4,1,1,2,2,2,12,0,0,500.0,2,0,0.3909,1,0
8073.01,19,24,2,0,0,1,2,0,1,2,16,0,0,500.0,1,0,0.1105,0,0
4825.42,50,53,0,0,1,1,2,2,0,0,8,1,0,250.0,2,0,0.3648,0,0
3667.47,11,55,1,0,1,1,0,2,0,0,23,0,0,2000.0,2,0,0.3786,0,0
3972.54,73,62,0,1,1,1,1,2,1,0,0,0,0,250.0,0,0,0.1012,0,0
9405.05,16,27,0,0,4,1,0,2,2,0,10,1,0,500.0,2,0,0.1123,1,0
10112.42,47,26,1,0,5,1,1,7,2,2,13,0,0,1000.0,1,1,0.3056,0,0
1263.13,99,59,1,0,3,1,0,8,0,1,16,1,0,250.0,2,2,0.1673,0,0
5085.51,4,47,1,0,2,1,0,4,0,0,22,1,0,2000.0,1,3,0.559,0,1
6437.85,23,52,0,0,0,1,1,6,0,0,23,0,1,500.0,2,2,0.263,0,0
2279.44,6,40,2,0,0,0,0,3,3,2,9,0,0,250.0,1,3,0.3171,0,0
11284.5,5,61,1,0,2,1,0,4,1,0,18,0,0,2000.0,1,0,0.1145,0,0
2336.07,92,51,0,0,10,0,0,1,0,0,13,1,0,250.0,2,0,0.5233,1,0
2249.43,21,42,2,0,3,1,0,13,0,2,9,0,0,2000.0,1,0,0.4138,0,0
3246.2,29,43,1,0,2,1,0,10,0,3,9,0,0,1000.0,0,0,0.4601,1,0
903.61,8,45,0,0,2,1,2,0,2,2,13,0,0,2000.0,1,1,0.4699,1,0
8351.78,25,18,6,0,1,1,0,4,2,1,1,1,0,500.0,2,1,0.1077,0,0
1468.84,42,51,1,1,5,1,1,2,1,0,17,0,0,500.0,1,0,0.1676,1,0
3415.48,23,37,0,0,3,1,0,4,3,1,3,0,0,250.0,1,0,0.3526,1,0
6463.57,44,43,2,0,3,1,0,2,0,0,15,0,1,500.0,0,0,0.2765,1,0
7482.1,11,40,0,0,0,0,1,9,0,2,20,0,0,1000.0,2,0,0.2436,1,0
1458.44,28,20,5,0,0,0,3,25,0,0,17,1,0,250.0,1,1,0.4032,1,0
12149.76,21,38,0,0,1,1,2,5,0,0,22,0,0,500.0,0,0,0.3049,0,0
10797.83,36,18,0,0,7,1,0,2,2,1,17,1,0,500.0,0,0,0.5343,1,0
3647.42,5,42,1,0,6,1,0,1,0,2,0,0,0,250.0,1,0,0.5451,1,0
4671.76,63,64,2,0,3,1,0,1,3,3,5,0,0,250.0,0,3,0.2207,1,0
14260.66,3,24,3,0,1,1,0,18,1,1,2,0,0,250.0,1,0,0.4253,0,0
760.02,8,52,0,0,1,1,0,12,3,1,9,1,0,1000.0,1,0,0.1712,1,0
7544.87,1,45,0,1,2,1,0,8,3,1,0,0,0,500.0,0,0,0.4088,1,0
2370.48,110,33,0,0,2,0,0,1,1,0,10,0,0,500.0,1,1,0.1858,0,0
1606.66,32,65,1,0,0,0,0,8,1,1,19,0,0,250.0,1,0,0.3095,0,0
2286.38,32,22,1,0,1,0,3,9,2,3,12,0,0,2000.0,0,2,0.403,1,0
1881.37,31,26,0,0,0,1,0,3,0,2,3,1,0,2000.0,2,0,0.125,0,0
2612.64,30,28,2,1,5,1,1,1,0,3,15,1,0,250.0,1,0,0.0972,1,0
666.54,27,50,1,1,4,1,2,0,1,3,12,0,0,500.0,2,0,0.1503,1,0
10131.75,3,35,1,0,0,1,2,11,0,0,1,0,0,500.0,0,3,0.4774,0,0
3016.95,22,18,2,0,1,1,1,5,1,2,11,0,0,2000.0,0,1,0.426,1,0
2243.6,62,61,0,0,1,0,1,16,2,1,18,0,0,2000.0,0,0,0.3379,0,0
8140.57,33,32,2,0,3,1,0,1,2,0,22,1,1,1000.0,1,0,0.0943,0,0
1874.29,29,22,3,0,3,1,0,3,0,2,21,1,0,500.0,2,0,0.2926,1,0
1604.82,22,23,5,0,2,1,2,6,0,3,4,0,0,250.0,1,0,0.3118,0,0
3241.96,35,60,1,0,2,0,1,25,3,0,22,0,0,500.0,2,1,0.2622,0,0
777.78,10,22,1,0,7,1,0,3,1,0,16,0,0,500.0,1,0,0.3691,1,0
1489.87,4,43,1,0,9,1,1,6,3,1,11,1,0,1000.0,2,1,0.1861,0,0
4646.95,104,34,1,0,1,1,1,2,1,1,4,1,0,500.0,1,0,0.2152,1,0
5546.35,53,41,2,0,2,1,1,0,1,0,16,1,0,500.0,1,0,0.4628,1,0
16808.13,76,25,1,0,0,0,0,2,1,2,21,0,0,2000.0,1,1,0.29,1,1
7333.81,43,22,0,0,1,0,1,0,3,0,17,0,0,2000.0,2,1,0.1009,0,0
4419.92,101,46,1,0,3,1,1,3,0,0,21,1,0,500.0,0,0,0.2876,1,0
2321.87,13,50,2,0,0,0,1,25,3,1,4,1,0,500.0,0,0,0.3932,1,0
4812.56,10,29,1,1,2,1,0,0,1,2,12,0,0,1000.0,0,0,0.19,1,1
3305.12,15,54,2,0,4,0,1,0,2,1,13,1,0,1000.0,1,2,0.1112,1,0
1553.67,36,40,2,0,1,0,0,3,0,2,10,1,0,500.0,1,1,0.2082,1,0
4387.2,117,33,0,2,1,1,1,6,0,3,7,1,0,500.0,0,0,0.0859,1,0
1061.49,1,18,0,2,8,0,1,3,0,0,21,1,0,500.0,1,0,0.308,0,1
8551.36,1,25,0,0,1,1,0,2,1,1,1,0,0,500.0,1,0,0.2738,1,1
8773.44,3,26,1,0,0,1,0,1,3,1,22,0,0,2000.0,2,3,0.0914,1,0
1006.24,32,21,3,0,0,1,1,3,0,1,2,1,0,1000.0,0,0,0.2268,0,0
649.27,4,30,1,0,7,1,1,16,2,1,20,1,0,1000.0,0,1,0.334,0,0
4590.88,13,35,1,0,3,1,0,15,2,2,19,1,0,500.0,1,3,0.118,1,0
1230.72,129,24,3,0,1,1,3,12,3,1,16,0,0,250.0,2,0,0.2966,1,0
1356.59,5,18,1,0,1,1,0,1,1,0,20,0,0,250.0,2,3,0.2039,0,0
1689.63,21,30,2,0,9,0,0,1,1,0,17,1,0,250.0,1,0,0.1913,1,0
3310.65,2,34,1,0,5,1,2,4,2,0,9,0,0,500.0,0,1,0.3178,1,0
4292.78,17,45,2,1,0,1,1,2,0,1,22,1,0,1000.0,2,3,0.1557,1,0
835.44,30,50,0,0,0,1,1,1,2,2,10,0,0,1000.0,2,1,0.1716,0,0
4565.77,6,41,2,0,1,0,0,4,1,3,7,1,0,2000.0,2,0,0.2765,0,1
1005.28,26,42,1,0,2,0,1,12,2,2,15,1,0,500.0,1,0,0.3103,0,0
8210.5,16,33,1,0,4,1,1,7,2,1,22,0,0,500.0,1,0,0.2681,0,0
1879.36,26,27,0,0,0,1,0,6,0,0,9,0,0,1000.0,2,3,0.1953,1,0
6544.98,24,33,0,0,4,1,2,4,1,1,8,0,0,250.0,1,0,0.3124,1,0
4015.81,30,18,0,0,0,1,1,4,0,0,8,1,0,250.0,0,0,0.3036,0,0
3294.02,65,33,1,0,0,1,3,0,1,0,2,0,0,250.0,1,1,0.25,0,0
2775.58,1,24,3,0,3,1,0,3,0,0,15,1,0,500.0,1,0,0.2748,0,0
14975.0,91,43,2,0,3,0,0,2,1,0,9,0,0,500.0,2,3,0.3917,1,0
412.89,169,39,1,1,1,0,3,0,0,0,21,0,0,2000.0,0,2,0.3704,1,0
17764.26,30,39,0,0,20,1,2,2,1,0,15,0,0,2000.0,2,0,0.1226,0,0
4942.68,88,19,2,0,6,1,1,2,0,3,18,0,0,250.0,2,1,0.3909,1,0
3032.02,26,33,0,0,0,0,0,8,0,2,15,0,0,500.0,1,3,0.5313,0,0
6428.87,99,23,2,1,5,1,0,3,0,1,1,0,0,1000.0,0,2,0.2908,1,0
10282.6,63,39,1,0,1,1,0,0,0,3,5,1,0,2000.0,0,2,0.1385,1,0
10779.79,73,18,2,0,0,1,0,0,2,3,1,1,0,1000.0,1,1,0.0538,0,0
3707.39,8,54,1,1,1,1,2,6,0,2,23,0,0,2000.0,1,2,0.4114,1,0
7501.92,42,53,1,0,3,0,1,1,0,2,16,0,0,1000.0,1,1,0.1338,1,0
2286.93,3,50,2,0,4,1,1,1,1,0,21,0,0,2000.0,0,0,0.4285,0,0
3120.41,14,34,2,0,0,0,2,0,0,1,16,0,0,500.0,0,0,0.145,0,0
15613.21,80,24,0,0,2,0,2,7,1,0,9,0,0,500.0,2,3,0.1529,0,0
8590.26,4,46,0,0,0,0,2,4,3,0,2,0,0,250.0,1,0,0.1195,1,0
1883.26,7,29,1,0,5,1,1,3,3,1,7,0,1,500.0,0,2,0.2468,0,0
232.99,22,24,1,0,3,1,3,3,0,0,17,1,0,500.0,0,1,0.3072,0,0
21178.5,13,32,1,0,1,1,1,2,0,0,18,0,0,500.0,0,0,0.2661,0,0
3873.23,1,38,3,0,3,1,0,0,0,2,12,0,0,250.0,2,0,0.3284,0,0
4356.97,13,38,0,0,13,0,0,1,0,1,10,1,0,250.0,1,3,0.137,1,0
1183.56,30,31,0,0,3,0,2,21,3,0,0,0,0,500.0,2,3,0.058,0,0
3524.09,52,37,2,0,3,1,0,8,1,1,5,0,0,500.0,0,3,0.1338,0,0
23755.26,149,37,1,0,0,0,2,25,0,2,11,1,0,1000.0,1,1,0.2459,0,0
24993.02,30,57,3,0,0,0,3,0,1,0,6,0,0,500.0,1,1,0.3426,0,0
1359.91,42,28,1,0,2,1,1,1,0,0,2,0,0,500.0,1,0,0.4202,0,0
4961.89,9,27,1,0,8,0,1,3,0,1,15,0,0,500.0,1,0,0.0324,1,0
2151.34,26,38,0,0,12,0,1,2,3,1,3,0,0,1000.0,0,3,0.3571,1,0
1164.85,2,26,0,0,4,1,2,0,1,0,1,0,1,1000.0,1,0,0.4107,0,0
6852.67,44,34,0,0,0,1,1,5,2,3,22,0,0,2000.0,1,2,0.2036,1,0
1128.03,19,46,4,0,3,1,1,1,3,0,2,0,0,500.0,0,0,0.3055,1,0
22482.03,94,36,4,0,3,1,1,4,3,3,6,0,0,1000.0,1,0,0.5538,1,0
5598.88,67,35,1,0,1,1,0,2,0,1,20,0,0,1000.0,2,3,0.7368,1,1
3457.26,64,32,2,0,0,1,1,7,0,3,22,0,0,500.0,0,0,0.5021,1,0
578.8,49,33,1,0,1,1,1,19,3,3,15,1,0,2000.0,2,3,0.263,0,1
6322.72,1,30,2,0,0,1,1,2,2,0,15,0,0,2000.0,2,2,0.1233,1,0
7611.91,30,28,3,0,0,1,1,7,0,0,13,1,0,500.0,1,3,0.0513,0,0
1549.48,23,42,3,0,5,1,1,4,0,2,16,0,0,2000.0,2,3,0.2376,1,0
3150.55,44,43,0,0,4,0,0,3,0,2,0,0,0,250.0,1,0,0.598,1,0
2828.09,34,29,1,0,0,1,0,0,3,1,19,0,0,2000.0,2,0,0.2062,0,0
3465.34,173,26,1,0,0,0,0,0,3,1,21,0,0,2000.0,0,0,0.4941,1,0
10486.05,16,27,2,1,1,1,0,19,3,0,17,0,0,500.0,0,3,0.2463,1,0
539.99,19,18,3,0,4,0,1,2,2,3,19,1,0,500.0,2,0,0.4877,0,0
5043.96,23,44,1,0,7,0,0,1,0,2,6,0,1,500.0,0,0,0.1103,1,0
2815.76,31,28,0,0,1,1,1,7,0,0,3,1,0,1000.0,2,0,0.4299,0,0
15118.16,60,31,2,0,0,1,1,9,2,0,18,0,0,1000.0,1,2,0.0758,1,0
3435.97,34,53,2,0,0,1,2,10,3,1,13,1,0,250.0,1,3,0.5922,0,0
642.16,34,49,1,0,3,1,0,0,3,1,3,0,0,500.0,0,3,0.2269,0,0
5861.81,16,38,1,0,4,1,2,13,2,3,10,0,0,500.0,1,3,0.1176,1,0
840.75,24,24,0,0,1,1,3,13,0,0,6,0,0,500.0,1,0,0.0735,1,0
1699.1,24,39,2,0,1,0,1,8,0,0,1,0,1,500.0,0,2,0.5467,0,0
2433.43,1,33,1,0,1,1,1,11,2,1,4,0,0,500.0,0,0,0.6053,1,0
4294.03,7,30,4,0,2,1,2,1,0,2,13,0,0,1000.0,2,0,0.271,1,0
22500.03,38,18,0,1,3,1,0,2,3,0,0,1,0,1000.0,1,0,0.3699,0,1
17570.26,20,40,1,0,1,0,0,2,3,2,8,0,1,1000.0,2,1,0.1668,1,1
25328.76,183,18,0,0,1,1,3,4,0,0,3,0,0,2000.0,2,0,0.3956,0,0
2718.77,94,47,1,0,1,0,1,1,0,2,11,0,0,250.0,1,3,0.2194,0,0
4656.21,13,40,0,0,2,1,0,0,1,0,21,0,0,250.0,1,0,0.3108,1,0
2809.13,25,55,5,0,4,0,0,1,1,0,23,0,0,250.0,1,0,0.2279,0,1
8211.21,6,38,2,0,0,1,0,0,0,0,4,1,0,500.0,1,0,0.5971,1,1
3284.79,61,45,2,0,0,0,1,7,1,3,10,0,0,500.0,1,0,0.2757,1,0
2541.46,2,19,0,0,1,1,0,1,1,0,11,1,0,500.0,0,3,0.3019,1,0
5750.82,49,18,2,1,0,0,0,16,0,0,16,0,0,500.0,1,1,0.1916,0,0
1100.32,47,34,0,1,3,0,0,1,0,2,18,0,0,500.0,0,3,0.2951,0,0
1512.62,18,67,0,0,0,0,1,11,1,0,4,0,0,250.0,1,0,0.1307,1,0
1941.72,1,48,1,0,1,1,1,1,3,0,18,0,0,1000.0,0,0,0.3226,0,0
2230.63,12,26,2,0,1,1,0,8,1,0,5,0,1,2000.0,0,0,0.3269,0,0
2069.17,64,56,1,1,0,0,0,0,1,0,12,0,0,1000.0,1,0,0.3373,1,0
4245.26,80,18,0,0,11,0,0,11,0,0,13,0,0,250.0,0,0,0.0608,1,0
1402.68,12,59,1,0,4,1,1,5,2,1,17,0,0,500.0,0,2,0.07,1,0
5094.38,21,40,1,0,13,1,4,6,2,1,5,1,0,500.0,0,1,0.6174,0,1
3480.56,27,50,0,0,0,1,0,4,2,1,16,0,0,500.0,1,0,0.66,1,0
1454.97,1,60,1,0,3,1,0,2,3,0,17,0,0,1000.0,1,0,0.2221,1,0
1208.89,118,18,0,0,0,1,1,3,3,1,2,0,0,500.0,1,3,0.0788,0,0
22436.34,35,39,1,0,3,1,0,5,0,1,6,1,0,500.0,2,0,0.2633,0,0
4109.0,211,56,0,0,0,1,1,8,0,0,22,0,0,2000.0,0,0,0.2301,1,0
4530.66,5,57,3,0,2,1,0,7,0,0,3,0,0,1000.0,1,0,0.0974,0,0
10271.15,113,44,1,0,1,0,0,17,0,1,2,0,0,1000.0,0,0,0.5145,1,0
1974.51,3,33,3,0,5,1,1,12,0,0,2,0,0,1000.0,1,2,0.2514,0,0
1746.47,3,35,0,0,5,1,0,3,1,0,7,0,0,250.0,1,0,0.1027,0,0
2846.18,32,46,1,0,2,1,0,13,1,0,17,0,0,1000.0,0,0,0.1446,0,0
1764.36,7,37,0,0,4,1,1,15,0,1,5,0,0,500.0,1,1,0.2015,0,0
3097.74,56,55,2,0,8,1,0,3,0,1,21,0,0,500.0,1,0,0.1551,1,0
1567.14,20,49,0,0,12,1,1,2,1,0,17,0,0,250.0,1,0,0.1377,0,0
2890.81,38,46,0,0,8,0,1,0,0,1,19,0,0,2000.0,1,1,0.2566,0,0
8458.02,39,36,1,0,2,1,0,6,0,2,18,0,0,250.0,1,1,0.47,1,0
4985.52,58,30,1,0,1,0,2,8,0,1,12,0,0,500.0,0,2,0.5952,1,0
3587.87,67,49,2,0,7,1,0,8,2,3,13,1,0,1000.0,1,1,0.1277,1,0
4550.05,28,26,3,0,2,1,2,3,2,0,11,0,0,500.0,0,0,0.2924,1,0
12744.72,19,54,1,1,0,1,2,0,3,0,10,0,0,500.0,0,0,0.113,0,0
4035.1,107,52,1,0,2,1,1,2,0,3,16,1,0,1000.0,1,3,0.1627,1,0
1005.02,148,18,2,0,0,1,0,2,1,3,17,1,0,500.0,1,0,0.5302,1,0
782.45,89,53,1,0,3,0,0,3,1,1,19,1,0,1000.0,1,0,0.2621,1,1
1295.78,41,22,3,0,2,1,0,23,0,0,21,1,0,1000.0,2,0,0.5032,1,0
6395.08,11,19,1,0,2,1,1,6,0,3,9,0,0,500.0,1,1,0.2017,0,0
5338.28,153,70,0,0,5,1,1,5,1,0,8,1,0,2000.0,1,2,0.3462,1,0
6296.21,3,32,3,0,5,0,2,0,0,0,13,1,0,250.0,0,2,0.3393,0,0
4060.65,36,41,1,0,5,0,1,3,3,0,23,0,0,500.0,0,1,0.2088,0,1
3820.35,25,21,2,0,1,0,2,7,0,0,5,0,0,1000.0,0,1,0.4185,1,0
2282.88,34,46,0,0,1,0,1,1,2,1,21,0,0,250.0,0,0,0.3176,1,0
1104.33,24,27,0,0,1,1,0,8,1,1,18,0,0,500.0,1,0,0.2953,1,0
6386.82,54,51,0,0,5,1,0,3,0,1,18,0,0,250.0,0,0,0.2408,1,0
1977.79,236,37,2,0,1,1,0,5,2,0,7,0,1,500.0,0,3,0.2371,0,0
4861.51,19,33,2,0,3,1,1,1,0,0,22,1,0,1000.0,0,1,0.0846,1,0
13843.99,92,42,1,0,0,0,1,11,2,1,10,0,0,1000.0,0,0,0.4724,1,0
40506.73,13,34,1,0,1,1,1,2,0,1,2,0,0,500.0,1,3,0.3161,0,0
2298.78,16,35,1,0,5,1,2,0,3,0,15,0,0,2000.0,2,0,0.5025,1,0
5574.64,9,36,1,0,6,0,0,2,2,1,15,1,0,500.0,0,0,0.3216,0,0
9313.83,82,24,1,0,2,1,2,4,0,0,16,0,0,250.0,2,0,0.2484,1,0
2324.99,1,41,1,0,1,1,2,2,0,0,8,1,0,250.0,2,0,0.0639,0,0
3441.08,22,32,2,0,1,0,2,1,1,1,1,1,0,500.0,1,3,0.2778,1,0
2377.11,14,35,2,1,1,1,2,1,1,0,5,0,0,2000.0,2,2,0.6479,1,0
1270.47,4,45,3,0,1,1,2,6,0,0,14,0,0,500.0,1,1,0.1046,0,0
638.16,32,24,1,0,0,1,0,8,0,1,7,0,0,500.0,2,3,0.2533,0,0
4426.22,14,48,3,0,1,1,0,5,1,3,7,0,0,500.0,2,2,0.2383,1,0
2074.04,8,58,1,0,5,1,1,2,2,2,6,0,1,2000.0,2,1,0.1056,1,0
4079.58,50,59,1,0,0,1,0,2,1,1,16,0,0,500.0,1,3,0.1008,0,0
2230.04,91,61,2,0,1,1,0,0,0,0,12,0,0,500.0,1,0,0.3328,0,0
8960.01,53,40,1,0,0,1,3,6,1,1,4,1,0,1000.0,1,0,0.0654,1,0
1492.34,14,36,1,0,4,0,1,5,2,1,11,0,0,500.0,0,2,0.2459,0,0
871.29,11,53,2,0,9,1,3,15,3,2,1,0,0,2000.0,2,2,0.4885,1,0
9125.9,29,34,1,0,1,1,2,0,2,0,8,0,0,1000.0,0,0,0.5357,1,0
2336.33,12,29,0,1,0,1,1,1,0,0,2,0,0,1000.0,1,0,0.0552,0,0
39442.19,10,52,1,1,0,1,2,16,0,1,19,1,0,500.0,0,0,0.5543,1,0
9856.06,44,22,0,0,1,1,0,0,0,2,0,1,0,500.0,1,0,0.0691,0,0
4549.32,38,45,1,0,0,1,0,8,0,2,18,0,0,500.0,2,0,0.0894,1,0
1048.22,136,26,3,0,3,0,2,12,3,1,9,0,0,250.0,0,0,0.1466,0,0
4545.15,72,46,2,0,5,1,0,3,2,0,22,1,0,500.0,1,3,0.3994,0,1
8440.38,14,31,2,0,1,1,0,0,0,1,6,0,0,2000.0,2,0,0.2856,0,0
2002.56,42,32,1,0,0,0,2,2,3,0,2,0,0,2000.0,0,0,0.3866,1,0
15618.83,147,48,3,0,7,1,0,0,0,2,13,0,0,250.0,1,0,0.2155,0,0
4211.4,1,32,2,0,0,0,0,6,1,1,11,0,0,500.0,1,0,0.3602,1,0
1162.29,13,36,0,0,3,1,2,19,0,3,18,0,0,2000.0,0,3,0.2134,1,0
1882.77,4,40,0,1,1,0,0,0,0,0,12,1,0,500.0,2,0,0.3981,1,0
6039.64,7,30,1,0,5,1,1,4,0,2,14,0,0,2000.0,0,3,0.2564,1,0
3108.48,29,20,0,1,2,1,0,0,2,0,18,0,0,250.0,0,0,0.4111,1,0
4088.58,26,58,0,0,2,1,0,1,1,2,16,0,0,2000.0,1,0,0.5019,1,1
9565.95,11,20,1,0,2,1,1,13,3,0,19,0,0,500.0,0,0,0.0354,1,0
810.61,15,22,1,0,3,1,2,1,3,1,22,0,0,2000.0,0,3,0.1332,1,0
3295.74,11,32,1,0,1,1,1,12,0,1,22,0,0,500.0,2,2,0.093,0,0
1313.45,79,51,1,1,2,0,2,5,0,0,12,0,0,500.0,1,0,0.5646,0,0
2235.97,2,55,3,1,8,1,1,5,0,2,23,0,0,2000.0,2,0,0.2088,1,0
4118.12,3,46,1,0,1,1,3,4,0,0,1,0,0,500.0,2,0,0.1386,1,0
791.16,18,69,2,0,4,1,1,5,2,0,22,0,0,250.0,2,2,0.0528,1,0
4102.84,9,49,2,0,2,1,0,7,0,0,8,0,0,1000.0,1,3,0.4173,1,0
1758.91,10,38,0,0,7,1,1,9,0,1,0,1,0,2000.0,2,3,0.3197,0,0
15361.32,12,51,0,0,6,1,0,4,2,0,10,1,0,500.0,0,3,0.2539,1,0
2617.58,18,46,1,0,0,1,0,2,0,2,2,0,0,1000.0,1,3,0.4839,1,0
828.44,31,18,1,2,2,0,1,16,0,1,19,1,0,2000.0,1,2,0.4151,0,0
4937.77,4,57,3,0,4,1,2,7,0,1,16,0,0,1000.0,0,1,0.2462,1,0
1712.25,5,75,0,0,6,1,2,0,2,0,22,0,0,500.0,2,1,0.4039,1,0
1732.49,26,42,0,0,3,1,1,15,0,1,14,0,0,250.0,1,3,0.2301,1,0
2067.32,7,18,1,0,1,1,2,2,2,1,14,0,0,500.0,1,1,0.6589,0,1
1627.73,87,52,0,0,1,1,0,1,3,1,23,0,0,250.0,0,0,0.3253,0,0
2647.47,20,44,0,0,0,0,1,3,1,1,21,0,0,1000.0,0,3,0.4391,0,0
10115.51,6,47,1,0,0,1,2,4,1,0,12,0,0,500.0,0,0,0.1851,1,0
3043.6,61,37,1,0,3,0,3,0,0,1,5,0,0,1000.0,1,0,0.3724,0,0
2137.21,39,18,0,0,3,0,3,6,2,0,8,0,0,250.0,1,3,0.1031,1,0
10145.99,37,52,2,0,1,0,0,3,1,0,1,0,0,1000.0,1,0,0.1199,0,0
3680.85,13,54,0,0,10,1,0,1,0,2,16,1,0,250.0,0,3,0.3243,0,0
3364.25,8,45,1,0,4,1,3,5,0,2,6,0,0,500.0,2,2,0.1956,1,0
5334.64,7,38,2,0,1,1,1,0,2,0,6,0,0,250.0,1,0,0.3642,0,1
11541.15,13,58,2,0,1,0,0,25,2,1,6,0,0,500.0,1,0,0.3025,1,1
1620.09,74,47,2,0,2,1,0,3,1,0,1,1,1,1000.0,1,0,0.3933,0,0
2058.9,9,45,2,0,1,1,0,5,0,0,1,0,0,1000.0,2,2,0.3123,0,0
5373.55,59,25,0,0,4,1,1,0,0,1,15,0,0,500.0,0,3,0.166,0,0
1506.85,10,60,0,0,2,0,2,5,2,1,9,0,0,1000.0,2,2,0.2255,1,0
14400.33,3,58,2,1,1,1,0,1,0,3,11,0,0,500.0,1,0,0.3697,1,0
1754.47,13,34,3,0,5,0,0,2,1,1,5,0,0,250.0,1,0,0.3511,0,0
5975.37,10,37,1,0,6,0,0,9,2,1,9,0,1,1000.0,0,0,0.2308,0,0
16129.19,6,59,1,0,9,1,2,16,2,0,0,0,0,500.0,1,2,0.5126,1,1
