product_age_months,warranty_remaining_months,claim_amount,product_category,purchase_channel,num_previous_claims,days_since_last_claim,issue_description_length,photo_submitted,receipt_provided,registered_product,customer_account_age_months,claim_filed_hour,claim_filed_day_of_week,product_price_original,repair_type_requested,distance_to_service_center,serial_number_verified,customer_satisfaction_history,target
60.0,0.0,188.4,3.0,1.0,0.0,999.0,277.0,1.0,1.0,1.0,15.0,7.0,2.0,647.93,2.0,32.9,1.0,6.8,0
5.2,17.6,60.53,5.0,0.0,0.0,999.0,46.0,0.0,1.0,1.0,19.9,15.0,5.0,297.56,2.0,6.5,1.0,10.0,0
0.9,19.0,317.32,5.0,2.0,1.0,612.0,202.0,1.0,1.0,0.0,4.1,8.0,4.0,594.11,3.0,40.7,1.0,5.7,0
4.1,20.3,74.5,1.0,3.0,0.0,999.0,37.0,0.0,1.0,1.0,25.4,10.0,5.0,412.67,3.0,28.6,1.0,9.2,0
44.6,0.0,101.53,3.0,1.0,1.0,87.0,59.0,0.0,1.0,1.0,97.9,11.0,1.0,877.43,3.0,1.0,1.0,10.0,0
19.1,4.8,369.57,3.0,2.0,2.0,70.0,45.0,1.0,1.0,1.0,6.4,13.0,1.0,417.96,3.0,33.2,1.0,9.3,0
6.2,19.6,182.34,3.0,1.0,1.0,41.0,27.0,0.0,0.0,0.0,5.2,22.0,4.0,399.41,2.0,21.5,0.0,7.9,1
2.3,18.8,815.29,5.0,1.0,0.0,999.0,609.0,1.0,1.0,0.0,3.2,9.0,2.0,1227.94,1.0,54.7,1.0,7.8,0
48.5,0.0,416.45,3.0,2.0,0.0,999.0,83.0,0.0,1.0,0.0,7.2,18.0,5.0,488.7,1.0,9.0,1.0,5.3,0
6.4,14.0,71.53,2.0,3.0,1.0,27.0,111.0,1.0,0.0,1.0,18.4,6.0,6.0,555.26,3.0,23.4,1.0,6.9,0
60.0,0.0,783.44,0.0,0.0,1.0,132.0,70.0,1.0,1.0,1.0,29.2,7.0,4.0,312.85,2.0,40.8,1.0,8.0,0
3.9,28.2,128.18,1.0,1.0,2.0,57.0,74.0,1.0,1.0,1.0,21.2,23.0,6.0,145.6,2.0,33.1,0.0,7.4,0
15.4,11.9,48.25,4.0,1.0,0.0,999.0,42.0,1.0,0.0,1.0,65.6,13.0,2.0,284.77,0.0,1.3,0.0,8.3,0
48.7,0.0,79.98,2.0,0.0,0.0,999.0,71.0,1.0,0.0,0.0,15.6,1.0,2.0,573.01,0.0,5.0,1.0,7.4,0
8.7,14.6,299.23,4.0,1.0,1.0,116.0,104.0,1.0,1.0,1.0,2.5,0.0,1.0,460.58,0.0,18.8,0.0,5.5,1
55.5,0.0,181.23,0.0,2.0,0.0,999.0,96.0,1.0,0.0,0.0,28.2,11.0,3.0,183.07,2.0,35.5,0.0,5.2,0
50.9,0.0,104.68,1.0,1.0,0.0,999.0,168.0,0.0,1.0,0.0,32.0,22.0,4.0,194.65,3.0,6.0,1.0,1.8,0
38.0,0.0,152.23,1.0,3.0,0.0,999.0,362.0,1.0,1.0,1.0,10.9,0.0,4.0,278.92,3.0,41.4,0.0,6.2,0
12.2,9.2,167.4,5.0,2.0,0.0,999.0,110.0,1.0,0.0,1.0,1.1,2.0,5.0,694.07,0.0,36.0,0.0,4.7,0
2.9,18.6,139.34,0.0,3.0,0.0,999.0,41.0,0.0,1.0,0.0,47.9,2.0,6.0,416.85,2.0,24.5,1.0,6.8,0
9.1,15.1,150.2,1.0,1.0,0.0,999.0,79.0,0.0,1.0,0.0,24.8,5.0,1.0,1019.98,1.0,6.1,0.0,6.2,0
26.9,0.0,83.99,4.0,3.0,1.0,99.0,135.0,1.0,1.0,1.0,69.1,23.0,5.0,992.88,3.0,16.6,0.0,7.3,0
26.6,0.0,453.07,1.0,1.0,0.0,999.0,204.0,1.0,1.0,0.0,7.5,12.0,2.0,1093.01,3.0,23.7,1.0,10.0,0
34.4,0.0,61.72,5.0,1.0,0.0,999.0,294.0,1.0,1.0,1.0,4.6,0.0,6.0,349.48,0.0,55.8,1.0,6.4,0
7.6,14.1,239.22,5.0,3.0,1.0,11.0,188.0,1.0,1.0,1.0,63.2,15.0,0.0,303.37,2.0,59.1,1.0,5.1,0
25.4,0.0,330.14,3.0,0.0,0.0,999.0,55.0,1.0,1.0,1.0,8.7,11.0,5.0,311.08,1.0,21.1,0.0,5.6,0
7.2,19.5,166.19,0.0,1.0,4.0,107.0,80.0,1.0,1.0,1.0,7.3,22.0,5.0,55.71,1.0,28.2,1.0,8.3,1
20.1,4.3,108.35,3.0,0.0,2.0,1.0,156.0,0.0,1.0,0.0,11.1,15.0,6.0,386.55,3.0,0.6,0.0,7.7,0
30.5,0.0,95.95,3.0,0.0,2.0,12.0,58.0,1.0,1.0,1.0,20.0,0.0,6.0,781.75,3.0,7.3,1.0,8.3,0
53.3,0.0,62.68,2.0,3.0,1.0,33.0,53.0,1.0,1.0,0.0,68.7,14.0,4.0,296.61,3.0,57.1,0.0,8.0,0
11.5,8.2,443.6,2.0,2.0,2.0,2.0,257.0,1.0,1.0,1.0,32.8,7.0,5.0,267.83,3.0,2.8,1.0,9.1,0
2.1,19.0,58.06,3.0,1.0,0.0,999.0,91.0,1.0,0.0,1.0,6.5,0.0,5.0,1829.08,2.0,11.4,0.0,5.4,0
0.3,25.6,792.3,0.0,2.0,2.0,139.0,66.0,1.0,1.0,1.0,8.7,8.0,3.0,315.83,1.0,7.8,1.0,5.8,0
11.5,15.8,74.83,4.0,2.0,0.0,999.0,59.0,0.0,1.0,1.0,18.7,1.0,5.0,1072.2,2.0,7.5,1.0,5.1,0
2.1,20.8,120.28,5.0,2.0,1.0,304.0,136.0,1.0,0.0,1.0,19.2,5.0,2.0,560.81,2.0,25.5,0.0,6.4,0
11.0,12.4,31.7,2.0,3.0,0.0,999.0,48.0,1.0,1.0,0.0,34.2,8.0,2.0,302.11,0.0,10.5,0.0,8.5,0
2.3,23.1,133.94,2.0,1.0,0.0,999.0,91.0,1.0,1.0,1.0,24.6,23.0,1.0,398.76,0.0,19.9,1.0,9.3,0
10.8,12.8,72.06,5.0,0.0,1.0,220.0,49.0,1.0,1.0,1.0,13.1,17.0,4.0,336.94,0.0,72.7,1.0,5.1,0
14.3,12.7,193.14,3.0,1.0,1.0,226.0,26.0,1.0,1.0,0.0,2.8,13.0,1.0,558.82,3.0,12.7,1.0,5.3,0
20.8,1.1,606.1,4.0,3.0,0.0,999.0,148.0,0.0,1.0,0.0,24.2,5.0,6.0,2292.09,3.0,7.7,1.0,9.1,0
34.6,0.0,40.53,5.0,1.0,1.0,22.0,69.0,1.0,1.0,0.0,21.7,2.0,1.0,740.32,0.0,55.0,1.0,4.4,0
3.7,20.6,172.13,1.0,0.0,0.0,999.0,123.0,1.0,0.0,0.0,12.0,12.0,5.0,86.52,0.0,11.9,0.0,6.4,0
35.5,0.0,433.95,2.0,0.0,2.0,60.0,115.0,1.0,0.0,1.0,8.5,23.0,0.0,207.17,1.0,0.1,1.0,7.2,0
14.0,6.2,71.98,3.0,0.0,1.0,35.0,420.0,0.0,1.0,1.0,57.1,18.0,4.0,674.61,3.0,6.9,1.0,8.3,0
34.3,0.0,232.41,4.0,0.0,2.0,66.0,92.0,1.0,1.0,0.0,120.0,7.0,1.0,834.1,1.0,17.1,1.0,5.4,0
4.9,21.4,108.43,2.0,2.0,3.0,52.0,24.0,1.0,1.0,1.0,2.1,23.0,4.0,187.59,0.0,44.7,1.0,10.0,0
2.1,26.0,90.68,5.0,3.0,0.0,999.0,161.0,1.0,1.0,0.0,18.2,18.0,4.0,366.51,3.0,34.6,0.0,7.3,0
16.6,3.5,47.24,2.0,2.0,0.0,999.0,236.0,1.0,1.0,0.0,1.5,22.0,1.0,152.69,3.0,3.5,0.0,5.6,0
3.3,20.8,219.93,5.0,3.0,1.0,6.0,28.0,1.0,1.0,0.0,84.0,20.0,3.0,96.31,1.0,57.9,1.0,10.0,0
11.0,13.0,172.49,4.0,1.0,0.0,999.0,208.0,1.0,1.0,1.0,7.2,15.0,5.0,837.25,1.0,12.0,1.0,9.0,0
60.0,0.0,451.52,4.0,1.0,0.0,999.0,162.0,1.0,0.0,1.0,10.3,6.0,1.0,887.1,0.0,20.0,1.0,5.1,0
59.7,0.0,153.51,0.0,2.0,2.0,53.0,46.0,0.0,0.0,1.0,8.8,18.0,2.0,427.81,1.0,10.5,1.0,8.6,0
19.1,5.3,121.28,4.0,1.0,3.0,93.0,316.0,0.0,1.0,1.0,11.5,12.0,3.0,214.4,1.0,28.9,1.0,6.4,0
13.0,9.7,267.32,4.0,0.0,1.0,24.0,143.0,1.0,1.0,1.0,6.6,2.0,6.0,399.12,3.0,5.2,0.0,7.1,0
43.1,0.0,63.98,4.0,0.0,0.0,999.0,33.0,1.0,1.0,0.0,2.2,9.0,2.0,1497.62,0.0,19.4,1.0,8.9,0
18.5,3.1,64.71,3.0,0.0,0.0,999.0,175.0,1.0,1.0,0.0,113.1,14.0,0.0,495.38,0.0,13.6,1.0,1.6,0
12.9,15.4,238.23,3.0,1.0,0.0,999.0,20.0,0.0,0.0,0.0,76.4,16.0,3.0,440.71,2.0,21.1,1.0,6.0,1
55.6,0.0,77.65,1.0,1.0,1.0,32.0,97.0,1.0,1.0,1.0,18.9,21.0,1.0,364.85,2.0,0.5,0.0,5.9,0
2.6,18.4,66.71,3.0,0.0,0.0,999.0,39.0,1.0,1.0,1.0,34.7,9.0,3.0,231.2,3.0,3.8,0.0,8.6,0
4.3,19.3,2513.94,3.0,0.0,0.0,999.0,148.0,0.0,1.0,1.0,29.4,18.0,3.0,180.98,0.0,83.6,1.0,8.6,0
6.2,15.8,150.19,5.0,1.0,1.0,275.0,42.0,1.0,0.0,1.0,7.7,7.0,3.0,1313.51,1.0,29.0,0.0,9.4,0
51.3,0.0,27.24,0.0,1.0,1.0,36.0,302.0,1.0,1.0,0.0,15.5,23.0,1.0,881.59,0.0,7.8,1.0,6.7,0
6.4,20.3,269.74,4.0,0.0,0.0,999.0,171.0,1.0,0.0,1.0,86.1,7.0,5.0,114.56,0.0,17.7,1.0,6.5,0
20.1,2.7,261.15,1.0,2.0,0.0,999.0,73.0,1.0,1.0,0.0,42.3,8.0,1.0,402.86,2.0,7.8,1.0,2.9,0
12.0,7.1,345.82,4.0,1.0,0.0,999.0,39.0,1.0,0.0,0.0,24.4,13.0,2.0,471.32,1.0,1.6,0.0,8.6,1
25.1,1.5,142.19,5.0,1.0,0.0,999.0,129.0,0.0,1.0,1.0,36.8,17.0,0.0,389.05,1.0,1.0,1.0,6.3,0
3.3,19.6,250.66,2.0,3.0,0.0,999.0,83.0,1.0,0.0,1.0,29.3,20.0,5.0,1339.31,0.0,8.5,1.0,7.4,0
5.2,14.5,49.13,0.0,1.0,0.0,999.0,163.0,1.0,0.0,1.0,59.6,17.0,4.0,432.86,1.0,15.6,1.0,7.2,0
1.1,23.0,145.29,3.0,1.0,1.0,19.0,53.0,1.0,1.0,1.0,13.2,11.0,4.0,220.96,0.0,1.8,1.0,9.9,0
36.1,0.0,392.57,0.0,2.0,0.0,999.0,206.0,1.0,0.0,0.0,1.0,2.0,6.0,369.47,2.0,54.5,1.0,8.3,0
13.5,8.8,29.72,1.0,0.0,1.0,29.0,95.0,0.0,0.0,1.0,69.7,7.0,0.0,415.53,3.0,17.6,0.0,8.9,0
24.2,3.8,106.11,5.0,2.0,0.0,999.0,40.0,0.0,1.0,0.0,1.7,9.0,5.0,99.51,0.0,1.0,1.0,7.0,0
0.7,17.2,65.75,0.0,2.0,1.0,238.0,88.0,1.0,1.0,0.0,12.1,22.0,4.0,650.6,3.0,7.3,1.0,6.9,0
9.3,15.2,112.56,5.0,0.0,1.0,173.0,43.0,0.0,0.0,1.0,5.1,15.0,2.0,305.61,0.0,13.3,1.0,6.1,0
0.5,24.0,32.67,4.0,1.0,1.0,61.0,30.0,0.0,1.0,1.0,44.7,4.0,5.0,1835.28,0.0,17.9,0.0,6.8,0
1.3,21.6,141.83,5.0,1.0,0.0,999.0,70.0,1.0,1.0,1.0,14.8,6.0,0.0,1116.68,3.0,0.6,1.0,4.9,0
7.3,23.7,125.77,1.0,3.0,0.0,999.0,131.0,1.0,1.0,1.0,9.9,14.0,4.0,646.39,1.0,12.5,1.0,8.9,0
19.7,5.3,83.78,0.0,2.0,2.0,58.0,71.0,0.0,1.0,0.0,8.3,20.0,5.0,323.92,1.0,7.0,1.0,10.0,0
1.5,24.4,115.52,2.0,1.0,0.0,999.0,217.0,1.0,1.0,0.0,18.9,13.0,1.0,291.0,0.0,4.6,1.0,8.7,0
30.8,0.0,36.32,5.0,2.0,1.0,13.0,27.0,0.0,0.0,0.0,25.7,13.0,5.0,502.76,3.0,1.5,1.0,10.0,0
9.6,11.8,416.14,3.0,0.0,0.0,999.0,31.0,0.0,1.0,1.0,48.2,4.0,0.0,758.07,1.0,30.4,1.0,5.6,0
5.7,16.9,324.37,1.0,2.0,1.0,38.0,44.0,0.0,1.0,0.0,3.0,5.0,2.0,268.68,0.0,24.5,1.0,9.4,0
0.5,22.9,284.2,1.0,1.0,0.0,999.0,72.0,0.0,1.0,1.0,38.1,18.0,5.0,211.14,2.0,16.4,0.0,8.0,0
42.4,0.0,245.08,0.0,3.0,0.0,999.0,69.0,0.0,0.0,1.0,100.7,21.0,1.0,279.56,0.0,1.5,1.0,9.4,0
5.4,22.9,125.4,3.0,3.0,1.0,72.0,35.0,1.0,1.0,0.0,18.3,9.0,2.0,330.81,2.0,6.0,1.0,9.1,0
0.5,28.0,76.41,4.0,0.0,0.0,999.0,28.0,1.0,1.0,0.0,27.1,19.0,6.0,474.18,2.0,24.4,1.0,4.0,0
43.6,0.0,140.8,5.0,0.0,1.0,3.0,30.0,1.0,1.0,0.0,41.1,10.0,3.0,1248.24,1.0,18.0,1.0,8.7,0
4.1,22.8,92.13,5.0,0.0,0.0,999.0,78.0,1.0,1.0,0.0,5.0,9.0,2.0,532.91,1.0,0.3,0.0,6.7,0
22.5,0.8,55.14,5.0,2.0,1.0,11.0,110.0,0.0,1.0,0.0,11.6,7.0,4.0,237.37,3.0,0.7,1.0,7.9,0
34.8,0.0,38.31,1.0,0.0,0.0,999.0,172.0,0.0,1.0,1.0,40.8,15.0,0.0,846.36,0.0,9.3,1.0,6.6,0
2.5,27.9,94.35,0.0,3.0,1.0,210.0,44.0,0.0,0.0,0.0,18.6,13.0,3.0,2271.42,2.0,10.2,0.0,6.2,0
1.1,19.1,127.84,1.0,1.0,0.0,999.0,128.0,1.0,1.0,1.0,4.6,15.0,3.0,469.11,1.0,13.7,1.0,4.1,0
2.7,19.1,26.29,5.0,0.0,0.0,999.0,136.0,0.0,1.0,0.0,3.2,21.0,0.0,442.07,2.0,19.8,0.0,2.8,0
21.7,2.7,84.36,5.0,3.0,1.0,131.0,461.0,1.0,0.0,1.0,53.8,5.0,1.0,151.19,3.0,13.7,0.0,8.2,0
7.2,14.6,355.99,4.0,1.0,1.0,2.0,35.0,1.0,1.0,0.0,0.3,18.0,3.0,1949.06,3.0,39.0,1.0,6.4,0
9.1,14.8,433.71,5.0,1.0,0.0,999.0,139.0,0.0,0.0,0.0,0.9,7.0,2.0,316.96,1.0,7.0,0.0,6.1,0
37.6,0.0,235.96,1.0,0.0,1.0,54.0,24.0,0.0,1.0,1.0,7.2,12.0,4.0,361.32,3.0,11.2,1.0,7.3,0
29.8,0.0,79.4,1.0,1.0,0.0,999.0,46.0,1.0,1.0,1.0,14.3,14.0,2.0,213.49,1.0,12.0,0.0,4.0,0
11.7,13.6,76.27,0.0,3.0,0.0,999.0,74.0,0.0,1.0,1.0,8.4,20.0,0.0,278.92,2.0,6.1,0.0,6.8,0
6.9,16.9,175.39,4.0,1.0,0.0,999.0,368.0,0.0,1.0,1.0,24.4,21.0,4.0,912.57,1.0,3.4,1.0,6.3,0
37.5,0.0,1424.14,4.0,0.0,1.0,186.0,187.0,1.0,1.0,0.0,17.5,6.0,0.0,630.92,2.0,2.1,1.0,7.8,0
3.0,22.5,57.55,2.0,3.0,0.0,999.0,71.0,1.0,0.0,1.0,13.3,22.0,5.0,155.7,2.0,4.2,1.0,6.2,0
20.7,5.2,377.43,2.0,1.0,0.0,999.0,13.0,0.0,1.0,0.0,51.4,16.0,6.0,666.13,0.0,6.8,1.0,7.6,0
22.1,5.6,658.64,3.0,0.0,0.0,999.0,96.0,1.0,1.0,1.0,21.0,11.0,6.0,1350.31,0.0,2.4,1.0,7.6,0
1.9,21.5,295.94,3.0,0.0,0.0,999.0,53.0,0.0,1.0,1.0,46.6,13.0,3.0,264.14,0.0,21.5,1.0,9.3,0
1.5,27.6,34.74,4.0,1.0,3.0,333.0,133.0,1.0,1.0,1.0,97.1,8.0,3.0,299.4,1.0,15.4,0.0,7.7,0
7.3,18.5,84.44,2.0,1.0,1.0,31.0,72.0,1.0,1.0,0.0,70.2,7.0,5.0,56.69,3.0,31.9,1.0,6.2,0
6.8,16.5,169.23,4.0,1.0,0.0,999.0,517.0,0.0,1.0,1.0,30.2,3.0,4.0,2776.67,3.0,33.0,1.0,8.2,0
3.4,19.3,59.07,5.0,1.0,0.0,999.0,54.0,0.0,1.0,1.0,62.9,5.0,1.0,261.67,2.0,5.0,1.0,7.8,0
4.3,18.9,203.76,1.0,0.0,1.0,9.0,64.0,1.0,0.0,0.0,1.4,6.0,3.0,714.0,3.0,38.7,1.0,6.9,0
28.3,0.0,307.74,0.0,0.0,0.0,999.0,562.0,1.0,1.0,0.0,15.9,9.0,2.0,593.01,2.0,16.0,1.0,5.3,0
56.8,0.0,211.96,2.0,2.0,1.0,6.0,73.0,1.0,1.0,1.0,11.3,8.0,2.0,284.91,2.0,1.3,1.0,8.3,0
8.5,15.4,509.05,1.0,0.0,2.0,535.0,28.0,1.0,1.0,0.0,10.5,14.0,5.0,392.87,2.0,14.2,1.0,7.9,1
8.4,21.4,139.99,1.0,3.0,1.0,12.0,43.0,1.0,1.0,1.0,95.0,14.0,3.0,151.78,0.0,82.6,1.0,6.4,0
0.1,24.9,445.4,5.0,1.0,0.0,999.0,282.0,0.0,1.0,1.0,54.1,20.0,3.0,641.31,1.0,20.7,1.0,4.0,0
0.6,22.3,37.45,0.0,0.0,2.0,34.0,46.0,0.0,0.0,1.0,1.9,23.0,3.0,778.09,2.0,2.7,1.0,4.9,0
17.8,5.5,95.76,1.0,2.0,0.0,999.0,84.0,0.0,1.0,1.0,41.1,23.0,5.0,402.11,2.0,4.4,0.0,7.3,0
10.0,9.8,226.35,1.0,3.0,0.0,999.0,138.0,1.0,1.0,1.0,14.9,19.0,3.0,861.64,1.0,22.2,1.0,6.7,0
8.9,14.4,352.37,0.0,1.0,1.0,6.0,192.0,0.0,0.0,1.0,16.8,12.0,4.0,655.88,0.0,6.4,1.0,6.4,0
0.4,22.2,63.42,4.0,2.0,0.0,999.0,25.0,1.0,0.0,0.0,47.4,20.0,4.0,768.31,3.0,38.6,1.0,8.4,0
24.8,3.3,82.45,2.0,2.0,0.0,999.0,16.0,0.0,0.0,1.0,31.5,1.0,1.0,287.91,3.0,58.5,0.0,5.2,0
5.8,17.1,76.98,0.0,1.0,0.0,999.0,81.0,1.0,0.0,0.0,49.2,20.0,5.0,509.98,3.0,3.2,1.0,6.4,0
9.1,16.8,158.44,3.0,0.0,0.0,999.0,70.0,1.0,0.0,1.0,7.1,0.0,6.0,317.88,3.0,1.3,1.0,4.3,0
14.4,7.5,85.87,5.0,2.0,1.0,61.0,107.0,1.0,1.0,0.0,11.0,19.0,0.0,649.53,0.0,0.6,1.0,6.5,0
15.3,11.3,195.45,5.0,0.0,2.0,50.0,121.0,0.0,1.0,1.0,5.3,18.0,1.0,628.55,2.0,4.6,1.0,3.7,0
10.8,8.5,172.99,2.0,3.0,0.0,999.0,138.0,1.0,1.0,1.0,0.2,1.0,6.0,196.03,1.0,9.2,1.0,9.0,0
0.2,26.3,138.76,4.0,1.0,1.0,10.0,43.0,1.0,1.0,1.0,40.3,8.0,6.0,1511.53,3.0,13.3,0.0,8.4,0
9.7,11.6,119.38,3.0,2.0,1.0,12.0,280.0,1.0,1.0,0.0,2.3,4.0,2.0,83.7,2.0,8.1,1.0,6.8,0
21.3,3.1,211.85,5.0,0.0,0.0,999.0,61.0,1.0,1.0,1.0,64.1,0.0,4.0,282.21,0.0,77.0,1.0,4.9,0
1.5,17.9,333.94,3.0,1.0,1.0,103.0,137.0,1.0,1.0,0.0,66.9,12.0,3.0,390.8,1.0,130.2,1.0,5.6,0
60.0,0.0,64.2,1.0,2.0,0.0,999.0,86.0,1.0,1.0,0.0,108.4,13.0,0.0,479.27,1.0,10.9,1.0,8.4,0
31.7,0.0,110.76,4.0,0.0,0.0,999.0,102.0,0.0,0.0,1.0,18.7,5.0,3.0,147.5,0.0,11.0,1.0,9.0,0
10.1,13.5,141.38,1.0,0.0,2.0,363.0,53.0,0.0,0.0,1.0,18.4,23.0,5.0,989.47,2.0,4.9,1.0,10.0,0
12.3,11.2,129.19,0.0,2.0,1.0,212.0,119.0,0.0,0.0,1.0,11.0,15.0,5.0,1031.63,0.0,0.6,1.0,5.6,0
48.8,0.0,86.49,4.0,2.0,0.0,999.0,58.0,0.0,0.0,1.0,26.6,11.0,5.0,784.31,3.0,67.5,1.0,7.4,0
0.8,24.7,206.77,4.0,0.0,0.0,999.0,48.0,1.0,1.0,0.0,23.3,8.0,2.0,328.31,3.0,72.3,0.0,5.9,0
1.2,21.0,163.77,5.0,1.0,0.0,999.0,171.0,0.0,1.0,0.0,17.5,11.0,0.0,770.25,0.0,15.0,1.0,8.6,0
19.2,0.0,106.0,5.0,1.0,0.0,999.0,62.0,0.0,1.0,1.0,1.4,8.0,4.0,450.35,1.0,22.2,1.0,9.1,0
42.7,0.0,447.8,0.0,0.0,1.0,17.0,82.0,1.0,0.0,1.0,26.9,8.0,3.0,168.23,2.0,9.5,1.0,4.6,0
14.5,4.7,46.85,5.0,0.0,0.0,999.0,275.0,1.0,0.0,0.0,30.2,22.0,1.0,752.83,3.0,16.5,1.0,7.2,0
25.5,0.0,197.22,3.0,0.0,1.0,6.0,109.0,1.0,0.0,0.0,81.0,21.0,2.0,489.8,3.0,21.7,0.0,8.8,0
35.0,0.0,76.07,1.0,1.0,0.0,999.0,36.0,0.0,1.0,1.0,0.7,7.0,6.0,251.08,1.0,2.1,1.0,8.5,1
4.4,16.6,461.91,5.0,2.0,1.0,9.0,83.0,1.0,0.0,1.0,32.9,21.0,3.0,462.73,2.0,2.9,1.0,4.6,0
22.8,0.0,542.81,1.0,0.0,0.0,999.0,119.0,0.0,1.0,0.0,46.4,1.0,2.0,1019.71,2.0,58.5,0.0,10.0,0
9.5,12.3,178.32,5.0,1.0,1.0,5.0,223.0,1.0,0.0,0.0,3.6,17.0,0.0,1157.01,0.0,41.3,1.0,10.0,0
22.3,0.0,33.39,0.0,0.0,1.0,141.0,74.0,0.0,1.0,1.0,21.0,10.0,3.0,507.32,0.0,26.2,1.0,10.0,1
20.3,4.0,74.61,4.0,1.0,1.0,112.0,33.0,0.0,1.0,0.0,24.9,16.0,4.0,732.38,3.0,21.4,1.0,10.0,0
0.9,24.6,197.05,0.0,1.0,0.0,999.0,249.0,1.0,1.0,1.0,60.6,21.0,0.0,886.95,1.0,8.3,1.0,7.6,0
15.3,5.6,254.23,1.0,1.0,0.0,999.0,40.0,1.0,1.0,1.0,40.3,16.0,2.0,298.79,2.0,71.7,1.0,3.5,0
19.5,0.9,211.62,2.0,3.0,0.0,999.0,119.0,1.0,1.0,1.0,33.5,16.0,0.0,105.99,3.0,13.3,0.0,4.7,0
3.3,20.5,82.58,3.0,0.0,0.0,999.0,74.0,1.0,1.0,1.0,24.6,9.0,4.0,727.91,2.0,4.5,0.0,7.2,0
44.3,0.0,105.49,4.0,0.0,0.0,999.0,88.0,0.0,1.0,0.0,21.4,4.0,6.0,584.82,2.0,88.5,1.0,9.7,0
4.4,18.1,385.71,4.0,1.0,2.0,115.0,118.0,0.0,1.0,1.0,114.6,1.0,4.0,1029.08,3.0,0.6,0.0,5.7,0
60.0,0.0,380.47,0.0,0.0,0.0,999.0,46.0,1.0,1.0,1.0,22.3,10.0,2.0,123.84,1.0,20.8,1.0,4.1,0
25.3,0.0,243.07,4.0,2.0,0.0,999.0,75.0,0.0,1.0,1.0,0.0,17.0,5.0,428.67,1.0,16.0,1.0,9.6,0
23.5,1.1,95.58,4.0,0.0,0.0,999.0,97.0,1.0,1.0,1.0,11.0,2.0,0.0,569.05,3.0,4.5,1.0,2.0,0
1.0,25.5,109.84,1.0,3.0,1.0,90.0,63.0,1.0,1.0,0.0,46.8,8.0,4.0,158.36,3.0,1.7,0.0,7.7,0
16.6,5.8,202.75,1.0,0.0,1.0,53.0,30.0,1.0,0.0,1.0,41.5,22.0,2.0,532.3,2.0,19.6,1.0,7.0,0
2.0,28.0,65.3,4.0,1.0,1.0,112.0,179.0,0.0,1.0,0.0,0.6,4.0,3.0,233.48,2.0,14.8,1.0,8.8,0
24.8,0.0,379.42,1.0,1.0,0.0,999.0,91.0,0.0,0.0,1.0,19.6,8.0,6.0,1357.55,3.0,1.9,1.0,7.2,0
20.7,5.6,41.34,2.0,3.0,0.0,999.0,86.0,0.0,1.0,1.0,18.6,2.0,6.0,222.48,3.0,39.6,1.0,8.6,0
28.4,0.0,180.48,0.0,3.0,0.0,999.0,31.0,1.0,1.0,0.0,19.1,20.0,4.0,684.61,0.0,0.0,1.0,6.1,0
15.9,8.3,241.32,1.0,1.0,1.0,62.0,27.0,0.0,1.0,1.0,3.5,10.0,1.0,463.46,3.0,17.8,1.0,8.9,0
12.6,15.8,98.76,0.0,0.0,0.0,999.0,85.0,1.0,0.0,0.0,4.0,10.0,0.0,295.62,2.0,14.1,0.0,2.9,0
18.7,4.0,69.73,4.0,1.0,2.0,31.0,485.0,1.0,1.0,0.0,4.8,3.0,3.0,417.67,3.0,1.2,0.0,4.2,0
5.5,16.7,172.22,4.0,1.0,0.0,999.0,226.0,1.0,1.0,0.0,16.6,12.0,1.0,106.89,3.0,10.3,1.0,6.8,0
11.9,13.6,216.84,3.0,0.0,0.0,999.0,21.0,1.0,1.0,1.0,120.0,7.0,4.0,635.58,3.0,28.2,1.0,8.0,0
7.2,16.7,152.86,4.0,1.0,0.0,999.0,42.0,0.0,1.0,1.0,25.9,11.0,6.0,686.1,0.0,5.1,0.0,7.1,0
23.6,0.0,55.27,0.0,1.0,1.0,163.0,22.0,1.0,1.0,0.0,22.2,15.0,4.0,199.96,2.0,0.6,0.0,7.0,0
5.0,19.3,377.18,5.0,3.0,2.0,242.0,117.0,0.0,0.0,0.0,18.0,20.0,5.0,148.92,1.0,26.6,1.0,7.2,1
53.1,0.0,117.93,1.0,1.0,3.0,35.0,178.0,1.0,1.0,1.0,19.5,1.0,4.0,543.5,3.0,25.0,1.0,5.8,1
46.3,0.0,424.94,5.0,0.0,0.0,999.0,95.0,0.0,1.0,0.0,4.2,1.0,2.0,85.93,0.0,30.8,1.0,9.8,1
9.3,22.1,82.82,5.0,0.0,2.0,175.0,46.0,0.0,0.0,1.0,22.1,10.0,3.0,466.55,2.0,5.8,1.0,6.4,0
5.7,20.8,56.38,2.0,2.0,1.0,119.0,165.0,0.0,1.0,1.0,39.9,6.0,4.0,252.38,3.0,4.1,0.0,5.9,0
49.8,0.0,66.21,4.0,0.0,0.0,999.0,62.0,1.0,1.0,0.0,15.6,3.0,2.0,623.94,2.0,7.6,1.0,6.2,0
9.5,15.4,183.76,1.0,0.0,0.0,999.0,289.0,1.0,1.0,0.0,21.7,16.0,3.0,230.3,2.0,0.3,0.0,8.4,0
1.7,20.8,98.35,3.0,3.0,0.0,999.0,74.0,1.0,1.0,1.0,62.9,13.0,0.0,242.84,0.0,7.6,1.0,5.6,0
