days_since_last_inspection,previous_violation_count,previous_critical_violations,restaurant_type,years_in_operation,num_employees,seating_capacity,has_liquor_license,complaint_count_last_6months,avg_health_score_history,owner_change_last_year,renovation_last_year,chain_restaurant,neighborhood_income_level,inspection_month,food_handler_certifications_pct,cuisine_risk_category,delivery_service_partner,outdoor_seating,kitchen_size_sqft,target
71.0,1.0,2.0,5.0,5.6,17.0,58.0,1.0,1.0,81.7,0.0,0.0,0.0,54293.0,5.0,67.5,1.0,0.0,0.0,477.0,1
81.0,0.0,0.0,4.0,0.5,7.0,16.0,1.0,1.0,88.5,0.0,0.0,1.0,92627.0,7.0,62.7,4.0,1.0,0.0,169.0,0
24.0,0.0,2.0,2.0,12.3,10.0,37.0,0.0,1.0,61.9,0.0,0.0,1.0,33991.0,12.0,39.9,4.0,0.0,0.0,333.0,1
30.0,0.0,1.0,6.0,2.8,9.0,36.0,0.0,1.0,95.3,1.0,0.0,0.0,84280.0,1.0,90.8,1.0,0.0,1.0,325.0,0
49.0,0.0,0.0,7.0,2.7,10.0,12.0,1.0,1.0,100.0,0.0,0.0,0.0,55952.0,12.0,54.6,2.0,0.0,1.0,208.0,0
10.0,1.0,1.0,2.0,0.9,14.0,17.0,0.0,0.0,90.0,0.0,0.0,0.0,90300.0,7.0,76.4,1.0,1.0,0.0,412.0,0
57.0,2.0,0.0,2.0,15.1,8.0,37.0,0.0,0.0,100.0,0.0,0.0,0.0,74576.0,8.0,78.0,3.0,0.0,0.0,415.0,0
267.0,0.0,0.0,7.0,7.5,16.0,47.0,0.0,0.0,84.0,0.0,0.0,0.0,70256.0,10.0,84.7,2.0,1.0,0.0,261.0,0
93.0,2.0,1.0,2.0,0.5,16.0,10.0,1.0,2.0,91.1,0.0,0.0,1.0,64959.0,9.0,46.0,4.0,0.0,0.0,459.0,0
112.0,3.0,1.0,6.0,2.5,9.0,58.0,1.0,1.0,67.6,0.0,0.0,0.0,82805.0,3.0,61.9,3.0,1.0,1.0,269.0,0
77.0,1.0,0.0,4.0,0.5,12.0,53.0,1.0,2.0,83.4,0.0,0.0,0.0,19912.0,10.0,91.0,2.0,1.0,0.0,395.0,0
55.0,1.0,0.0,4.0,9.8,9.0,99.0,0.0,0.0,87.9,0.0,0.0,1.0,56411.0,1.0,16.3,1.0,1.0,0.0,148.0,0
83.0,2.0,1.0,2.0,17.1,8.0,108.0,0.0,1.0,77.3,0.0,0.0,0.0,74634.0,11.0,86.5,2.0,0.0,0.0,380.0,0
10.0,0.0,0.0,7.0,1.7,10.0,67.0,1.0,0.0,100.0,0.0,0.0,0.0,43859.0,10.0,83.2,0.0,0.0,1.0,623.0,0
10.0,2.0,0.0,7.0,1.5,15.0,14.0,1.0,1.0,99.1,0.0,0.0,0.0,89513.0,6.0,80.6,4.0,0.0,1.0,180.0,0
40.0,1.0,1.0,2.0,2.0,10.0,72.0,0.0,1.0,91.5,0.0,0.0,0.0,25279.0,4.0,87.4,1.0,1.0,0.0,190.0,0
221.0,2.0,0.0,0.0,0.5,11.0,25.0,0.0,1.0,75.6,0.0,1.0,1.0,50064.0,12.0,71.5,2.0,0.0,0.0,263.0,0
39.0,1.0,0.0,0.0,5.5,10.0,10.0,0.0,1.0,87.5,0.0,0.0,0.0,95444.0,11.0,66.7,2.0,0.0,0.0,420.0,0
109.0,2.0,1.0,3.0,3.0,8.0,24.0,1.0,0.0,94.6,0.0,0.0,1.0,62798.0,3.0,62.6,0.0,1.0,0.0,709.0,0
25.0,2.0,0.0,4.0,1.3,7.0,21.0,0.0,2.0,68.8,0.0,0.0,1.0,67615.0,1.0,61.0,2.0,0.0,0.0,269.0,0
132.0,1.0,0.0,6.0,7.0,6.0,40.0,1.0,1.0,90.8,0.0,0.0,0.0,76130.0,4.0,89.3,0.0,0.0,0.0,354.0,0
290.0,1.0,0.0,6.0,4.6,9.0,18.0,0.0,1.0,75.0,0.0,0.0,0.0,87346.0,4.0,44.6,0.0,0.0,0.0,568.0,0
171.0,1.0,0.0,3.0,4.9,11.0,28.0,0.0,0.0,84.1,0.0,0.0,0.0,75725.0,9.0,90.0,0.0,0.0,0.0,398.0,0
16.0,1.0,0.0,0.0,0.5,17.0,30.0,0.0,0.0,90.9,0.0,0.0,0.0,72731.0,8.0,85.6,3.0,1.0,1.0,586.0,0
35.0,1.0,1.0,3.0,9.5,14.0,45.0,1.0,0.0,64.5,0.0,0.0,0.0,65253.0,8.0,72.3,4.0,0.0,1.0,143.0,0
65.0,0.0,0.0,0.0,8.2,7.0,41.0,1.0,0.0,82.0,0.0,0.0,0.0,73279.0,4.0,71.7,1.0,0.0,0.0,808.0,0
73.0,2.0,0.0,1.0,1.7,14.0,54.0,1.0,0.0,93.9,0.0,0.0,1.0,72942.0,9.0,68.4,1.0,0.0,0.0,323.0,0
88.0,1.0,0.0,1.0,9.1,8.0,51.0,0.0,1.0,94.4,0.0,1.0,1.0,92610.0,6.0,88.8,1.0,0.0,0.0,759.0,0
63.0,0.0,0.0,3.0,0.5,10.0,26.0,0.0,1.0,73.9,0.0,0.0,1.0,29624.0,10.0,62.9,3.0,0.0,0.0,591.0,0
67.0,1.0,1.0,3.0,3.8,9.0,11.0,0.0,0.0,83.9,0.0,0.0,0.0,58351.0,2.0,33.8,1.0,0.0,0.0,467.0,0
117.0,0.0,0.0,5.0,0.5,14.0,14.0,1.0,1.0,100.0,0.0,0.0,0.0,44511.0,5.0,73.5,0.0,1.0,0.0,517.0,0
14.0,1.0,0.0,2.0,0.6,21.0,66.0,1.0,1.0,78.1,0.0,0.0,0.0,41176.0,10.0,75.8,3.0,1.0,0.0,463.0,0
94.0,1.0,0.0,4.0,4.5,12.0,53.0,0.0,0.0,76.2,0.0,0.0,0.0,58453.0,7.0,54.6,0.0,0.0,0.0,342.0,0
45.0,2.0,0.0,0.0,0.5,22.0,29.0,1.0,0.0,85.4,0.0,0.0,0.0,54337.0,4.0,80.3,3.0,1.0,0.0,517.0,0
63.0,0.0,1.0,1.0,0.9,9.0,48.0,0.0,1.0,76.5,0.0,0.0,1.0,45182.0,10.0,77.9,4.0,0.0,0.0,546.0,0
41.0,2.0,1.0,5.0,1.0,11.0,29.0,0.0,1.0,78.0,0.0,0.0,1.0,46230.0,4.0,46.5,2.0,1.0,1.0,287.0,0
13.0,1.0,0.0,6.0,4.3,10.0,27.0,0.0,0.0,100.0,0.0,0.0,0.0,15000.0,4.0,70.4,0.0,0.0,1.0,1059.0,0
190.0,1.0,0.0,5.0,4.8,14.0,44.0,0.0,0.0,79.5,0.0,0.0,0.0,37306.0,8.0,81.3,1.0,0.0,0.0,461.0,0
24.0,2.0,0.0,1.0,1.9,16.0,27.0,1.0,0.0,76.9,0.0,0.0,0.0,25581.0,3.0,96.8,1.0,1.0,0.0,898.0,0
149.0,0.0,0.0,6.0,7.3,17.0,67.0,1.0,0.0,100.0,0.0,0.0,0.0,52692.0,6.0,59.5,1.0,1.0,0.0,231.0,0
84.0,1.0,0.0,2.0,4.5,10.0,43.0,0.0,1.0,86.3,0.0,0.0,0.0,64279.0,10.0,66.4,3.0,0.0,1.0,422.0,0
93.0,2.0,0.0,3.0,1.8,13.0,48.0,0.0,0.0,71.5,0.0,0.0,1.0,76817.0,3.0,72.3,3.0,0.0,1.0,158.0,0
43.0,1.0,0.0,1.0,9.5,15.0,10.0,0.0,0.0,78.8,0.0,0.0,0.0,79458.0,9.0,84.5,4.0,0.0,0.0,288.0,0
50.0,0.0,0.0,7.0,17.1,15.0,48.0,0.0,1.0,94.3,0.0,0.0,1.0,79153.0,1.0,74.9,1.0,0.0,0.0,373.0,0
57.0,2.0,0.0,2.0,4.6,14.0,11.0,0.0,2.0,91.1,0.0,0.0,1.0,55035.0,7.0,64.5,1.0,0.0,0.0,149.0,0
61.0,1.0,0.0,5.0,5.3,16.0,34.0,0.0,2.0,99.2,0.0,0.0,0.0,89616.0,3.0,79.9,2.0,1.0,0.0,267.0,0
10.0,6.0,1.0,4.0,17.2,13.0,13.0,0.0,0.0,82.6,0.0,0.0,0.0,22991.0,4.0,61.5,1.0,1.0,0.0,541.0,1
35.0,0.0,0.0,7.0,10.9,8.0,32.0,0.0,1.0,80.1,0.0,0.0,0.0,36215.0,2.0,89.4,0.0,1.0,0.0,428.0,0
133.0,1.0,1.0,1.0,1.6,11.0,12.0,0.0,2.0,80.5,0.0,0.0,0.0,86465.0,2.0,89.8,1.0,1.0,0.0,635.0,0
246.0,2.0,2.0,0.0,0.5,14.0,18.0,1.0,0.0,88.3,0.0,0.0,0.0,61019.0,7.0,59.3,2.0,0.0,0.0,404.0,1
531.0,1.0,0.0,3.0,21.5,10.0,34.0,0.0,0.0,79.8,0.0,0.0,0.0,54971.0,12.0,62.9,4.0,1.0,1.0,524.0,1
112.0,2.0,0.0,7.0,20.8,16.0,32.0,0.0,0.0,80.6,0.0,0.0,1.0,15000.0,3.0,89.7,1.0,0.0,0.0,336.0,0
230.0,2.0,1.0,0.0,12.8,10.0,107.0,1.0,1.0,100.0,0.0,0.0,0.0,73821.0,3.0,75.2,3.0,0.0,0.0,459.0,0
89.0,2.0,1.0,7.0,15.4,11.0,38.0,1.0,0.0,80.8,0.0,0.0,0.0,60135.0,5.0,53.7,2.0,1.0,0.0,796.0,1
152.0,1.0,0.0,6.0,4.8,6.0,89.0,1.0,0.0,86.4,0.0,0.0,0.0,70464.0,4.0,63.2,4.0,1.0,0.0,788.0,0
14.0,2.0,0.0,5.0,9.2,12.0,14.0,1.0,0.0,91.5,0.0,0.0,0.0,105569.0,5.0,71.3,3.0,1.0,0.0,346.0,0
78.0,1.0,0.0,6.0,1.7,9.0,28.0,1.0,0.0,90.2,0.0,0.0,0.0,83514.0,9.0,68.7,3.0,0.0,0.0,932.0,0
125.0,3.0,1.0,7.0,15.5,10.0,58.0,0.0,0.0,81.7,0.0,0.0,1.0,103131.0,11.0,83.6,0.0,0.0,1.0,453.0,0
48.0,1.0,1.0,6.0,7.7,9.0,20.0,0.0,1.0,78.6,0.0,0.0,0.0,28248.0,11.0,31.9,3.0,0.0,1.0,385.0,0
63.0,1.0,2.0,3.0,6.0,13.0,48.0,0.0,0.0,84.2,0.0,0.0,0.0,45208.0,12.0,94.1,4.0,0.0,0.0,229.0,0
146.0,0.0,3.0,5.0,0.5,6.0,31.0,0.0,2.0,95.8,0.0,0.0,0.0,18751.0,8.0,35.1,4.0,0.0,1.0,377.0,1
12.0,0.0,0.0,2.0,4.9,14.0,19.0,0.0,1.0,84.5,0.0,0.0,0.0,64447.0,5.0,79.3,2.0,0.0,0.0,268.0,0
75.0,3.0,0.0,0.0,14.9,12.0,17.0,0.0,1.0,77.4,0.0,0.0,0.0,57777.0,6.0,64.8,2.0,1.0,1.0,879.0,0
66.0,2.0,0.0,4.0,3.9,11.0,22.0,1.0,0.0,100.0,0.0,0.0,0.0,22192.0,6.0,87.4,1.0,1.0,0.0,398.0,0
104.0,2.0,0.0,3.0,1.3,13.0,22.0,0.0,1.0,81.1,0.0,1.0,0.0,32202.0,6.0,68.2,1.0,0.0,1.0,368.0,0
117.0,3.0,0.0,1.0,2.8,16.0,118.0,1.0,0.0,98.4,0.0,0.0,0.0,57234.0,11.0,35.9,1.0,0.0,0.0,482.0,0
198.0,2.0,1.0,1.0,9.1,10.0,52.0,0.0,0.0,66.4,0.0,0.0,1.0,32177.0,6.0,64.5,4.0,0.0,0.0,726.0,1
408.0,2.0,2.0,5.0,15.0,10.0,23.0,0.0,0.0,92.0,1.0,1.0,0.0,50199.0,10.0,40.1,3.0,0.0,1.0,288.0,1
57.0,2.0,0.0,5.0,0.5,14.0,43.0,0.0,0.0,84.5,0.0,1.0,1.0,86059.0,1.0,37.8,1.0,1.0,1.0,341.0,0
178.0,1.0,0.0,7.0,7.3,11.0,10.0,1.0,1.0,72.3,0.0,0.0,0.0,15000.0,2.0,91.1,0.0,1.0,0.0,498.0,0
202.0,1.0,0.0,0.0,7.3,15.0,70.0,1.0,5.0,90.8,0.0,0.0,0.0,61181.0,3.0,53.7,2.0,0.0,0.0,325.0,0
15.0,3.0,1.0,4.0,10.9,9.0,39.0,1.0,1.0,84.7,0.0,0.0,0.0,69660.0,7.0,97.6,1.0,1.0,0.0,676.0,0
10.0,1.0,1.0,4.0,25.0,15.0,61.0,1.0,1.0,70.6,0.0,0.0,0.0,28792.0,1.0,83.4,0.0,0.0,0.0,621.0,0
19.0,2.0,1.0,4.0,1.5,13.0,21.0,1.0,1.0,91.4,0.0,0.0,0.0,59289.0,12.0,40.0,0.0,0.0,1.0,875.0,0
10.0,6.0,0.0,6.0,0.9,6.0,50.0,1.0,0.0,71.9,0.0,0.0,1.0,60344.0,9.0,82.9,1.0,1.0,1.0,207.0,0
19.0,2.0,1.0,7.0,20.6,11.0,73.0,0.0,0.0,95.5,1.0,0.0,0.0,66882.0,5.0,79.0,4.0,0.0,0.0,490.0,0
10.0,1.0,1.0,6.0,12.4,12.0,14.0,1.0,1.0,91.3,0.0,0.0,0.0,49286.0,12.0,88.1,4.0,0.0,0.0,926.0,0
109.0,3.0,0.0,6.0,3.6,11.0,27.0,0.0,1.0,97.9,0.0,0.0,0.0,46134.0,11.0,19.5,0.0,1.0,1.0,244.0,0
82.0,2.0,1.0,0.0,1.8,7.0,27.0,0.0,1.0,100.0,0.0,0.0,0.0,70883.0,2.0,85.9,3.0,0.0,0.0,391.0,0
54.0,0.0,0.0,1.0,0.7,12.0,55.0,0.0,0.0,83.9,0.0,0.0,0.0,56089.0,9.0,59.0,3.0,0.0,0.0,534.0,0
185.0,2.0,0.0,5.0,4.7,9.0,31.0,1.0,0.0,72.6,0.0,0.0,0.0,60196.0,3.0,42.3,4.0,0.0,0.0,740.0,0
34.0,2.0,1.0,5.0,6.7,10.0,10.0,0.0,0.0,87.4,0.0,0.0,0.0,52613.0,3.0,48.4,1.0,1.0,1.0,499.0,1
24.0,1.0,0.0,1.0,3.1,9.0,32.0,0.0,0.0,65.8,0.0,1.0,0.0,54533.0,2.0,92.0,4.0,0.0,0.0,619.0,0
42.0,3.0,1.0,3.0,0.7,8.0,75.0,1.0,0.0,94.4,0.0,0.0,0.0,49185.0,5.0,79.6,4.0,0.0,0.0,765.0,0
356.0,2.0,0.0,7.0,21.6,16.0,33.0,1.0,0.0,100.0,0.0,0.0,1.0,58142.0,8.0,86.8,0.0,0.0,1.0,595.0,0
610.0,0.0,0.0,2.0,9.9,8.0,43.0,1.0,1.0,71.6,0.0,0.0,1.0,64688.0,5.0,81.7,2.0,1.0,0.0,348.0,1
44.0,2.0,1.0,1.0,7.6,12.0,31.0,1.0,2.0,91.3,0.0,0.0,1.0,61572.0,11.0,62.3,0.0,0.0,0.0,577.0,0
210.0,2.0,0.0,5.0,3.8,14.0,26.0,1.0,0.0,69.0,0.0,0.0,0.0,63954.0,5.0,68.0,1.0,0.0,0.0,395.0,0
10.0,2.0,0.0,2.0,2.1,9.0,24.0,0.0,1.0,66.7,0.0,0.0,1.0,70879.0,6.0,55.6,0.0,0.0,0.0,664.0,1
81.0,1.0,0.0,3.0,9.7,16.0,40.0,0.0,1.0,100.0,0.0,0.0,0.0,15522.0,10.0,49.8,0.0,0.0,0.0,192.0,0
30.0,2.0,0.0,1.0,1.6,15.0,50.0,0.0,0.0,78.8,0.0,0.0,0.0,25972.0,9.0,49.2,4.0,0.0,0.0,373.0,0
10.0,2.0,0.0,2.0,13.9,18.0,149.0,0.0,0.0,100.0,0.0,0.0,0.0,92691.0,1.0,40.8,3.0,0.0,0.0,945.0,0
196.0,0.0,1.0,4.0,9.4,6.0,74.0,1.0,1.0,95.4,0.0,0.0,0.0,48024.0,5.0,61.1,1.0,0.0,0.0,228.0,0
39.0,1.0,1.0,6.0,7.9,17.0,34.0,1.0,0.0,65.2,0.0,0.0,1.0,68332.0,9.0,82.4,1.0,0.0,0.0,714.0,1
100.0,1.0,0.0,6.0,4.1,10.0,25.0,0.0,1.0,91.0,0.0,0.0,1.0,87200.0,11.0,68.5,2.0,0.0,0.0,583.0,0
10.0,0.0,0.0,7.0,24.6,14.0,24.0,0.0,2.0,82.8,0.0,0.0,0.0,61676.0,8.0,66.9,0.0,0.0,0.0,294.0,0
64.0,1.0,0.0,7.0,3.2,12.0,20.0,0.0,1.0,88.6,0.0,0.0,0.0,66518.0,10.0,37.0,4.0,1.0,0.0,468.0,0
21.0,0.0,0.0,0.0,0.5,12.0,27.0,1.0,0.0,83.2,0.0,0.0,0.0,69160.0,4.0,48.9,1.0,1.0,0.0,210.0,0
27.0,2.0,0.0,3.0,1.8,12.0,16.0,0.0,0.0,78.4,0.0,0.0,0.0,47395.0,10.0,98.8,1.0,1.0,0.0,172.0,0
126.0,2.0,2.0,4.0,2.1,12.0,19.0,1.0,0.0,85.7,0.0,0.0,0.0,34406.0,2.0,58.1,2.0,0.0,1.0,1183.0,0
239.0,2.0,1.0,0.0,2.7,12.0,10.0,1.0,2.0,91.1,0.0,0.0,0.0,121779.0,10.0,75.7,3.0,0.0,1.0,283.0,1
110.0,3.0,0.0,6.0,0.5,12.0,33.0,1.0,2.0,94.1,0.0,0.0,0.0,49025.0,2.0,74.5,3.0,1.0,0.0,600.0,0
27.0,1.0,0.0,5.0,1.7,17.0,24.0,0.0,0.0,96.9,0.0,0.0,0.0,50374.0,5.0,76.6,1.0,1.0,0.0,326.0,0
179.0,2.0,1.0,1.0,2.7,16.0,86.0,0.0,0.0,89.6,0.0,0.0,1.0,71296.0,11.0,82.6,3.0,0.0,1.0,312.0,0
10.0,1.0,0.0,3.0,6.0,13.0,14.0,0.0,1.0,73.0,0.0,0.0,0.0,47393.0,4.0,81.4,4.0,1.0,0.0,201.0,0
54.0,1.0,0.0,3.0,6.5,10.0,28.0,0.0,0.0,85.2,0.0,0.0,0.0,51486.0,9.0,89.6,0.0,0.0,1.0,636.0,0
89.0,1.0,1.0,4.0,2.1,9.0,34.0,1.0,0.0,99.4,0.0,1.0,1.0,75801.0,2.0,59.7,3.0,1.0,0.0,444.0,0
164.0,3.0,1.0,1.0,0.6,16.0,63.0,1.0,1.0,79.0,1.0,0.0,1.0,60594.0,8.0,85.9,4.0,1.0,0.0,870.0,1
76.0,1.0,1.0,6.0,5.4,14.0,52.0,0.0,2.0,89.5,1.0,0.0,0.0,50216.0,7.0,49.2,4.0,0.0,0.0,279.0,0
155.0,2.0,1.0,4.0,4.9,15.0,22.0,1.0,0.0,85.7,0.0,0.0,1.0,52841.0,12.0,68.2,0.0,0.0,0.0,455.0,0
77.0,1.0,0.0,3.0,3.7,11.0,13.0,0.0,2.0,76.8,0.0,0.0,0.0,42289.0,10.0,95.2,0.0,1.0,1.0,564.0,0
121.0,2.0,1.0,3.0,23.4,14.0,118.0,1.0,0.0,100.0,0.0,0.0,0.0,99173.0,5.0,65.0,1.0,0.0,0.0,231.0,0
52.0,0.0,0.0,6.0,6.8,11.0,102.0,0.0,1.0,66.2,0.0,0.0,1.0,29366.0,8.0,62.4,4.0,0.0,0.0,191.0,0
105.0,1.0,1.0,7.0,11.6,10.0,16.0,0.0,2.0,77.1,0.0,0.0,0.0,43868.0,12.0,91.6,2.0,1.0,0.0,407.0,0
162.0,3.0,0.0,7.0,5.4,15.0,24.0,0.0,0.0,96.5,0.0,1.0,0.0,77276.0,10.0,96.2,4.0,0.0,0.0,203.0,0
155.0,0.0,0.0,3.0,14.5,11.0,43.0,0.0,4.0,80.4,0.0,0.0,0.0,96416.0,7.0,92.7,2.0,0.0,0.0,492.0,1
24.0,3.0,0.0,4.0,3.4,16.0,29.0,0.0,3.0,65.5,0.0,0.0,0.0,64096.0,2.0,89.6,3.0,1.0,1.0,375.0,1
332.0,2.0,0.0,5.0,4.6,14.0,23.0,1.0,3.0,80.5,0.0,0.0,0.0,41946.0,8.0,81.0,3.0,0.0,0.0,655.0,1
228.0,1.0,0.0,5.0,3.2,13.0,55.0,0.0,1.0,85.4,1.0,0.0,1.0,35844.0,3.0,74.7,1.0,0.0,0.0,341.0,0
22.0,0.0,2.0,3.0,2.6,14.0,11.0,1.0,1.0,82.3,0.0,1.0,0.0,52635.0,8.0,68.6,2.0,0.0,0.0,590.0,1
100.0,0.0,0.0,7.0,5.6,12.0,43.0,0.0,2.0,74.5,0.0,0.0,1.0,64874.0,3.0,97.0,4.0,0.0,1.0,223.0,0
198.0,2.0,1.0,5.0,3.6,11.0,27.0,0.0,1.0,90.1,0.0,0.0,0.0,58000.0,4.0,72.5,3.0,1.0,0.0,333.0,0
56.0,1.0,0.0,2.0,15.6,16.0,61.0,1.0,0.0,90.2,0.0,0.0,0.0,47915.0,10.0,72.5,2.0,0.0,0.0,362.0,0
29.0,1.0,0.0,6.0,0.5,9.0,17.0,0.0,0.0,78.9,1.0,0.0,1.0,102496.0,12.0,48.0,3.0,1.0,0.0,331.0,0
37.0,1.0,0.0,6.0,3.5,14.0,78.0,1.0,1.0,80.7,0.0,0.0,1.0,44177.0,9.0,69.1,4.0,1.0,1.0,581.0,0
71.0,0.0,0.0,5.0,0.5,14.0,42.0,1.0,0.0,78.6,0.0,0.0,0.0,66692.0,11.0,53.1,0.0,0.0,1.0,470.0,0
54.0,2.0,1.0,0.0,11.6,12.0,54.0,0.0,1.0,94.1,0.0,0.0,1.0,60193.0,6.0,70.2,2.0,1.0,1.0,192.0,0
28.0,0.0,0.0,3.0,10.3,20.0,43.0,0.0,3.0,100.0,0.0,0.0,0.0,71603.0,8.0,88.2,0.0,0.0,0.0,604.0,0
93.0,2.0,1.0,6.0,2.2,15.0,54.0,0.0,0.0,80.9,0.0,0.0,0.0,54294.0,11.0,90.8,4.0,0.0,1.0,318.0,0
84.0,0.0,0.0,6.0,6.7,16.0,22.0,0.0,0.0,83.8,0.0,0.0,0.0,87695.0,8.0,70.8,3.0,0.0,0.0,295.0,0
236.0,1.0,1.0,0.0,0.5,10.0,62.0,0.0,0.0,81.0,0.0,1.0,0.0,82199.0,6.0,56.2,0.0,1.0,0.0,371.0,1
182.0,3.0,0.0,3.0,8.0,6.0,31.0,0.0,0.0,79.7,0.0,1.0,0.0,30439.0,6.0,89.8,2.0,0.0,0.0,381.0,0
59.0,2.0,0.0,3.0,5.7,8.0,18.0,0.0,0.0,79.4,0.0,0.0,0.0,67090.0,10.0,65.5,3.0,0.0,1.0,401.0,0
171.0,1.0,1.0,1.0,1.9,14.0,18.0,0.0,0.0,87.1,1.0,0.0,0.0,42937.0,8.0,91.5,3.0,0.0,1.0,388.0,0
258.0,0.0,0.0,0.0,0.5,13.0,39.0,1.0,1.0,89.4,0.0,0.0,0.0,42716.0,10.0,55.9,4.0,1.0,1.0,426.0,0
43.0,1.0,0.0,1.0,2.1,10.0,31.0,0.0,0.0,98.1,0.0,0.0,1.0,54843.0,4.0,74.6,4.0,1.0,0.0,237.0,0
31.0,3.0,0.0,1.0,2.9,10.0,48.0,1.0,1.0,70.4,0.0,0.0,1.0,31969.0,7.0,48.5,0.0,1.0,1.0,316.0,0
19.0,1.0,0.0,7.0,14.1,18.0,36.0,0.0,1.0,89.2,0.0,1.0,0.0,54576.0,1.0,55.0,3.0,0.0,0.0,683.0,0
152.0,5.0,0.0,6.0,11.4,10.0,27.0,0.0,1.0,93.8,0.0,0.0,1.0,57517.0,10.0,82.7,3.0,1.0,0.0,621.0,0
62.0,0.0,0.0,4.0,28.3,14.0,33.0,0.0,2.0,99.0,0.0,0.0,0.0,29968.0,7.0,74.6,2.0,0.0,0.0,237.0,0
53.0,2.0,1.0,0.0,7.8,13.0,71.0,1.0,1.0,88.0,0.0,0.0,1.0,48773.0,11.0,44.5,1.0,1.0,1.0,279.0,0
58.0,3.0,0.0,2.0,0.5,12.0,57.0,0.0,1.0,72.1,0.0,0.0,1.0,60825.0,9.0,64.9,1.0,1.0,1.0,408.0,0
63.0,2.0,0.0,5.0,5.0,12.0,33.0,0.0,0.0,81.8,0.0,0.0,0.0,27594.0,6.0,70.9,4.0,0.0,1.0,592.0,0
145.0,0.0,0.0,3.0,0.5,8.0,69.0,0.0,0.0,70.2,0.0,0.0,1.0,81311.0,4.0,82.3,1.0,1.0,1.0,778.0,0
93.0,1.0,1.0,5.0,4.4,8.0,47.0,0.0,1.0,77.0,0.0,1.0,0.0,68242.0,12.0,84.4,0.0,0.0,1.0,219.0,0
333.0,0.0,1.0,6.0,2.6,14.0,27.0,1.0,0.0,83.5,0.0,0.0,1.0,47479.0,12.0,88.1,4.0,0.0,0.0,283.0,0
62.0,1.0,1.0,6.0,3.1,13.0,21.0,0.0,1.0,83.8,0.0,0.0,0.0,42485.0,9.0,57.5,0.0,0.0,1.0,160.0,0
38.0,0.0,0.0,3.0,12.7,19.0,21.0,1.0,0.0,74.8,0.0,0.0,0.0,48512.0,9.0,96.8,1.0,1.0,0.0,467.0,0
21.0,2.0,0.0,3.0,4.6,8.0,96.0,0.0,0.0,88.6,0.0,0.0,1.0,51874.0,3.0,51.6,0.0,1.0,0.0,275.0,0
42.0,0.0,1.0,7.0,5.9,17.0,93.0,1.0,0.0,97.2,0.0,0.0,1.0,54445.0,4.0,58.1,2.0,0.0,0.0,809.0,0
67.0,1.0,0.0,1.0,0.5,12.0,26.0,0.0,0.0,84.8,1.0,0.0,1.0,28865.0,3.0,49.0,3.0,0.0,0.0,363.0,0
25.0,2.0,0.0,5.0,1.6,8.0,21.0,0.0,3.0,82.8,0.0,0.0,0.0,37661.0,3.0,63.6,3.0,1.0,0.0,418.0,0
82.0,1.0,0.0,6.0,12.0,5.0,18.0,0.0,0.0,85.2,0.0,0.0,0.0,30616.0,3.0,52.6,1.0,1.0,0.0,283.0,0
15.0,2.0,0.0,3.0,1.6,11.0,21.0,1.0,0.0,83.3,0.0,0.0,0.0,49902.0,6.0,78.8,0.0,0.0,1.0,159.0,0
133.0,1.0,0.0,1.0,0.9,10.0,42.0,1.0,2.0,80.3,1.0,0.0,0.0,24788.0,4.0,88.9,3.0,1.0,0.0,319.0,0
40.0,0.0,2.0,3.0,4.4,13.0,17.0,1.0,0.0,65.7,1.0,0.0,0.0,39741.0,10.0,51.9,2.0,1.0,0.0,287.0,0
19.0,2.0,0.0,6.0,0.6,12.0,10.0,0.0,1.0,83.7,0.0,0.0,0.0,59270.0,1.0,68.7,1.0,1.0,1.0,785.0,1
67.0,2.0,1.0,5.0,3.5,10.0,10.0,1.0,0.0,100.0,0.0,0.0,0.0,59702.0,7.0,87.9,0.0,0.0,0.0,333.0,0
12.0,0.0,0.0,1.0,6.1,10.0,10.0,0.0,0.0,91.0,0.0,0.0,1.0,71982.0,1.0,34.2,1.0,1.0,1.0,628.0,0
124.0,2.0,0.0,3.0,1.3,9.0,84.0,0.0,0.0,82.0,0.0,0.0,1.0,65813.0,8.0,89.9,1.0,0.0,0.0,526.0,0
265.0,2.0,0.0,1.0,7.5,7.0,44.0,1.0,2.0,100.0,0.0,1.0,1.0,60977.0,6.0,70.1,3.0,0.0,1.0,323.0,0
87.0,0.0,1.0,6.0,0.9,6.0,118.0,1.0,1.0,77.2,0.0,0.0,0.0,60828.0,9.0,92.0,2.0,0.0,1.0,345.0,0
65.0,5.0,0.0,4.0,13.3,22.0,25.0,0.0,1.0,73.5,0.0,0.0,0.0,39111.0,9.0,41.4,3.0,0.0,1.0,308.0,1
225.0,0.0,0.0,0.0,1.4,7.0,16.0,0.0,1.0,78.2,0.0,0.0,1.0,62855.0,7.0,46.7,0.0,0.0,0.0,342.0,0
43.0,0.0,3.0,1.0,1.3,12.0,31.0,1.0,1.0,91.2,0.0,0.0,0.0,15815.0,9.0,70.7,4.0,0.0,0.0,726.0,1
41.0,2.0,0.0,7.0,1.8,13.0,56.0,0.0,1.0,82.9,0.0,0.0,0.0,45950.0,4.0,80.9,4.0,1.0,0.0,493.0,0
