customer_id,tenure_months,age,income_estimate,checking_balance,savings_balance,cd_balance,investment_balance,monthly_transactions,avg_transaction_amount,debit_card_usage,atm_withdrawals,mobile_logins_monthly,online_logins_monthly,branch_visits_monthly,has_mortgage,has_auto_loan,has_credit_card,has_personal_loan,total_deposits,total_relationship,num_products,digital_engagement
197,77,49,31468.0,4175.36,0.0,0.0,0.0,28,10.0,17,5,14,8,1.0,0,1,1,0,4175.36,4175.36,2,22
198,136,37,47825.0,1103.61,0.0,0.0,1148.95,22,51.06,14,6,13,7,0.0,0,0,0,0,1103.61,2252.56,1,20
199,130,36,31980.0,2774.79,0.0,1415.88,0.0,23,75.67,11,2,11,12,1.0,0,0,1,0,4190.67,4190.67,2,23
200,90,43,20000.0,12804.34,2091.56,85090.45,0.0,29,19.09,16,6,9,7,0.0,0,0,1,0,99986.34999999999,99986.34999999999,3,16
201,61,46,121382.0,1942.95,0.0,0.0,0.0,27,77.07,13,4,16,11,1.0,0,1,0,0,1942.95,1942.95,1,27
202,5,18,62758.0,1750.19,1363.33,18083.48,0.0,20,28.68,12,5,8,9,3.0,0,0,1,0,21197.0,21197.0,3,17
203,10,58,104610.0,112.35,1263.86,7831.9,0.0,22,31.07,7,1,15,7,0.0,0,0,1,0,9208.109999999999,9208.109999999999,3,22
204,137,44,20000.0,100.0,0.0,0.0,0.0,37,26.93,10,2,8,6,0.0,0,0,0,0,100.0,100.0,0,14
205,55,43,26053.0,1963.66,1815.46,0.0,0.0,26,117.34,13,1,17,6,3.0,0,0,0,0,3779.12,3779.12,1,23
206,3,33,26632.0,951.24,1141.46,2730.37,247823.62,20,23.02,10,3,24,10,0.0,1,0,0,0,4823.07,252646.69,4,34
207,6,29,20000.0,506.65,1062.14,0.0,0.0,18,20.88,16,0,24,8,0.0,0,0,0,0,1568.79,1568.79,1,32
208,65,63,77159.0,1580.18,6861.94,2474.18,0.0,28,16.68,12,3,10,8,2.0,0,1,1,0,10916.3,10916.3,4,18
209,3,49,21311.0,1001.64,11128.49,23568.84,0.0,26,24.66,22,3,8,14,0.0,1,0,1,0,35698.97,35698.97,4,22
210,10,46,23755.0,5953.12,4742.83,0.0,0.0,20,38.71,17,4,8,9,1.0,1,0,0,0,10695.95,10695.95,2,17
211,47,44,79362.0,1247.84,21825.41,0.0,0.0,35,55.19,22,2,11,6,4.0,0,0,0,0,23073.25,23073.25,1,17
212,70,48,42066.0,357.67,9425.03,0.0,0.0,29,18.13,18,4,11,4,0.0,0,0,0,0,9782.7,9782.7,1,15
213,63,55,31101.0,4842.8,0.0,10829.01,0.0,30,44.63,16,3,6,6,0.0,0,0,0,0,15671.810000000001,15671.810000000001,1,12
214,15,63,134794.0,791.8,1181.2,0.0,0.0,20,54.03,12,3,10,7,0.0,1,0,1,0,1973.0,1973.0,3,17
215,74,19,46456.0,2415.85,5572.75,0.0,0.0,29,15.7,18,5,21,7,2.0,0,0,1,0,7988.6,7988.6,2,28
216,16,55,43285.0,535.87,9391.26,47370.79,0.0,14,34.83,14,1,11,6,1.0,0,1,0,0,57297.92,57297.92,3,17
217,23,40,44051.0,413.75,0.0,0.0,0.0,26,30.94,9,6,8,8,0.0,0,1,0,0,413.75,413.75,1,16
218,82,31,35927.0,1244.21,32284.62,0.0,0.0,19,35.13,25,6,22,11,0.0,0,0,1,0,33528.83,33528.83,2,33
219,62,32,38810.0,1117.94,1009.34,0.0,0.0,20,21.67,12,7,24,3,0.0,0,1,1,0,2127.28,2127.28,3,27
220,113,69,44032.0,2252.38,0.0,49961.95,0.0,29,29.71,11,3,3,13,2.0,1,0,1,0,52214.329999999994,52214.329999999994,3,16
221,64,45,21834.0,732.92,11407.61,0.0,0.0,25,33.95,13,0,11,12,1.0,1,0,0,0,12140.53,12140.53,2,23
222,50,40,20000.0,100.0,0.0,0.0,0.0,24,147.12,17,4,17,6,1.0,0,1,1,0,100.0,100.0,2,23
223,5,22,329938.0,572.97,19495.5,10134.12,0.0,23,34.32,15,4,16,9,0.0,1,0,0,1,30202.590000000004,30202.590000000004,4,25
224,27,36,78123.0,3607.35,2623.45,0.0,0.0,23,96.61,20,1,9,8,1.0,0,0,1,0,6230.799999999999,6230.799999999999,2,17
225,18,64,86441.0,702.0,364.1,2833.64,0.0,35,102.65,9,3,4,11,2.0,0,0,1,0,3899.74,3899.74,3,15
226,16,29,168726.0,757.8,404.29,0.0,0.0,23,11.53,17,5,14,11,1.0,0,0,0,0,1162.09,1162.09,1,25
227,216,43,24633.0,4815.35,0.0,0.0,0.0,25,26.23,18,5,9,9,3.0,0,0,0,0,4815.35,4815.35,0,18
228,29,38,27889.0,376.92,0.0,0.0,104.2,26,102.82,14,4,14,7,1.0,1,0,0,0,376.92,481.12,2,21
229,133,48,36075.0,108.4,0.0,0.0,0.0,24,38.28,18,2,14,7,2.0,0,0,1,0,108.4,108.4,1,21
230,59,38,84085.0,861.83,0.0,11437.71,0.0,24,30.17,13,2,19,9,0.0,0,0,1,0,12299.539999999999,12299.539999999999,2,28
231,95,35,59083.0,530.46,0.0,0.0,0.0,25,60.34,11,3,17,15,1.0,0,0,1,0,530.46,530.46,1,32
232,41,50,104155.0,257.4,298.14,0.0,0.0,32,77.79,11,2,16,7,5.0,0,0,1,0,555.54,555.54,2,23
233,51,38,101387.0,842.97,0.0,0.0,0.0,23,32.35,16,4,14,7,1.0,1,0,0,0,842.97,842.97,1,21
234,40,67,86401.0,2292.18,1400.99,0.0,0.0,28,26.51,17,3,6,4,1.0,0,0,1,0,3693.17,3693.17,2,10
235,13,32,33365.0,1081.46,36872.68,0.0,0.0,26,10.0,14,3,24,11,0.4,1,0,0,0,37954.14,37954.14,2,35
236,76,61,77012.0,1737.97,1538.5,28079.5,0.0,17,34.39,13,3,3,10,4.0,0,1,1,0,31355.97,31355.97,4,13
237,19,43,97245.0,16649.1,0.0,0.0,0.0,25,24.41,15,5,10,8,0.0,0,0,1,1,16649.1,16649.1,2,18
238,3,48,23796.0,655.69,1192.4,0.0,0.0,17,14.8,9,1,13,3,0.0,0,0,1,0,1848.0900000000001,1848.0900000000001,2,16
239,62,51,67435.0,1664.9,0.0,0.0,0.0,25,28.1,18,0,11,7,0.0,0,1,0,0,1664.9,1664.9,1,18
240,11,25,20000.0,510.9,1370.65,0.0,0.0,19,23.71,11,4,11,9,0.0,1,0,1,1,1881.5500000000002,1881.5500000000002,4,20
241,169,61,42926.0,308.11,0.0,0.0,0.0,18,37.91,20,3,10,11,2.0,0,0,0,1,308.11,308.11,1,21
242,184,46,45122.0,456.07,0.0,0.0,77.05,27,26.49,19,4,12,7,5.0,0,0,1,0,456.07,533.12,2,19
243,147,50,73205.0,534.78,2116.76,10905.54,0.0,36,47.35,7,2,11,10,1.0,1,1,0,0,13557.080000000002,13557.080000000002,4,21
244,27,64,39089.0,1880.35,0.0,16637.22,0.0,21,38.06,27,6,5,8,6.0,1,0,0,0,18517.57,18517.57,2,13
245,3,45,42968.0,37183.25,97.67,880.44,0.0,26,91.73,20,0,17,10,0.0,0,1,0,0,38161.36,38161.36,3,27
246,158,44,237460.0,561.94,6525.0,0.0,185656.02,21,21.6,15,2,14,7,1.0,1,0,1,0,7086.9400000000005,192742.96,4,21
247,33,54,35691.0,587.02,0.0,0.0,0.0,21,137.54,10,2,10,8,0.0,0,0,0,0,587.02,587.02,0,18
248,204,36,36179.0,997.56,74651.5,0.0,0.0,16,77.77,7,7,7,11,2.0,0,0,0,0,75649.06,75649.06,1,18
249,198,44,58037.0,1985.64,455.26,9655.31,0.0,28,108.79,12,4,22,7,3.0,0,0,0,0,12096.21,12096.21,2,29
250,115,18,78257.0,1628.36,80.11,0.0,0.0,26,40.54,9,2,17,11,3.0,0,0,1,0,1708.4699999999998,1708.4699999999998,2,28
251,20,32,50812.0,7526.19,10261.32,0.0,0.0,18,26.44,23,3,5,8,1.0,0,0,0,0,17787.51,17787.51,1,13
252,29,36,34956.0,100.0,5961.36,0.0,0.0,32,21.53,14,1,14,7,0.0,0,0,0,0,6061.36,6061.36,1,21
253,114,49,43294.0,100.0,396.68,0.0,0.0,24,134.55,14,3,13,8,0.0,0,0,1,0,496.68,496.68,2,21
254,22,37,47303.0,521.23,0.0,0.0,0.0,27,79.63,9,3,11,8,0.0,0,0,0,0,521.23,521.23,0,19
255,11,60,20000.0,5687.07,64524.06,0.0,165615.78,24,14.78,11,0,6,11,0.0,1,0,0,0,70211.13,235826.91,3,17
256,48,71,52111.0,104.74,75635.87,24221.48,0.0,27,72.39,15,3,3,10,0.0,0,1,0,0,99962.09,99962.09,3,13
257,165,40,34952.0,100.0,0.0,14116.89,0.0,27,17.11,13,1,10,9,0.0,0,0,1,0,14216.89,14216.89,2,19
258,71,43,20000.0,2583.16,0.0,38037.93,0.0,21,42.92,11,3,7,8,2.0,1,0,0,1,40621.09,40621.09,3,15
259,50,37,40436.0,1580.48,0.0,0.0,1733.44,23,64.12,21,2,15,4,0.0,0,0,0,0,1580.48,3313.92,1,19
260,6,21,149585.0,213.72,1150.41,0.0,0.0,28,106.31,15,2,20,4,0.6,0,0,0,0,1364.13,1364.13,1,24
261,57,52,79459.0,250.06,1117.42,0.0,0.0,24,40.05,11,2,14,12,1.0,0,0,0,0,1367.48,1367.48,1,26
262,276,85,58447.0,256.05,2540.07,20980.04,0.0,20,29.75,15,3,3,7,0.0,0,0,0,0,23776.16,23776.16,2,10
263,9,32,127917.0,1294.4,316.78,0.0,0.0,22,34.31,13,2,12,12,2.0,1,0,1,1,1611.18,1611.18,4,24
264,43,40,36053.0,428.6,0.0,0.0,0.0,25,77.75,16,4,22,6,1.0,0,0,1,0,428.6,428.6,1,28
265,125,51,35443.0,2300.99,24467.34,0.0,11257.69,17,62.22,26,4,15,13,3.0,0,0,0,0,26768.33,38026.020000000004,2,28
266,81,35,247606.0,150.0,74.75,0.0,32355.31,32,32.69,18,5,14,8,1.0,0,0,1,0,224.75,32580.06,3,22
267,71,59,75887.0,303.3,4888.02,0.0,0.0,18,10.0,18,5,14,8,0.0,1,0,1,0,5191.320000000001,5191.320000000001,3,22
268,72,35,42053.0,202.54,17556.14,0.0,0.0,27,10.0,10,2,10,5,1.0,0,0,0,0,17758.68,17758.68,1,15
269,26,31,61300.0,746.57,163.62,0.0,20433.85,16,39.66,13,4,10,4,0.0,0,0,0,0,910.19,21344.039999999997,2,14
270,20,54,33002.0,489.28,0.0,22848.51,1085.69,30,12.87,9,3,15,10,1.0,0,0,0,0,23337.789999999997,24423.479999999996,2,25
271,99,78,20000.0,3629.19,33737.27,0.0,0.0,23,21.69,7,3,13,15,2.0,0,0,1,0,37366.46,37366.46,2,28
272,99,41,43475.0,100.0,8654.06,0.0,0.0,20,27.62,13,4,8,8,2.0,0,1,1,0,8754.06,8754.06,3,16
273,121,63,125187.0,1174.08,867.34,0.0,0.0,24,174.37,20,3,8,7,1.0,1,0,1,0,2041.42,2041.42,3,15
274,146,56,62988.0,2533.87,33007.76,0.0,0.0,19,36.52,19,3,12,9,0.0,0,0,1,0,35541.630000000005,35541.630000000005,2,21
275,42,23,28717.0,17764.75,33291.97,0.0,0.0,21,58.91,17,2,28,12,0.2,0,1,0,0,51056.72,51056.72,2,40
276,41,58,58625.0,532.38,5105.66,0.0,10384.55,32,49.58,14,0,12,11,0.0,0,0,1,0,5638.04,16022.59,3,23
277,96,78,32477.0,1784.13,738.89,31678.72,0.0,23,10.0,19,3,3,12,4.0,0,0,0,0,34201.74,34201.74,2,15
278,62,49,43425.0,100.0,0.0,0.0,0.0,20,24.06,14,3,13,5,1.0,1,0,1,0,100.0,100.0,2,18
279,72,38,107341.0,100.0,5285.77,27552.75,2690.39,24,12.48,12,1,9,6,1.0,0,0,1,0,32938.520000000004,35628.91,4,15
280,95,66,71322.0,3893.88,3066.45,13607.44,0.0,33,131.86,18,2,4,8,2.0,0,0,0,0,20567.77,20567.77,2,12
281,132,59,41942.0,1087.52,19495.02,0.0,0.0,28,10.0,9,5,6,6,2.0,1,0,0,0,20582.54,20582.54,2,12
282,24,41,101375.0,6423.83,139.83,9415.76,0.0,36,23.65,24,1,11,8,1.0,0,0,1,0,15979.42,15979.42,3,19
283,28,44,50941.0,139.76,150.13,0.0,0.0,20,26.88,15,5,12,7,1.0,0,0,0,0,289.89,289.89,1,19
284,5,21,91000.0,2391.92,4280.15,31683.43,6165.41,25,15.05,13,1,12,5,1.0,0,0,0,0,38355.5,44520.91,3,17
285,51,51,68138.0,18092.03,1115.34,0.0,8384.43,19,35.91,19,1,17,9,1.0,0,1,0,0,19207.37,27591.8,3,26
286,3,35,42552.0,2058.14,850.57,0.0,0.0,31,32.01,10,5,13,11,0.0,0,0,1,0,2908.71,2908.71,2,24
287,37,22,32162.0,1660.5,86.82,0.0,82248.39,27,37.73,7,3,26,6,0.0,1,1,0,0,1747.32,83995.71,4,32
288,46,64,20000.0,1110.8,3099.8,12850.56,0.0,17,49.5,11,1,15,8,1.0,0,1,1,0,17061.16,17061.16,4,23
289,20,39,29556.0,103.93,2682.46,0.0,0.0,12,40.02,17,6,15,10,1.0,0,0,1,0,2786.39,2786.39,2,25
290,53,50,199480.0,8377.96,0.0,0.0,0.0,33,44.9,21,0,11,6,1.0,0,0,0,0,8377.96,8377.96,0,17
291,3,24,20000.0,438.66,3421.42,0.0,0.0,27,80.62,12,3,11,9,1.0,1,0,0,0,3860.08,3860.08,2,20
292,3,38,71475.0,2337.24,2286.53,12796.62,0.0,27,10.0,21,3,11,10,1.0,0,0,1,0,17420.39,17420.39,3,21
293,103,50,51819.0,105.16,0.0,0.0,0.0,25,57.97,14,5,16,10,2.0,0,0,0,0,105.16,105.16,0,26
294,26,50,20743.0,186.94,215.95,4589.21,0.0,33,14.35,20,3,14,9,3.0,0,0,1,0,4992.1,4992.1,3,23
295,8,32,122826.0,9439.24,8714.8,0.0,0.0,14,19.81,20,2,9,10,0.0,1,0,1,0,18154.04,18154.04,3,19
296,44,41,38785.0,651.35,0.0,0.0,20576.77,22,36.48,13,6,7,9,3.0,0,0,0,0,651.35,21228.12,1,16
297,88,59,20000.0,9700.31,557.4,0.0,840.28,32,46.02,11,3,16,8,3.0,0,0,1,0,10257.71,11097.99,3,24
298,14,56,237124.0,975.21,0.0,0.0,1321.67,21,50.56,14,1,11,12,1.0,0,0,0,0,975.21,2296.88,1,23
299,58,46,144862.0,100.0,14241.07,32431.06,0.0,30,15.55,17,2,18,10,1.0,0,0,1,0,46772.130000000005,46772.130000000005,3,28
300,5,29,21356.0,4180.15,2615.42,0.0,0.0,25,122.11,8,3,21,8,0.0,0,0,1,0,6795.57,6795.57,2,29
301,3,41,32179.0,452.67,2901.53,5856.73,0.0,22,23.71,27,4,11,11,0.0,0,0,0,0,9210.93,9210.93,2,22
302,45,42,40424.0,3127.64,325.88,0.0,0.0,28,18.62,12,2,8,9,0.0,0,0,1,0,3453.52,3453.52,2,17
303,46,36,22530.0,1138.9,1636.99,0.0,0.0,26,11.97,18,3,14,5,0.0,0,0,0,0,2775.8900000000003,2775.8900000000003,1,19
304,60,28,80490.0,108.35,647.47,0.0,0.0,31,11.06,19,1,20,4,0.0,0,0,1,0,755.82,755.82,2,24
305,77,48,20000.0,1403.1,6418.31,0.0,0.0,30,10.81,20,3,13,9,0.0,1,0,1,0,7821.41,7821.41,3,22
306,223,43,25288.0,29564.65,410.68,0.0,532.95,23,42.58,16,1,11,4,0.0,0,1,0,0,29975.33,30508.280000000002,3,15
307,43,66,20000.0,2297.28,63898.67,15990.26,0.0,17,53.7,13,0,3,9,2.0,0,1,0,0,82186.20999999999,82186.20999999999,3,12
308,23,40,32321.0,1005.99,0.0,0.0,0.0,19,16.59,15,2,6,11,0.0,0,0,1,0,1005.99,1005.99,1,17
309,95,38,63022.0,5502.82,0.0,11618.25,0.0,28,13.28,18,2,10,5,2.0,1,0,1,0,17121.07,17121.07,3,15
310,18,18,20084.0,1504.18,0.0,23901.47,0.0,33,27.96,12,2,20,10,0.2,0,0,0,1,25405.65,25405.65,2,30
311,34,66,50920.0,1501.62,1248.53,0.0,0.0,25,35.8,20,7,9,6,1.0,0,0,1,0,2750.1499999999996,2750.1499999999996,2,15
312,4,19,20000.0,213.27,214.92,0.0,0.0,23,40.87,17,2,26,3,0.0,0,0,1,0,428.19,428.19,2,29
313,3,25,87000.0,1557.4,4619.97,0.0,0.0,18,15.31,10,0,16,11,0.2,0,1,0,0,6177.370000000001,6177.370000000001,2,27
314,197,55,54604.0,5183.13,1151.95,0.0,0.0,23,28.97,17,4,18,4,1.0,0,0,1,0,6335.08,6335.08,2,22
315,108,48,44617.0,312.91,560.18,730.73,0.0,33,116.02,20,4,10,10,0.0,0,0,0,1,1603.82,1603.82,3,20
316,71,46,88149.0,9290.46,333.04,0.0,0.0,25,12.73,15,2,5,9,1.0,0,0,1,0,9623.5,9623.5,2,14
317,31,38,70258.0,955.7,756718.96,0.0,0.0,19,32.35,17,4,16,5,1.0,0,0,0,0,757674.6599999999,757674.6599999999,1,21
318,11,21,42735.0,289.56,1802.44,19854.31,0.0,28,49.4,16,3,28,10,0.0,1,0,1,0,21946.31,21946.31,4,38
319,10,50,81245.0,4897.34,63.36,0.0,0.0,22,15.27,18,4,16,6,0.0,0,0,1,0,4960.7,4960.7,2,22
320,17,54,118851.0,713.23,59125.61,0.0,0.0,29,54.0,9,3,12,10,3.0,1,0,1,0,59838.840000000004,59838.840000000004,3,22
321,47,28,52218.0,3426.42,10118.71,11632.38,0.0,28,11.34,16,2,22,8,0.0,0,0,0,1,25177.51,25177.51,3,30
322,75,48,91030.0,707.94,643.59,0.0,0.0,24,55.02,14,5,12,13,1.0,0,0,1,0,1351.5300000000002,1351.5300000000002,2,25
323,64,63,20000.0,1002.51,461.17,8663.49,0.0,30,34.28,13,3,11,5,0.0,0,0,1,0,10127.17,10127.17,3,16
324,19,19,25768.0,2299.25,0.0,0.0,0.0,20,10.64,12,6,16,11,0.2,0,0,1,0,2299.25,2299.25,1,27
325,185,42,20000.0,1696.54,1819.22,0.0,0.0,11,57.41,14,1,13,5,1.0,1,0,0,1,3515.76,3515.76,3,18
326,80,32,64922.0,100.0,0.0,0.0,0.0,26,16.17,11,4,32,3,0.0,0,0,1,0,100.0,100.0,1,35
327,48,29,46393.0,204.0,106348.84,0.0,0.0,24,29.29,14,1,15,8,1.0,0,0,0,0,106552.84,106552.84,1,23
328,56,46,56984.0,4420.97,1251.4,0.0,0.0,30,54.82,13,3,8,7,0.0,0,0,0,0,5672.370000000001,5672.370000000001,1,15
329,32,48,74755.0,899.46,59346.21,0.0,0.0,27,15.31,14,3,6,7,0.0,1,0,1,0,60245.67,60245.67,3,13
330,17,48,20000.0,499.9,0.0,0.0,0.0,27,21.7,12,2,16,9,0.0,1,0,1,0,499.9,499.9,2,25
331,26,53,71489.0,142.9,402.62,0.0,0.0,43,81.53,17,4,15,9,1.0,0,0,0,0,545.52,545.52,1,24
332,85,46,62038.0,217.11,23538.2,0.0,0.0,25,10.0,10,4,11,7,0.0,1,0,1,0,23755.31,23755.31,3,18
333,3,57,93021.0,100.0,810.07,0.0,0.0,26,103.02,15,3,12,4,1.0,0,0,1,0,910.07,910.07,2,16
334,7,38,43317.0,942.07,71.28,0.0,0.0,22,10.26,19,2,17,7,2.0,1,0,0,0,1013.35,1013.35,2,24
335,3,61,63651.0,446.9,1912.7,14465.39,0.0,20,18.93,15,5,3,7,2.0,0,0,0,0,16824.989999999998,16824.989999999998,2,10
336,3,33,51220.0,257.27,6602.97,0.0,0.0,20,41.51,15,3,12,9,3.0,1,0,0,0,6860.24,6860.24,2,21
337,116,21,26966.0,990.11,1181.48,0.0,0.0,25,53.65,18,4,12,12,1.0,0,0,1,0,2171.59,2171.59,2,24
338,72,54,20000.0,1893.07,1613.08,0.0,0.0,26,42.03,17,3,13,9,0.0,0,1,1,0,3506.1499999999996,3506.1499999999996,3,22
339,38,46,37820.0,25331.32,0.0,0.0,0.0,28,34.39,19,3,6,8,0.0,0,0,0,0,25331.32,25331.32,0,14
340,6,25,55646.0,113.54,3688.55,0.0,0.0,22,23.36,17,4,26,11,0.2,0,0,1,0,3802.09,3802.09,2,37
341,40,70,56845.0,6242.1,551.92,21440.04,0.0,22,115.47,16,2,9,10,1.0,0,0,1,0,28234.06,28234.06,3,19
342,38,19,26672.0,4720.42,0.0,0.0,0.0,23,61.46,28,2,20,5,0.2,0,0,1,0,4720.42,4720.42,1,25
343,11,61,102905.0,340.82,6639.66,79841.04,0.0,24,84.82,13,0,4,6,2.0,0,0,1,0,86821.51999999999,86821.51999999999,3,10
344,34,73,124663.0,1487.5,28.85,10227.66,0.0,23,23.64,14,2,5,5,6.0,1,0,1,0,11744.01,11744.01,4,10
345,30,81,33647.0,552.0,7021.32,15563.77,0.0,22,10.0,10,2,13,9,0.0,1,0,0,0,23137.09,23137.09,3,22
346,57,58,149784.0,1448.86,6526.7,7722.97,0.0,19,74.89,17,5,17,6,1.0,0,0,1,0,15698.529999999999,15698.529999999999,3,23
347,60,58,42784.0,10548.05,3103.36,0.0,0.0,24,44.04,19,4,7,11,0.0,1,0,1,0,13651.41,13651.41,3,18
348,3,66,20000.0,2720.06,0.0,18920.05,0.0,30,38.33,18,6,11,15,2.0,0,0,0,0,21640.11,21640.11,1,26
349,28,38,55721.0,2351.74,776.82,0.0,0.0,28,21.03,13,3,10,10,1.0,0,0,1,0,3128.56,3128.56,2,20
350,58,28,27386.0,575.1,5843.0,0.0,0.0,19,25.07,16,5,14,5,0.2,0,0,0,0,6418.1,6418.1,1,19
351,41,71,23189.0,118.38,0.0,26345.3,0.0,18,20.51,19,2,3,8,0.0,1,0,1,0,26463.68,26463.68,3,11
352,116,32,42979.0,802.15,0.0,0.0,0.0,34,34.33,20,5,9,9,1.0,1,1,1,0,802.15,802.15,3,18
353,64,63,44533.0,6700.33,222255.86,7774.4,0.0,26,13.35,18,1,3,7,4.0,1,0,1,0,236730.58999999997,236730.58999999997,4,10
354,10,58,79461.0,110.97,0.0,0.0,0.0,22,60.95,11,5,9,6,3.0,0,0,0,0,110.97,110.97,0,15
355,4,22,118535.0,225.28,652.23,0.0,0.0,26,168.9,12,3,14,7,0.2,0,0,0,1,877.51,877.51,2,21
356,61,68,55546.0,1325.31,0.0,25121.37,0.0,31,20.53,17,3,3,3,0.0,0,0,0,0,26446.68,26446.68,1,6
357,3,33,20000.0,250.39,0.0,0.0,638881.48,26,10.0,12,5,24,5,0.4,0,1,0,1,250.39,639131.87,3,29
358,52,36,66526.0,334.02,355.64,0.0,1953.44,27,30.52,14,2,15,10,1.0,0,1,1,0,689.66,2643.1,4,25
359,169,25,22692.0,580.91,6922.24,0.0,67.05,29,42.61,20,2,30,9,0.2,0,1,0,0,7503.15,7570.2,3,39
360,51,24,67768.0,141.4,16214.8,0.0,0.0,37,47.59,12,2,22,11,0.2,0,0,1,0,16356.199999999999,16356.199999999999,2,33
361,29,26,45273.0,254.38,8679.28,0.0,422.85,19,119.34,20,7,24,9,0.6,0,0,1,0,8933.66,9356.51,3,33
362,61,58,47882.0,3149.95,86.76,0.0,0.0,15,63.6,21,3,13,5,0.0,1,0,0,0,3236.71,3236.71,2,18
363,36,68,31599.0,154.31,0.0,11579.96,0.0,25,10.0,17,2,3,10,6.0,0,1,0,0,11734.269999999999,11734.269999999999,2,13
364,47,18,53732.0,100.0,19433.13,0.0,0.0,36,12.32,22,7,15,3,2.0,0,0,0,0,19533.13,19533.13,1,18
365,170,46,114448.0,426.22,15682.85,9693.27,0.0,26,45.81,17,1,13,6,2.0,0,1,1,0,25802.34,25802.34,4,19
366,29,46,171166.0,3287.67,0.0,0.0,0.0,28,23.03,13,5,11,10,3.0,0,1,0,1,3287.67,3287.67,2,21
367,194,28,39204.0,816.17,4630.31,0.0,0.0,20,111.29,26,4,9,4,0.0,0,0,0,1,5446.4800000000005,5446.4800000000005,2,13
368,141,51,44489.0,546.28,23500.54,0.0,0.0,25,15.65,11,2,11,6,2.0,0,0,0,0,24046.82,24046.82,1,17
369,13,71,31101.0,1172.08,209502.74,45635.42,0.0,18,71.42,16,2,3,10,2.0,1,0,1,0,256310.24,256310.24,4,13
370,4,45,42914.0,100.0,443.15,0.0,239312.93,23,19.7,11,3,12,7,2.0,0,0,1,0,543.15,239856.08,3,19
371,6,52,55535.0,2303.21,25751.57,0.0,0.0,27,40.84,13,0,16,12,1.0,0,0,1,0,28054.78,28054.78,2,28
372,3,52,48058.0,1949.16,0.0,0.0,0.0,28,17.08,14,2,11,10,0.0,0,0,0,0,1949.16,1949.16,0,21
373,5,18,28170.0,593.5,2299.98,0.0,0.0,30,51.78,16,1,14,11,1.0,1,0,0,0,2893.48,2893.48,2,25
374,68,24,20000.0,4958.64,137.96,0.0,0.0,33,78.11,15,4,24,12,0.0,0,0,1,0,5096.6,5096.6,2,36
375,4,42,27763.0,202.1,1686.52,0.0,81897.72,24,40.54,8,2,7,6,1.0,0,0,1,1,1888.62,83786.34,4,13
376,23,52,46140.0,5954.27,405.64,0.0,239721.31,24,152.52,18,5,7,9,0.0,0,0,0,0,6359.910000000001,246081.22,2,16
377,111,46,139928.0,1382.63,1178.85,0.0,0.0,27,18.61,15,2,5,10,1.0,0,0,0,0,2561.48,2561.48,1,15
378,3,59,32923.0,661.94,331.5,0.0,0.0,20,35.82,26,5,13,7,0.0,0,0,0,0,993.44,993.44,1,20
379,101,48,51388.0,1064.42,0.0,24877.79,2310.61,28,65.15,10,2,9,7,1.0,0,0,1,0,25942.21,28252.82,3,16
380,19,55,20000.0,933.65,1323.16,0.0,2076.51,13,15.49,18,3,4,7,0.0,0,1,0,0,2256.81,4333.32,3,11
381,7,42,20000.0,6839.19,3617.4,9389.04,0.0,22,34.81,7,2,14,6,1.0,0,0,0,0,19845.63,19845.63,2,20
382,71,42,20000.0,218.11,117.98,0.0,0.0,31,56.33,8,1,11,5,2.0,0,0,0,0,336.09000000000003,336.09000000000003,1,16
383,59,37,196942.0,349.4,0.0,0.0,0.0,33,69.64,12,3,12,10,1.0,0,0,1,0,349.4,349.4,1,22
384,125,18,58843.0,5189.82,6147.67,0.0,0.0,38,82.56,17,2,20,5,0.0,1,0,1,0,11337.49,11337.49,3,25
385,79,54,23205.0,448.85,604.94,0.0,2373.07,21,16.52,18,2,13,12,3.0,0,0,0,0,1053.79,3426.86,2,25
386,97,44,32093.0,4233.56,25567.05,0.0,0.0,19,41.7,16,1,11,10,2.0,0,0,1,0,29800.61,29800.61,2,21
387,19,76,36531.0,14032.82,4677.6,8938.31,0.0,24,11.57,16,2,17,7,1.0,1,0,0,0,27648.729999999996,27648.729999999996,3,24
388,11,44,136869.0,600.23,10031.89,0.0,0.0,20,18.55,17,4,17,10,1.0,1,0,1,0,10632.119999999999,10632.119999999999,3,27
389,83,49,56577.0,3047.4,0.0,27922.08,0.0,22,28.81,17,4,13,12,0.0,1,0,1,0,30969.480000000003,30969.480000000003,3,25
390,98,50,58193.0,194.31,0.0,0.0,0.0,24,82.7,14,1,10,4,0.0,1,0,1,0,194.31,194.31,2,14
391,279,48,127421.0,3401.94,944.85,0.0,0.0,30,50.52,11,2,12,2,0.0,1,0,0,0,4346.79,4346.79,2,14
392,31,46,80539.0,1479.02,17041.47,2237.03,0.0,28,34.19,8,3,8,10,0.0,0,0,1,0,20757.52,20757.52,3,18
393,27,55,92961.0,2229.56,8258.74,0.0,0.0,21,47.41,12,1,15,5,1.0,0,1,1,1,10488.3,10488.3,4,20
394,89,39,20000.0,416.4,2049.48,0.0,0.0,30,50.25,12,1,10,8,2.0,0,1,1,1,2465.88,2465.88,4,18
395,25,53,21696.0,100.0,48190.44,0.0,1575.83,18,44.49,13,4,7,4,1.0,0,0,0,0,48290.44,49866.270000000004,2,11
