account_age_months,monthly_active_users,daily_active_users_avg,feature_adoption_score,num_support_tickets_last_month,avg_session_duration_minutes,login_frequency_weekly,num_integrations_enabled,contract_type,plan_tier,num_admin_users,data_storage_used_pct,num_reports_created_last_month,last_login_days_ago,nps_score,onboarding_completed,training_sessions_attended,billing_issues_count,competitor_mention_in_tickets,expansion_revenue_pct,target
5.3,15.0,4.7,68.4,1.0,9.4,6.0,6.0,0.0,2.0,2.0,10.6,8.0,0.7,8.8,1.0,3.0,0.0,0.0,44.0,0
46.6,20.0,7.3,32.7,0.0,15.9,2.0,1.0,1.0,1.0,3.0,30.6,8.0,7.9,5.2,1.0,2.0,0.0,0.0,20.8,0
3.3,8.0,3.5,56.1,4.0,52.5,1.0,2.0,1.0,1.0,2.0,29.7,7.0,7.7,7.7,0.0,0.0,0.0,0.0,16.9,0
14.7,14.0,7.8,37.3,2.0,13.5,2.0,3.0,0.0,1.0,4.0,29.8,9.0,10.1,4.9,0.0,2.0,0.0,0.0,30.3,0
1.1,12.0,2.3,81.7,2.0,26.5,2.0,5.0,0.0,1.0,3.0,74.6,5.0,4.3,8.9,1.0,0.0,0.0,0.0,6.4,0
11.9,8.0,5.3,68.4,1.0,11.4,4.0,3.0,0.0,1.0,4.0,60.9,18.0,8.0,5.5,1.0,1.0,0.0,0.0,44.0,0
6.3,8.0,1.4,75.4,1.0,6.8,1.0,4.0,0.0,0.0,3.0,42.1,9.0,5.2,6.3,0.0,0.0,1.0,0.0,0.8,0
12.6,15.0,2.9,53.6,2.0,3.0,3.0,2.0,0.0,1.0,1.0,65.1,7.0,7.1,5.5,1.0,3.0,2.0,0.0,45.7,0
12.5,17.0,10.2,31.7,2.0,12.0,1.0,0.0,0.0,2.0,1.0,7.7,9.0,4.8,4.7,0.0,0.0,0.0,0.0,3.2,1
35.8,16.0,3.4,59.8,1.0,12.2,3.0,6.0,1.0,0.0,2.0,29.7,10.0,2.9,6.7,0.0,1.0,0.0,0.0,35.0,0
7.4,10.0,1.6,89.1,1.0,16.3,2.0,2.0,1.0,0.0,3.0,12.6,12.0,1.3,8.7,1.0,2.0,0.0,0.0,4.0,0
29.5,10.0,3.6,63.4,0.0,5.8,6.0,4.0,0.0,1.0,1.0,39.4,4.0,2.1,9.4,1.0,0.0,0.0,0.0,3.9,0
73.2,15.0,6.2,39.5,0.0,19.1,6.0,1.0,0.0,2.0,1.0,14.4,5.0,3.2,8.7,0.0,1.0,0.0,0.0,8.4,0
85.1,18.0,5.9,15.7,0.0,33.0,2.0,3.0,0.0,2.0,1.0,33.4,10.0,2.1,4.7,1.0,2.0,0.0,0.0,4.0,0
1.2,18.0,0.9,37.5,2.0,7.6,1.0,0.0,1.0,0.0,2.0,55.7,7.0,13.0,7.8,1.0,3.0,0.0,0.0,1.4,0
29.0,20.0,5.5,52.2,3.0,2.6,3.0,3.0,0.0,1.0,1.0,20.2,6.0,0.1,9.9,0.0,1.0,2.0,0.0,11.7,0
38.1,17.0,5.8,68.6,2.0,9.2,3.0,2.0,0.0,2.0,1.0,37.9,8.0,0.6,4.9,1.0,2.0,0.0,0.0,20.0,0
3.2,19.0,12.7,66.6,0.0,17.9,4.0,1.0,1.0,1.0,2.0,58.4,8.0,5.6,5.3,1.0,0.0,1.0,0.0,7.2,0
26.4,17.0,9.0,48.0,1.0,18.1,3.0,0.0,1.0,1.0,2.0,41.3,2.0,10.2,6.7,1.0,0.0,0.0,0.0,1.8,0
39.9,12.0,1.8,79.9,3.0,11.2,3.0,1.0,0.0,2.0,3.0,58.9,5.0,3.2,7.6,1.0,1.0,0.0,0.0,32.2,0
2.1,12.0,4.7,27.2,1.0,10.2,7.0,1.0,0.0,1.0,3.0,22.5,9.0,0.7,5.4,1.0,6.0,1.0,0.0,0.4,0
35.8,19.0,12.7,33.6,0.0,21.3,5.0,1.0,0.0,1.0,2.0,60.0,11.0,1.0,5.2,1.0,1.0,0.0,0.0,19.4,0
74.2,15.0,4.6,34.6,1.0,18.5,3.0,2.0,1.0,1.0,1.0,19.4,12.0,1.3,8.3,1.0,1.0,0.0,0.0,2.6,0
2.7,20.0,6.4,61.3,2.0,20.2,4.0,3.0,1.0,2.0,2.0,56.3,9.0,2.2,7.0,1.0,4.0,0.0,1.0,33.8,0
9.6,8.0,4.3,49.4,2.0,4.6,5.0,1.0,1.0,1.0,1.0,82.7,12.0,2.5,7.3,1.0,0.0,0.0,0.0,21.7,0
3.0,21.0,5.6,47.5,0.0,26.3,3.0,0.0,0.0,0.0,6.0,39.6,11.0,0.7,8.6,0.0,0.0,0.0,0.0,14.4,0
9.2,14.0,4.9,79.5,1.0,6.6,2.0,2.0,0.0,1.0,1.0,39.6,6.0,4.0,4.8,1.0,0.0,0.0,1.0,1.1,0
13.2,15.0,2.7,60.8,1.0,15.4,6.0,2.0,0.0,1.0,2.0,73.2,9.0,4.1,4.1,1.0,1.0,0.0,0.0,12.1,0
35.6,10.0,2.2,22.0,1.0,19.9,4.0,4.0,0.0,0.0,2.0,52.6,9.0,0.5,3.6,1.0,4.0,0.0,0.0,2.4,1
12.3,9.0,3.5,36.1,3.0,6.3,5.0,3.0,1.0,1.0,1.0,32.9,10.0,1.5,8.9,0.0,0.0,0.0,0.0,25.6,0
12.7,23.0,3.9,45.9,5.0,21.5,6.0,0.0,0.0,1.0,1.0,49.1,10.0,2.3,7.5,0.0,5.0,2.0,0.0,38.4,1
17.3,12.0,4.1,54.1,2.0,52.7,4.0,4.0,1.0,2.0,1.0,51.7,5.0,10.0,7.3,0.0,3.0,1.0,0.0,21.6,0
5.8,14.0,5.5,89.6,1.0,28.4,2.0,2.0,1.0,2.0,4.0,20.9,5.0,0.9,7.3,0.0,1.0,2.0,0.0,17.2,0
1.9,21.0,13.6,31.4,1.0,22.9,3.0,1.0,0.0,2.0,2.0,65.5,7.0,8.3,10.0,1.0,2.0,0.0,0.0,8.7,0
4.2,15.0,2.3,40.7,0.0,20.7,3.0,2.0,0.0,0.0,2.0,34.1,8.0,0.5,7.8,1.0,4.0,1.0,0.0,0.9,0
6.8,16.0,2.8,56.1,1.0,18.8,5.0,2.0,0.0,2.0,3.0,32.0,11.0,4.7,8.4,0.0,5.0,1.0,0.0,19.6,0
52.0,14.0,2.2,50.9,0.0,10.4,5.0,0.0,0.0,1.0,1.0,24.3,13.0,8.3,6.9,1.0,0.0,0.0,0.0,31.2,0
12.7,11.0,4.0,38.2,2.0,12.5,5.0,3.0,1.0,1.0,2.0,66.4,11.0,1.3,5.2,0.0,2.0,1.0,0.0,27.1,0
24.3,3.0,1.3,56.0,0.0,11.9,2.0,1.0,0.0,2.0,3.0,47.8,8.0,7.0,8.4,1.0,0.0,0.0,0.0,10.3,0
6.2,15.0,2.7,36.5,1.0,20.6,8.0,3.0,0.0,0.0,4.0,30.4,6.0,7.4,7.8,1.0,2.0,0.0,0.0,4.2,0
10.0,15.0,8.9,52.4,1.0,30.4,4.0,1.0,1.0,1.0,5.0,82.6,8.0,11.3,7.6,1.0,1.0,0.0,0.0,2.0,0
40.0,15.0,3.1,43.9,4.0,3.0,5.0,1.0,0.0,0.0,2.0,19.9,7.0,7.3,6.0,0.0,1.0,0.0,0.0,43.4,1
39.8,20.0,2.1,43.9,0.0,54.1,1.0,1.0,0.0,2.0,2.0,13.2,16.0,0.6,9.0,1.0,1.0,1.0,0.0,13.7,0
1.8,12.0,4.5,16.5,1.0,4.7,3.0,0.0,0.0,2.0,5.0,83.4,13.0,0.0,2.4,0.0,2.0,0.0,0.0,10.6,0
28.4,20.0,5.5,68.5,0.0,31.5,5.0,2.0,0.0,1.0,1.0,44.0,4.0,0.2,6.1,1.0,3.0,0.0,0.0,8.6,0
11.9,13.0,3.1,15.5,0.0,21.0,4.0,0.0,1.0,1.0,1.0,39.7,6.0,9.6,6.3,0.0,0.0,0.0,0.0,2.6,1
59.5,16.0,9.9,30.7,1.0,18.5,4.0,3.0,1.0,2.0,2.0,41.3,9.0,3.1,3.0,0.0,4.0,0.0,0.0,4.0,0
32.1,17.0,5.6,27.5,0.0,13.9,3.0,5.0,0.0,0.0,4.0,31.4,7.0,0.1,9.7,1.0,0.0,0.0,0.0,5.8,0
5.5,15.0,1.4,25.7,0.0,52.6,2.0,1.0,0.0,2.0,1.0,10.7,13.0,1.8,6.4,1.0,1.0,0.0,0.0,0.7,0
18.4,15.0,3.0,42.3,2.0,20.8,7.0,1.0,1.0,2.0,1.0,38.1,10.0,1.9,6.9,0.0,3.0,0.0,0.0,14.8,0
44.1,16.0,4.7,53.7,0.0,12.5,4.0,0.0,1.0,0.0,2.0,66.6,12.0,1.3,5.6,0.0,2.0,1.0,0.0,7.8,1
8.2,13.0,4.4,56.0,0.0,7.5,5.0,0.0,1.0,1.0,1.0,55.3,11.0,0.7,4.5,1.0,2.0,0.0,0.0,12.6,0
23.2,15.0,4.0,87.8,1.0,8.9,4.0,3.0,1.0,0.0,2.0,51.3,13.0,11.0,8.1,1.0,3.0,0.0,0.0,2.8,0
13.3,12.0,2.7,51.7,2.0,33.7,5.0,3.0,1.0,2.0,1.0,53.9,5.0,0.9,6.4,0.0,0.0,0.0,0.0,17.1,0
11.6,20.0,4.9,61.7,1.0,10.0,3.0,2.0,0.0,1.0,1.0,19.2,12.0,1.4,8.2,1.0,5.0,0.0,0.0,1.0,0
3.7,23.0,13.5,47.1,0.0,9.4,4.0,4.0,1.0,2.0,3.0,26.8,8.0,13.7,4.0,1.0,0.0,0.0,0.0,24.1,0
34.8,13.0,5.2,31.3,4.0,12.5,2.0,1.0,0.0,0.0,2.0,51.2,9.0,24.0,3.5,1.0,1.0,0.0,0.0,1.1,1
1.0,19.0,9.4,35.5,1.0,6.3,7.0,1.0,1.0,2.0,1.0,22.9,8.0,1.4,5.6,1.0,2.0,0.0,0.0,35.6,0
22.6,20.0,10.6,66.5,2.0,7.2,3.0,0.0,0.0,1.0,2.0,38.4,7.0,2.0,5.5,0.0,2.0,1.0,0.0,9.8,0
44.3,10.0,1.3,54.5,2.0,30.2,3.0,4.0,0.0,1.0,2.0,37.8,6.0,0.3,9.6,1.0,3.0,0.0,0.0,19.0,0
31.8,12.0,8.2,74.7,2.0,32.3,3.0,3.0,1.0,0.0,4.0,37.2,9.0,4.2,7.8,1.0,2.0,0.0,0.0,33.1,0
38.2,17.0,9.9,48.5,2.0,10.7,4.0,2.0,1.0,1.0,7.0,10.0,8.0,0.3,9.6,0.0,0.0,0.0,0.0,4.8,0
14.8,17.0,9.9,68.9,2.0,7.3,2.0,1.0,0.0,1.0,2.0,24.3,10.0,11.5,8.7,1.0,3.0,0.0,0.0,18.8,0
9.7,14.0,5.1,47.2,2.0,4.3,5.0,3.0,0.0,0.0,1.0,56.1,9.0,6.1,9.5,1.0,1.0,0.0,0.0,2.6,0
3.6,11.0,3.3,60.3,5.0,7.5,4.0,3.0,1.0,1.0,2.0,53.1,10.0,1.1,8.7,1.0,0.0,0.0,0.0,36.4,0
21.9,9.0,2.6,54.1,0.0,9.2,5.0,4.0,1.0,1.0,1.0,60.3,3.0,10.3,4.6,1.0,2.0,1.0,0.0,14.3,1
11.2,16.0,4.4,50.9,1.0,9.1,2.0,2.0,0.0,0.0,1.0,50.3,7.0,0.3,7.9,0.0,2.0,0.0,0.0,4.7,0
16.2,13.0,2.6,62.8,2.0,36.3,1.0,3.0,0.0,0.0,2.0,89.8,8.0,2.6,6.5,1.0,2.0,1.0,0.0,16.3,0
3.2,11.0,2.5,26.5,0.0,6.4,5.0,3.0,0.0,0.0,1.0,24.3,7.0,18.6,7.2,1.0,1.0,0.0,0.0,29.8,1
2.3,17.0,10.4,17.7,1.0,47.9,3.0,2.0,0.0,0.0,1.0,7.2,7.0,5.8,9.0,1.0,2.0,0.0,0.0,32.8,0
21.1,16.0,7.9,83.7,0.0,25.3,7.0,2.0,1.0,0.0,3.0,18.6,7.0,5.4,8.4,1.0,2.0,0.0,0.0,4.6,0
55.0,20.0,4.3,28.7,3.0,10.1,4.0,2.0,1.0,1.0,2.0,68.1,10.0,3.3,5.3,1.0,3.0,0.0,0.0,44.6,1
3.1,11.0,2.7,17.2,1.0,17.2,2.0,1.0,0.0,1.0,1.0,63.8,8.0,5.6,8.6,1.0,1.0,0.0,0.0,27.5,0
83.9,15.0,4.4,18.8,2.0,8.6,5.0,0.0,0.0,1.0,1.0,20.5,9.0,5.6,6.1,0.0,1.0,0.0,0.0,11.9,0
8.8,14.0,5.5,35.3,1.0,10.1,2.0,0.0,0.0,1.0,3.0,25.3,7.0,2.4,7.5,1.0,1.0,0.0,0.0,13.7,0
23.5,16.0,6.9,24.7,3.0,33.0,7.0,3.0,1.0,1.0,1.0,59.0,5.0,7.8,8.9,0.0,0.0,0.0,0.0,1.1,0
5.1,13.0,7.4,53.0,3.0,6.4,5.0,2.0,0.0,0.0,1.0,36.5,8.0,1.6,6.3,0.0,2.0,0.0,0.0,1.1,0
21.5,13.0,4.7,64.6,1.0,38.3,4.0,4.0,0.0,0.0,2.0,10.3,9.0,5.5,10.0,0.0,0.0,0.0,0.0,1.7,0
15.1,18.0,7.9,58.3,6.0,5.4,3.0,3.0,1.0,1.0,3.0,29.8,11.0,6.3,8.0,1.0,2.0,0.0,0.0,20.8,0
1.0,16.0,5.2,62.7,1.0,9.8,7.0,4.0,1.0,1.0,1.0,87.8,4.0,0.6,9.3,0.0,4.0,1.0,0.0,25.9,0
6.3,17.0,6.7,16.1,0.0,17.0,4.0,2.0,0.0,1.0,4.0,36.0,10.0,14.1,10.0,0.0,4.0,0.0,0.0,13.2,1
20.5,13.0,6.3,61.6,4.0,12.9,1.0,3.0,1.0,1.0,3.0,61.3,5.0,6.6,9.3,1.0,1.0,0.0,0.0,16.6,0
12.3,19.0,9.0,14.3,2.0,13.0,10.0,5.0,0.0,1.0,4.0,23.2,5.0,3.3,5.1,1.0,2.0,0.0,0.0,4.4,0
3.1,21.0,10.7,63.2,1.0,14.4,3.0,1.0,0.0,0.0,3.0,55.9,7.0,4.9,8.9,1.0,2.0,1.0,0.0,8.8,0
11.5,20.0,6.1,58.9,1.0,9.4,6.0,2.0,1.0,2.0,4.0,22.6,9.0,0.6,9.4,1.0,1.0,0.0,0.0,24.7,0
23.4,17.0,4.3,41.8,0.0,6.1,5.0,5.0,1.0,1.0,2.0,12.1,7.0,1.3,6.2,1.0,2.0,0.0,0.0,8.3,0
35.9,19.0,11.1,71.1,1.0,21.3,4.0,1.0,0.0,1.0,4.0,39.3,6.0,13.1,7.0,1.0,0.0,0.0,0.0,4.3,0
39.9,17.0,3.4,36.6,1.0,35.1,3.0,5.0,1.0,1.0,2.0,65.2,9.0,11.1,6.8,0.0,2.0,0.0,0.0,8.7,0
7.8,19.0,5.3,59.9,1.0,22.2,7.0,4.0,0.0,1.0,2.0,72.9,7.0,8.8,8.3,0.0,5.0,0.0,0.0,44.3,0
10.3,10.0,3.9,24.9,2.0,23.5,2.0,3.0,1.0,0.0,1.0,48.4,9.0,1.7,2.9,1.0,2.0,0.0,0.0,41.7,0
9.9,8.0,3.6,32.4,0.0,12.0,4.0,2.0,0.0,1.0,1.0,34.0,7.0,2.0,7.3,0.0,0.0,2.0,0.0,11.3,0
1.0,10.0,3.4,32.9,0.0,12.9,5.0,2.0,0.0,2.0,1.0,93.4,4.0,6.5,6.5,1.0,1.0,1.0,0.0,18.8,0
23.8,16.0,4.8,36.9,1.0,4.5,4.0,1.0,1.0,2.0,1.0,31.2,8.0,17.8,5.3,1.0,1.0,0.0,0.0,13.3,1
5.2,12.0,7.7,33.6,0.0,9.1,2.0,2.0,1.0,0.0,2.0,46.7,12.0,10.1,9.7,0.0,0.0,0.0,0.0,28.1,0
27.0,23.0,10.2,61.4,2.0,14.7,6.0,2.0,0.0,2.0,2.0,7.9,5.0,3.0,4.1,1.0,0.0,1.0,0.0,1.9,0
14.1,23.0,8.6,13.7,2.0,17.9,3.0,2.0,0.0,0.0,5.0,4.4,8.0,0.1,8.0,1.0,2.0,0.0,0.0,20.7,0
32.1,18.0,7.9,65.7,1.0,15.2,7.0,2.0,0.0,1.0,2.0,42.7,6.0,4.8,7.2,1.0,1.0,1.0,0.0,28.4,0
13.6,17.0,11.5,72.0,1.0,10.7,3.0,1.0,0.0,0.0,2.0,29.9,14.0,3.3,8.6,1.0,1.0,1.0,0.0,17.0,0
12.2,10.0,1.5,35.1,2.0,26.0,4.0,2.0,1.0,1.0,1.0,29.1,7.0,1.6,8.3,0.0,0.0,0.0,0.0,16.7,0
15.8,11.0,7.7,49.0,4.0,48.9,3.0,0.0,0.0,1.0,1.0,62.2,10.0,0.7,9.5,0.0,2.0,0.0,0.0,4.6,0
36.7,16.0,1.6,30.0,1.0,13.6,5.0,3.0,1.0,1.0,7.0,11.0,11.0,5.8,9.0,0.0,2.0,1.0,0.0,2.7,0
17.0,17.0,8.5,62.3,1.0,16.7,6.0,1.0,1.0,1.0,4.0,61.7,5.0,3.2,4.7,1.0,2.0,0.0,0.0,10.8,0
13.2,10.0,2.7,45.2,1.0,114.7,0.0,0.0,0.0,1.0,3.0,53.9,11.0,0.4,7.5,0.0,1.0,0.0,0.0,0.8,0
21.2,15.0,6.6,61.2,2.0,8.2,7.0,2.0,0.0,1.0,2.0,48.6,6.0,5.6,10.0,0.0,0.0,0.0,1.0,6.7,1
4.9,11.0,2.7,49.5,0.0,7.3,5.0,3.0,0.0,0.0,2.0,25.3,9.0,0.0,6.3,1.0,2.0,0.0,0.0,5.8,0
14.0,16.0,2.9,35.7,0.0,15.0,2.0,1.0,1.0,0.0,1.0,12.4,6.0,3.4,5.8,1.0,3.0,0.0,0.0,15.2,0
9.2,8.0,4.4,61.2,0.0,60.2,1.0,1.0,0.0,1.0,4.0,56.9,10.0,2.3,5.3,0.0,2.0,0.0,0.0,25.7,0
1.0,9.0,1.3,54.8,1.0,2.9,3.0,3.0,1.0,2.0,1.0,77.7,7.0,7.6,6.1,0.0,4.0,3.0,0.0,29.0,0
2.6,12.0,4.2,40.2,1.0,10.5,5.0,1.0,1.0,0.0,1.0,5.1,4.0,8.8,6.9,1.0,4.0,2.0,0.0,21.8,0
5.2,14.0,7.0,49.4,0.0,6.0,1.0,0.0,0.0,1.0,1.0,70.3,7.0,2.6,9.3,0.0,1.0,0.0,0.0,27.9,1
28.4,16.0,2.7,59.0,1.0,10.5,3.0,1.0,0.0,0.0,1.0,30.3,3.0,1.2,10.0,0.0,2.0,0.0,0.0,7.0,0
17.3,18.0,8.4,52.7,2.0,14.8,5.0,3.0,1.0,0.0,3.0,28.3,10.0,0.0,8.3,0.0,6.0,0.0,0.0,2.7,0
5.0,17.0,7.4,73.3,1.0,16.8,4.0,2.0,0.0,0.0,1.0,25.4,9.0,7.5,4.7,1.0,2.0,1.0,0.0,1.9,0
9.4,15.0,10.2,58.5,3.0,3.1,6.0,4.0,1.0,1.0,2.0,56.5,6.0,14.6,5.5,1.0,1.0,0.0,0.0,21.1,0
2.0,13.0,5.5,53.4,0.0,31.2,2.0,3.0,1.0,1.0,2.0,12.1,7.0,5.8,6.6,1.0,3.0,0.0,0.0,33.6,0
3.5,15.0,4.0,78.4,0.0,14.4,2.0,0.0,0.0,0.0,2.0,63.3,12.0,8.7,7.1,1.0,0.0,0.0,0.0,9.9,0
7.7,12.0,2.6,11.8,3.0,17.8,5.0,2.0,0.0,0.0,1.0,73.7,8.0,8.5,5.4,0.0,4.0,0.0,0.0,8.8,1
2.3,16.0,9.3,59.7,0.0,10.2,7.0,3.0,0.0,1.0,2.0,24.1,9.0,2.6,6.0,0.0,2.0,0.0,0.0,4.3,0
1.0,12.0,4.7,71.1,1.0,36.7,1.0,1.0,0.0,1.0,1.0,9.9,8.0,4.1,5.2,1.0,0.0,1.0,0.0,1.6,0
1.9,10.0,4.0,38.6,4.0,12.0,5.0,1.0,0.0,2.0,4.0,32.3,10.0,1.6,8.0,1.0,3.0,0.0,0.0,30.6,0
75.5,13.0,2.7,69.5,2.0,38.2,0.0,1.0,1.0,0.0,1.0,41.8,9.0,0.1,4.9,0.0,0.0,0.0,0.0,23.7,0
4.0,15.0,2.2,31.6,4.0,10.4,4.0,1.0,0.0,1.0,2.0,20.2,4.0,8.5,9.0,1.0,3.0,0.0,0.0,3.1,0
79.8,22.0,1.6,10.4,1.0,28.3,3.0,2.0,1.0,0.0,2.0,48.6,6.0,0.3,7.0,0.0,0.0,2.0,0.0,15.3,0
30.9,13.0,4.4,76.8,2.0,4.1,1.0,1.0,0.0,0.0,3.0,49.5,11.0,6.8,4.7,0.0,0.0,1.0,0.0,2.6,0
1.0,9.0,3.5,43.4,0.0,3.3,3.0,0.0,0.0,1.0,1.0,44.8,5.0,0.9,7.1,1.0,0.0,0.0,0.0,23.8,0
18.4,17.0,2.6,82.8,2.0,8.4,2.0,2.0,1.0,0.0,4.0,18.0,8.0,7.8,10.0,0.0,1.0,0.0,0.0,46.7,1
6.8,13.0,5.3,40.3,2.0,2.8,3.0,1.0,0.0,0.0,1.0,18.5,13.0,2.0,8.4,1.0,0.0,0.0,0.0,35.1,1
11.9,10.0,4.8,59.8,1.0,13.7,5.0,1.0,1.0,2.0,1.0,35.9,6.0,3.3,5.8,1.0,1.0,0.0,0.0,13.3,0
50.4,8.0,3.2,55.1,1.0,6.5,4.0,1.0,1.0,0.0,4.0,14.5,8.0,1.6,7.9,1.0,1.0,0.0,1.0,25.1,0
17.8,12.0,8.5,75.8,1.0,13.2,5.0,2.0,1.0,0.0,1.0,68.1,8.0,14.6,5.4,1.0,0.0,0.0,0.0,4.5,0
49.8,11.0,7.2,39.6,0.0,9.3,3.0,4.0,0.0,0.0,1.0,59.9,10.0,2.6,5.9,1.0,3.0,1.0,0.0,2.3,0
4.1,9.0,2.9,52.5,2.0,7.0,7.0,2.0,0.0,0.0,1.0,32.5,5.0,4.0,4.6,1.0,3.0,0.0,0.0,8.3,0
73.5,14.0,6.2,51.6,1.0,14.9,3.0,1.0,0.0,2.0,1.0,5.5,12.0,5.7,7.7,0.0,1.0,0.0,0.0,8.5,0
2.8,20.0,7.7,52.4,1.0,14.7,6.0,0.0,0.0,0.0,1.0,72.6,9.0,3.9,8.9,1.0,1.0,0.0,0.0,16.9,0
18.2,12.0,2.1,54.1,0.0,7.5,7.0,2.0,1.0,0.0,2.0,60.9,8.0,5.0,7.0,0.0,1.0,0.0,0.0,7.7,1
14.1,13.0,3.9,36.8,1.0,9.6,5.0,0.0,0.0,1.0,1.0,55.3,10.0,1.0,10.0,1.0,1.0,0.0,0.0,14.9,0
11.8,15.0,5.5,45.4,2.0,62.0,1.0,1.0,1.0,1.0,1.0,14.8,12.0,0.9,9.9,0.0,2.0,0.0,0.0,42.4,0
11.4,21.0,1.6,45.7,3.0,31.0,2.0,4.0,0.0,0.0,5.0,43.2,3.0,5.2,7.4,1.0,1.0,1.0,0.0,22.8,0
15.5,21.0,13.6,77.9,1.0,44.7,2.0,4.0,0.0,1.0,4.0,39.7,12.0,8.6,6.6,1.0,1.0,0.0,0.0,6.9,0
2.4,16.0,9.5,60.7,4.0,13.3,2.0,3.0,1.0,1.0,4.0,81.0,8.0,0.6,6.3,1.0,4.0,0.0,0.0,20.0,0
35.2,19.0,6.3,52.5,2.0,13.5,0.0,4.0,0.0,1.0,1.0,67.6,7.0,6.7,6.6,0.0,3.0,0.0,0.0,4.5,0
21.1,9.0,1.2,35.9,2.0,24.7,1.0,2.0,0.0,2.0,3.0,22.7,8.0,7.8,4.3,1.0,1.0,0.0,0.0,3.3,1
18.5,16.0,1.9,42.8,1.0,9.5,2.0,3.0,1.0,1.0,1.0,80.4,11.0,7.1,8.4,0.0,0.0,0.0,0.0,33.9,0
7.8,12.0,6.3,53.3,0.0,4.1,5.0,1.0,0.0,0.0,1.0,60.6,7.0,2.9,6.3,1.0,1.0,0.0,0.0,5.9,0
20.9,19.0,4.3,75.3,1.0,20.4,3.0,2.0,1.0,2.0,3.0,18.9,11.0,5.0,7.3,1.0,1.0,0.0,0.0,12.4,0
19.7,12.0,5.5,37.4,2.0,35.3,6.0,2.0,1.0,1.0,1.0,64.5,4.0,4.3,8.3,1.0,0.0,1.0,0.0,24.3,0
25.8,23.0,8.7,49.4,2.0,13.2,6.0,3.0,1.0,1.0,3.0,32.2,7.0,9.2,9.7,1.0,0.0,0.0,0.0,47.5,0
7.1,17.0,3.2,60.0,2.0,14.3,6.0,1.0,1.0,1.0,4.0,47.6,8.0,6.9,5.6,0.0,4.0,2.0,0.0,11.8,0
20.4,12.0,7.6,28.3,2.0,6.0,6.0,1.0,1.0,1.0,3.0,46.3,12.0,3.7,8.8,1.0,0.0,0.0,0.0,22.8,0
4.6,19.0,11.8,69.4,1.0,8.3,8.0,1.0,0.0,1.0,1.0,57.0,10.0,1.7,6.0,1.0,2.0,1.0,1.0,23.0,0
6.7,18.0,5.7,78.5,2.0,20.1,7.0,0.0,0.0,0.0,2.0,11.7,4.0,9.2,6.6,1.0,3.0,1.0,0.0,4.2,1
32.5,18.0,6.8,52.3,2.0,20.4,3.0,2.0,0.0,1.0,3.0,21.8,10.0,2.2,6.4,1.0,1.0,1.0,1.0,7.6,0
5.9,13.0,3.1,56.3,1.0,2.8,4.0,1.0,1.0,1.0,4.0,31.4,7.0,10.0,6.6,1.0,0.0,0.0,0.0,29.1,0
62.3,14.0,2.2,67.9,1.0,8.6,7.0,2.0,0.0,0.0,3.0,54.1,4.0,0.8,9.9,1.0,0.0,0.0,0.0,32.6,0
19.1,11.0,4.8,23.1,2.0,12.6,4.0,5.0,1.0,1.0,1.0,47.9,10.0,0.6,8.4,0.0,0.0,0.0,0.0,38.8,0
2.0,16.0,5.3,30.8,1.0,14.5,6.0,2.0,0.0,1.0,3.0,66.1,9.0,4.2,8.4,1.0,1.0,0.0,0.0,28.8,0
10.9,10.0,2.9,30.4,1.0,10.0,2.0,3.0,1.0,1.0,1.0,39.5,6.0,2.6,6.0,1.0,3.0,1.0,0.0,3.5,0
2.7,22.0,8.6,62.4,2.0,11.8,1.0,1.0,0.0,1.0,4.0,23.0,8.0,0.8,7.5,1.0,0.0,0.0,0.0,11.2,0
21.1,15.0,5.9,74.4,2.0,9.5,4.0,3.0,1.0,1.0,1.0,17.6,6.0,1.0,8.0,0.0,2.0,0.0,0.0,0.7,0
5.8,15.0,9.8,70.7,1.0,13.9,5.0,3.0,0.0,0.0,1.0,35.4,10.0,15.1,5.9,1.0,1.0,0.0,0.0,16.7,0
2.5,12.0,2.5,33.4,1.0,5.0,3.0,1.0,0.0,0.0,1.0,16.6,11.0,3.8,5.8,1.0,0.0,1.0,0.0,14.4,1
20.0,13.0,4.2,65.5,0.0,8.7,2.0,1.0,0.0,1.0,2.0,25.2,6.0,0.5,5.4,1.0,2.0,1.0,0.0,41.0,0
53.1,10.0,6.1,40.0,0.0,21.1,3.0,3.0,1.0,2.0,2.0,42.0,10.0,2.7,5.0,0.0,1.0,1.0,0.0,9.9,0
18.7,14.0,9.9,39.1,0.0,8.8,2.0,2.0,0.0,1.0,6.0,32.5,13.0,3.3,9.3,0.0,2.0,0.0,0.0,1.5,0
4.9,17.0,7.5,75.9,1.0,20.6,3.0,3.0,1.0,1.0,1.0,49.8,11.0,10.4,9.6,1.0,0.0,0.0,0.0,4.8,0
20.3,9.0,2.8,52.5,1.0,9.5,4.0,2.0,0.0,2.0,4.0,27.4,6.0,11.8,8.8,0.0,1.0,0.0,0.0,63.7,0
1.9,14.0,2.7,76.1,4.0,4.2,5.0,1.0,1.0,1.0,1.0,56.6,11.0,6.4,2.8,1.0,0.0,0.0,0.0,48.4,0
6.4,13.0,5.9,38.3,0.0,6.7,4.0,0.0,1.0,1.0,4.0,69.5,8.0,8.0,8.0,0.0,1.0,1.0,0.0,18.2,0
