scheduled_departure_hour,day_of_week,month,origin_airport_congestion,dest_airport_congestion,aircraft_age_years,aircraft_utilization_hours_today,crew_hours_on_duty,weather_severity_origin,weather_severity_dest,num_prior_flights_today,previous_flight_delay_minutes,gate_turnaround_time_planned,passenger_load_factor,is_holiday_period,route_distance_miles,is_hub_origin,is_hub_destination,maintenance_flag,connecting_pax_pct,target
10.0,5.0,7.0,8.82,2.17,19.9,13.0,1.3,2.0,2.0,1.0,9.7,35.6,82.6,0.0,585.0,1.0,1.0,0.0,71.3,0
23.0,5.0,4.0,6.04,5.56,21.4,13.7,9.6,0.0,4.0,2.0,28.6,33.8,87.5,0.0,1756.0,0.0,0.0,0.0,73.1,1
5.0,6.0,11.0,1.78,6.87,5.3,1.6,0.3,2.0,3.0,0.0,9.9,33.3,93.2,0.0,2962.0,0.0,0.0,0.0,28.3,0
19.0,0.0,2.0,4.86,3.47,4.4,10.8,5.5,4.0,2.0,0.0,19.6,44.1,84.9,0.0,224.0,0.0,0.0,0.0,19.5,0
21.0,3.0,1.0,3.97,4.49,3.5,4.2,7.9,0.0,0.0,4.0,4.0,46.8,77.6,0.0,1689.0,0.0,1.0,0.0,25.5,0
23.0,0.0,10.0,7.37,1.8,12.6,8.6,7.3,0.0,2.0,1.0,43.4,33.6,91.9,0.0,804.0,0.0,0.0,0.0,23.6,0
22.0,4.0,11.0,4.93,6.35,1.0,13.3,10.9,0.0,0.0,2.0,16.6,42.3,86.1,0.0,1680.0,1.0,1.0,0.0,34.4,1
20.0,1.0,4.0,7.25,2.95,10.2,7.2,11.3,2.0,0.0,2.0,5.4,50.5,80.4,0.0,349.0,0.0,1.0,0.0,42.6,0
15.0,4.0,6.0,2.06,1.38,20.3,6.5,6.1,0.0,1.0,0.0,1.3,40.9,83.5,0.0,317.0,1.0,0.0,0.0,8.3,0
18.0,3.0,7.0,1.13,5.76,2.3,6.0,2.5,1.0,1.0,2.0,18.5,39.7,80.6,0.0,424.0,0.0,0.0,0.0,14.8,0
10.0,2.0,5.0,3.94,4.25,8.2,8.3,8.0,0.0,0.0,1.0,23.9,52.0,88.0,0.0,840.0,0.0,0.0,0.0,27.2,0
23.0,6.0,10.0,3.24,4.29,27.4,5.4,6.1,1.0,2.0,1.0,2.4,31.2,89.3,0.0,920.0,0.0,0.0,1.0,21.6,1
17.0,4.0,3.0,4.12,6.04,2.9,13.9,0.6,2.0,0.0,2.0,6.2,39.7,59.0,0.0,406.0,1.0,0.0,0.0,27.2,0
20.0,2.0,11.0,8.54,6.6,2.7,1.1,11.8,1.0,1.0,1.0,36.8,30.1,37.6,0.0,410.0,0.0,0.0,0.0,25.7,0
17.0,4.0,8.0,4.19,3.31,2.8,5.7,0.9,1.0,1.0,1.0,7.3,61.7,81.1,0.0,421.0,0.0,0.0,0.0,10.3,0
22.0,6.0,4.0,4.44,4.48,9.7,4.2,1.2,4.0,1.0,3.0,8.5,53.4,92.3,0.0,609.0,1.0,1.0,0.0,32.1,1
14.0,4.0,12.0,5.2,3.09,3.0,1.8,3.6,3.0,2.0,1.0,13.9,23.0,85.6,1.0,984.0,1.0,0.0,0.0,21.3,1
9.0,5.0,4.0,6.15,8.17,7.1,4.7,6.2,2.0,0.0,3.0,6.2,40.9,93.3,0.0,685.0,1.0,0.0,1.0,16.7,0
12.0,3.0,12.0,8.81,4.47,2.4,2.2,1.4,2.0,2.0,2.0,30.3,47.0,89.5,1.0,933.0,0.0,0.0,0.0,20.7,0
19.0,3.0,11.0,6.1,2.46,6.3,0.5,9.7,3.0,0.0,2.0,18.2,44.1,79.3,0.0,438.0,1.0,0.0,1.0,25.0,1
23.0,4.0,1.0,4.13,8.07,0.5,9.2,5.4,3.0,1.0,1.0,14.1,29.3,79.5,0.0,200.0,1.0,0.0,0.0,2.9,1
13.0,2.0,9.0,5.02,2.73,28.5,1.6,2.3,0.0,2.0,1.0,48.4,42.4,92.0,0.0,845.0,1.0,1.0,0.0,15.9,0
9.0,2.0,11.0,4.99,2.73,1.4,5.9,12.7,0.0,1.0,2.0,6.5,50.8,88.3,0.0,847.0,0.0,1.0,0.0,36.2,0
14.0,5.0,5.0,6.51,2.18,0.5,0.3,9.9,2.0,2.0,2.0,9.5,29.6,93.8,0.0,680.0,0.0,0.0,0.0,29.0,0
20.0,2.0,12.0,3.07,6.24,7.8,7.4,2.5,0.0,3.0,5.0,12.1,37.7,80.6,0.0,200.0,0.0,1.0,0.0,8.2,0
16.0,1.0,2.0,6.63,4.11,9.3,1.8,9.5,1.0,0.0,2.0,23.0,55.3,82.1,1.0,1578.0,0.0,0.0,0.0,19.4,0
12.0,3.0,8.0,6.04,5.34,9.3,11.0,8.8,1.0,0.0,1.0,21.9,48.2,63.8,0.0,903.0,0.0,0.0,0.0,20.0,0
19.0,0.0,7.0,5.27,7.02,16.7,13.2,4.6,0.0,0.0,3.0,0.0,39.1,87.2,0.0,200.0,1.0,0.0,0.0,26.4,0
13.0,0.0,1.0,5.21,4.7,20.9,2.6,13.6,1.0,3.0,2.0,6.4,50.9,83.2,0.0,855.0,0.0,1.0,0.0,29.7,0
10.0,5.0,9.0,5.18,4.23,8.3,13.7,4.9,0.0,0.0,0.0,40.7,33.8,77.5,0.0,430.0,0.0,1.0,1.0,26.6,1
8.0,6.0,9.0,3.8,6.66,6.3,7.9,9.9,2.0,0.0,3.0,5.9,40.4,51.8,0.0,347.0,1.0,1.0,0.0,9.8,0
15.0,1.0,5.0,2.96,8.87,1.1,9.2,10.7,0.0,0.0,1.0,2.4,52.0,90.9,0.0,3823.0,1.0,0.0,0.0,54.8,0
10.0,5.0,8.0,2.33,4.69,7.7,10.6,4.8,3.0,2.0,3.0,6.9,29.9,98.0,0.0,796.0,0.0,0.0,0.0,24.9,0
5.0,1.0,3.0,8.38,5.61,3.0,4.1,12.8,3.0,0.0,0.0,0.2,43.2,71.2,0.0,312.0,1.0,0.0,1.0,60.0,0
15.0,3.0,9.0,3.56,3.29,2.9,13.1,0.2,1.0,0.0,1.0,3.0,50.0,85.0,0.0,542.0,1.0,0.0,0.0,10.5,0
14.0,6.0,5.0,9.32,3.1,6.9,11.6,7.7,3.0,1.0,0.0,25.0,41.9,63.3,0.0,320.0,0.0,1.0,0.0,36.6,0
8.0,3.0,4.0,8.4,5.14,1.8,2.2,0.7,0.0,1.0,0.0,0.8,37.9,96.0,0.0,1038.0,0.0,1.0,0.0,19.2,0
9.0,2.0,11.0,3.41,1.95,2.1,12.6,12.9,1.0,0.0,3.0,17.6,47.7,82.0,0.0,389.0,0.0,0.0,0.0,6.9,0
10.0,3.0,11.0,5.18,6.67,0.9,0.9,11.0,0.0,0.0,2.0,12.3,39.5,87.4,1.0,200.0,0.0,0.0,0.0,13.1,0
15.0,3.0,2.0,4.77,7.56,1.8,9.1,9.4,2.0,2.0,3.0,11.9,49.6,98.6,0.0,1253.0,1.0,1.0,0.0,10.6,0
10.0,4.0,6.0,1.42,4.63,3.7,4.9,4.7,0.0,2.0,0.0,19.9,37.7,86.7,0.0,1668.0,1.0,0.0,0.0,47.0,0
14.0,5.0,5.0,5.59,5.75,16.5,4.1,2.1,1.0,2.0,6.0,8.8,43.7,92.8,0.0,725.0,1.0,0.0,0.0,11.6,0
13.0,3.0,10.0,4.23,4.37,8.3,4.0,3.4,2.0,0.0,2.0,24.9,31.4,70.1,0.0,2227.0,0.0,0.0,0.0,27.3,0
5.0,1.0,2.0,2.47,8.34,3.7,5.5,13.4,1.0,1.0,2.0,31.1,67.5,81.2,0.0,4282.0,0.0,0.0,0.0,30.0,0
18.0,2.0,2.0,4.54,3.36,2.1,12.7,5.9,1.0,0.0,3.0,3.1,52.4,96.5,1.0,425.0,1.0,0.0,1.0,27.4,0
9.0,3.0,9.0,7.4,5.36,6.6,11.8,0.1,0.0,1.0,2.0,13.1,36.2,89.4,0.0,663.0,0.0,0.0,0.0,43.2,0
17.0,6.0,7.0,2.43,2.31,12.8,8.0,7.2,4.0,1.0,1.0,18.7,41.1,87.3,0.0,736.0,0.0,1.0,0.0,39.9,0
11.0,0.0,2.0,3.92,6.0,0.6,5.3,4.8,1.0,2.0,2.0,2.4,37.1,77.2,0.0,309.0,0.0,0.0,0.0,42.7,0
7.0,1.0,10.0,2.38,1.82,3.9,6.2,2.5,0.0,3.0,4.0,6.0,43.8,98.8,0.0,408.0,1.0,1.0,0.0,30.7,0
9.0,4.0,5.0,1.93,7.17,0.5,7.8,11.8,2.0,1.0,2.0,21.2,62.9,47.8,0.0,705.0,0.0,0.0,0.0,37.1,0
10.0,6.0,12.0,4.3,3.01,8.5,12.8,4.4,2.0,0.0,3.0,3.2,66.2,52.0,0.0,1292.0,0.0,1.0,0.0,36.2,0
22.0,0.0,5.0,7.64,2.14,1.2,13.9,12.9,3.0,0.0,4.0,4.3,47.2,69.1,0.0,693.0,0.0,0.0,0.0,31.0,1
21.0,2.0,1.0,3.51,3.68,17.3,6.6,0.2,3.0,3.0,3.0,16.4,30.8,80.3,0.0,732.0,1.0,0.0,0.0,17.8,0
18.0,0.0,5.0,9.66,3.03,7.7,12.2,8.1,2.0,3.0,4.0,11.3,35.3,95.8,0.0,2255.0,0.0,0.0,0.0,20.7,0
15.0,6.0,3.0,3.12,7.45,2.3,5.3,8.9,0.0,3.0,2.0,0.4,28.0,69.1,0.0,1267.0,1.0,0.0,0.0,35.6,0
7.0,6.0,8.0,4.43,1.87,7.7,1.0,8.7,2.0,3.0,1.0,23.9,57.1,93.7,1.0,902.0,1.0,1.0,0.0,22.3,0
15.0,0.0,1.0,7.57,3.83,3.6,10.9,1.4,0.0,0.0,1.0,19.5,46.2,89.5,0.0,434.0,1.0,1.0,0.0,35.1,0
22.0,1.0,4.0,5.96,8.1,3.3,1.5,13.1,2.0,0.0,1.0,6.8,34.6,71.7,1.0,261.0,0.0,0.0,0.0,40.3,0
21.0,5.0,5.0,1.92,7.45,1.8,3.8,10.9,0.0,2.0,1.0,4.5,36.2,85.0,0.0,795.0,0.0,0.0,0.0,18.6,0
12.0,5.0,6.0,4.28,5.11,0.8,11.1,7.2,1.0,4.0,3.0,7.0,46.4,83.9,0.0,1099.0,0.0,1.0,0.0,15.6,0
21.0,6.0,2.0,6.49,5.54,4.0,6.9,6.3,3.0,0.0,2.0,21.8,40.9,60.8,0.0,649.0,0.0,0.0,0.0,39.1,0
17.0,0.0,1.0,2.51,3.62,5.1,3.5,12.3,0.0,1.0,3.0,10.0,35.2,88.4,0.0,399.0,0.0,0.0,0.0,20.1,0
9.0,0.0,10.0,5.33,7.36,16.4,7.9,8.1,1.0,0.0,0.0,10.3,32.0,86.5,0.0,827.0,1.0,1.0,0.0,16.9,0
19.0,0.0,11.0,5.3,3.92,16.7,2.8,7.5,2.0,2.0,3.0,8.0,45.5,85.4,0.0,805.0,1.0,1.0,0.0,32.8,0
14.0,3.0,10.0,6.05,7.7,0.5,3.9,6.7,0.0,0.0,1.0,31.3,31.6,69.5,0.0,1521.0,0.0,1.0,0.0,21.7,1
19.0,6.0,2.0,7.22,5.18,0.5,2.9,3.8,0.0,1.0,2.0,1.6,37.8,84.3,0.0,568.0,0.0,1.0,0.0,25.9,0
16.0,5.0,4.0,7.08,4.54,7.9,8.5,7.4,4.0,0.0,7.0,5.4,36.7,74.5,0.0,200.0,0.0,0.0,0.0,22.3,0
20.0,6.0,8.0,5.03,5.13,4.4,9.5,9.8,0.0,0.0,3.0,25.3,33.0,83.5,0.0,622.0,1.0,1.0,0.0,20.1,0
13.0,3.0,8.0,4.93,3.68,14.6,1.8,6.0,1.0,0.0,4.0,12.1,54.0,95.9,0.0,1517.0,0.0,0.0,0.0,6.5,0
16.0,2.0,2.0,5.98,4.53,16.3,8.3,3.7,0.0,1.0,1.0,7.8,47.1,80.0,0.0,876.0,0.0,0.0,0.0,3.9,0
11.0,1.0,11.0,2.7,1.0,7.5,9.8,13.5,0.0,3.0,4.0,43.7,39.0,98.7,0.0,625.0,0.0,0.0,0.0,16.8,1
15.0,3.0,8.0,5.84,6.07,9.5,5.9,4.8,0.0,0.0,2.0,8.5,54.6,83.2,0.0,753.0,0.0,0.0,0.0,36.4,0
12.0,6.0,7.0,5.58,0.22,3.8,5.4,0.5,2.0,0.0,0.0,28.0,48.1,71.5,1.0,888.0,1.0,0.0,0.0,15.5,0
6.0,0.0,8.0,5.6,2.18,16.1,6.7,7.0,0.0,2.0,3.0,73.7,58.7,88.5,0.0,200.0,0.0,1.0,0.0,37.5,1
8.0,1.0,8.0,2.58,6.55,26.6,7.6,1.6,0.0,2.0,2.0,0.1,20.0,88.4,1.0,558.0,0.0,0.0,0.0,50.4,0
17.0,3.0,8.0,5.47,5.43,7.1,10.2,2.2,0.0,2.0,2.0,14.8,40.5,98.4,0.0,800.0,0.0,1.0,1.0,12.2,1
11.0,2.0,2.0,5.67,3.01,20.2,7.3,6.3,3.0,2.0,1.0,10.0,49.5,96.5,0.0,1365.0,1.0,0.0,0.0,41.8,0
17.0,0.0,10.0,4.74,1.5,14.7,11.6,9.1,2.0,0.0,2.0,1.9,43.2,89.6,0.0,1197.0,0.0,1.0,0.0,27.4,0
10.0,6.0,11.0,5.74,7.23,2.5,9.3,12.3,0.0,0.0,2.0,9.3,38.3,91.8,0.0,633.0,0.0,0.0,0.0,34.8,0
14.0,3.0,5.0,2.19,5.53,10.6,2.9,8.0,2.0,0.0,1.0,1.8,27.3,90.3,0.0,250.0,1.0,1.0,0.0,24.8,0
16.0,4.0,2.0,6.87,6.6,2.7,6.2,5.3,1.0,3.0,3.0,16.3,55.9,82.8,0.0,313.0,1.0,0.0,0.0,11.8,0
5.0,0.0,1.0,5.48,5.98,6.0,2.5,12.8,3.0,1.0,4.0,8.5,20.0,92.9,0.0,1036.0,0.0,0.0,0.0,48.6,0
8.0,0.0,7.0,3.41,1.55,4.9,13.2,4.0,0.0,0.0,3.0,5.3,50.2,88.3,1.0,923.0,0.0,0.0,0.0,27.8,0
17.0,1.0,6.0,4.45,4.84,0.5,8.6,13.5,2.0,1.0,3.0,18.1,33.9,92.3,1.0,338.0,0.0,1.0,1.0,42.2,1
5.0,3.0,4.0,8.18,3.68,19.7,7.0,0.2,0.0,2.0,1.0,10.9,48.2,68.5,0.0,1142.0,1.0,1.0,0.0,34.7,0
11.0,2.0,7.0,4.04,6.82,5.5,7.7,7.0,0.0,1.0,0.0,36.9,48.0,88.7,0.0,200.0,0.0,1.0,0.0,48.7,0
5.0,4.0,1.0,6.34,6.38,12.7,2.7,7.5,2.0,1.0,2.0,4.9,49.2,73.9,0.0,1320.0,0.0,0.0,1.0,6.5,0
14.0,3.0,11.0,4.45,6.96,8.2,7.5,1.8,1.0,4.0,1.0,39.3,53.9,73.1,0.0,207.0,0.0,0.0,0.0,32.2,1
10.0,5.0,12.0,4.32,4.62,3.4,5.5,2.7,3.0,2.0,3.0,15.7,41.4,77.5,1.0,449.0,0.0,0.0,0.0,52.9,0
22.0,6.0,12.0,5.2,3.09,11.7,2.2,6.7,3.0,2.0,4.0,5.4,47.6,62.4,0.0,356.0,1.0,0.0,0.0,31.0,0
10.0,5.0,3.0,5.85,5.11,13.1,1.9,3.5,3.0,2.0,0.0,6.2,42.5,78.2,0.0,200.0,1.0,0.0,0.0,2.8,0
19.0,3.0,4.0,2.06,4.6,2.1,2.1,3.1,1.0,1.0,1.0,44.9,34.5,73.9,0.0,737.0,0.0,0.0,1.0,19.3,0
16.0,2.0,9.0,9.56,1.46,25.2,8.3,10.5,2.0,0.0,3.0,8.8,35.5,90.7,0.0,717.0,0.0,0.0,0.0,9.9,0
21.0,5.0,8.0,5.16,3.71,2.0,5.1,3.5,0.0,4.0,2.0,56.3,50.4,98.9,0.0,957.0,1.0,0.0,0.0,71.1,1
18.0,0.0,1.0,5.99,6.37,1.8,13.3,1.7,2.0,1.0,2.0,11.8,61.1,88.8,1.0,1044.0,0.0,0.0,1.0,17.7,0
8.0,1.0,9.0,7.69,8.6,21.0,8.8,9.1,0.0,2.0,5.0,43.2,48.2,84.5,0.0,758.0,0.0,0.0,0.0,11.2,1
12.0,0.0,10.0,5.66,7.17,0.5,11.0,13.1,0.0,0.0,1.0,15.4,30.7,74.3,0.0,714.0,0.0,0.0,1.0,2.9,0
7.0,3.0,2.0,6.81,2.48,4.8,9.8,4.8,0.0,1.0,2.0,31.4,29.3,93.9,0.0,1070.0,1.0,0.0,0.0,27.6,0
18.0,0.0,5.0,6.74,4.51,4.6,11.9,7.4,0.0,0.0,3.0,15.2,41.6,67.9,0.0,1030.0,1.0,0.0,0.0,6.8,0
13.0,6.0,11.0,2.8,6.66,5.1,5.7,9.0,2.0,3.0,5.0,2.3,51.0,86.2,0.0,895.0,0.0,0.0,0.0,3.6,0
10.0,6.0,9.0,6.03,5.49,6.6,6.4,2.3,3.0,0.0,1.0,5.7,55.1,73.3,0.0,363.0,0.0,0.0,0.0,21.6,0
6.0,4.0,4.0,4.2,4.7,18.7,11.3,4.1,2.0,1.0,0.0,25.1,48.1,69.4,0.0,678.0,0.0,0.0,0.0,21.4,0
5.0,1.0,7.0,5.61,4.47,0.6,3.5,3.6,2.0,0.0,3.0,10.7,56.3,62.5,0.0,496.0,1.0,0.0,0.0,25.5,0
15.0,2.0,2.0,6.5,5.27,2.1,7.3,6.4,2.0,2.0,1.0,14.5,42.9,71.2,1.0,1259.0,0.0,1.0,0.0,37.5,1
10.0,3.0,6.0,5.53,7.44,5.2,6.1,9.0,0.0,0.0,3.0,23.1,40.2,98.8,0.0,873.0,0.0,1.0,0.0,12.9,0
8.0,2.0,11.0,7.42,3.56,5.9,12.2,13.2,0.0,0.0,1.0,1.1,23.6,92.8,0.0,2255.0,0.0,0.0,0.0,44.9,0
9.0,5.0,8.0,4.05,5.06,17.3,3.7,5.6,1.0,3.0,1.0,2.2,53.2,88.4,0.0,2323.0,0.0,0.0,0.0,3.9,0
9.0,2.0,11.0,5.61,8.31,17.8,1.5,7.2,3.0,0.0,2.0,4.4,22.0,77.4,1.0,294.0,1.0,1.0,0.0,13.4,0
15.0,6.0,7.0,3.05,7.26,3.3,11.0,10.5,1.0,1.0,2.0,3.1,34.3,67.2,0.0,1254.0,0.0,0.0,0.0,36.6,1
22.0,5.0,8.0,7.51,7.39,3.7,3.9,1.5,0.0,0.0,0.0,13.7,56.1,64.9,0.0,388.0,1.0,0.0,0.0,6.4,0
18.0,6.0,5.0,4.11,7.26,3.3,2.3,11.8,3.0,0.0,1.0,22.1,51.8,96.0,0.0,745.0,0.0,0.0,0.0,30.6,0
17.0,0.0,4.0,8.54,4.94,2.4,13.5,9.2,0.0,2.0,2.0,10.3,50.5,92.4,0.0,1225.0,0.0,0.0,0.0,52.6,1
11.0,2.0,4.0,5.94,4.96,10.9,10.7,11.6,0.0,0.0,0.0,8.5,62.7,75.2,0.0,1404.0,0.0,1.0,0.0,72.8,0
23.0,1.0,5.0,3.22,5.21,2.3,10.6,5.0,0.0,2.0,3.0,10.3,53.1,76.4,0.0,200.0,0.0,0.0,0.0,37.0,0
17.0,0.0,9.0,7.95,3.15,5.2,10.2,8.0,1.0,0.0,0.0,14.5,41.6,66.8,0.0,388.0,1.0,1.0,0.0,54.9,0
19.0,4.0,8.0,3.36,4.46,11.1,4.0,1.6,0.0,2.0,1.0,36.2,57.0,79.1,0.0,1120.0,1.0,0.0,0.0,41.1,1
11.0,3.0,3.0,5.27,7.85,12.0,0.9,11.7,0.0,2.0,1.0,14.6,60.9,82.8,0.0,200.0,0.0,0.0,0.0,21.8,0
5.0,0.0,4.0,5.33,3.48,19.7,8.4,0.6,0.0,0.0,4.0,6.9,50.5,93.2,0.0,4457.0,0.0,0.0,0.0,14.0,0
13.0,2.0,6.0,3.1,6.61,4.1,5.6,9.1,3.0,2.0,5.0,3.7,40.0,87.3,0.0,736.0,0.0,0.0,0.0,25.0,0
21.0,4.0,3.0,5.58,5.23,10.0,3.3,4.4,0.0,2.0,2.0,2.5,33.9,85.2,0.0,1126.0,0.0,0.0,0.0,23.3,0
8.0,0.0,8.0,2.72,3.93,0.5,6.4,5.7,4.0,0.0,0.0,1.2,32.6,91.5,0.0,301.0,0.0,0.0,0.0,12.8,0
15.0,6.0,12.0,4.57,6.36,13.9,3.6,13.6,2.0,0.0,0.0,3.5,58.0,87.5,0.0,486.0,0.0,0.0,0.0,7.9,0
16.0,6.0,7.0,7.88,3.59,0.5,12.7,0.8,2.0,0.0,2.0,5.3,56.0,75.6,0.0,588.0,0.0,0.0,0.0,31.6,0
6.0,0.0,6.0,1.91,4.44,3.7,8.8,2.2,1.0,1.0,1.0,14.3,35.6,73.8,0.0,294.0,1.0,1.0,0.0,39.8,0
5.0,2.0,5.0,4.93,5.22,4.5,6.9,6.4,1.0,0.0,3.0,29.0,41.4,72.8,0.0,335.0,0.0,0.0,0.0,34.7,0
6.0,2.0,7.0,4.83,6.12,1.0,0.8,7.1,0.0,0.0,2.0,15.4,38.1,99.2,0.0,1446.0,0.0,0.0,0.0,18.0,0
19.0,5.0,7.0,5.3,3.25,3.1,9.5,13.5,1.0,1.0,3.0,8.8,45.4,57.5,0.0,410.0,0.0,0.0,0.0,17.8,0
15.0,2.0,11.0,3.91,2.1,2.0,11.4,1.3,1.0,2.0,1.0,53.2,55.1,87.7,0.0,200.0,0.0,0.0,0.0,23.1,1
13.0,3.0,11.0,2.1,4.66,30.0,10.9,4.0,4.0,2.0,2.0,0.7,40.4,83.3,0.0,4125.0,1.0,1.0,0.0,42.8,0
15.0,2.0,3.0,3.63,6.41,30.0,10.5,10.2,1.0,0.0,1.0,21.5,56.1,62.4,0.0,294.0,0.0,1.0,0.0,62.8,1
22.0,2.0,6.0,4.21,4.08,0.8,5.3,5.5,0.0,3.0,2.0,6.5,38.6,44.8,0.0,679.0,0.0,0.0,0.0,43.8,1
5.0,1.0,8.0,1.05,3.66,2.8,4.0,11.3,0.0,0.0,3.0,7.5,64.6,51.4,1.0,1008.0,0.0,0.0,0.0,10.8,0
7.0,4.0,10.0,7.68,0.61,13.6,11.1,7.0,0.0,1.0,2.0,0.3,39.7,78.1,0.0,805.0,0.0,0.0,0.0,13.1,0
13.0,1.0,7.0,2.71,2.3,8.1,11.4,4.2,0.0,0.0,2.0,9.6,40.7,93.3,0.0,718.0,1.0,1.0,0.0,57.1,0
20.0,6.0,11.0,4.06,4.09,4.0,7.6,6.7,4.0,2.0,5.0,102.6,37.3,90.5,0.0,430.0,1.0,1.0,0.0,12.9,1
8.0,3.0,11.0,5.28,7.7,4.5,3.5,2.8,0.0,0.0,1.0,1.7,54.2,94.6,0.0,566.0,0.0,0.0,0.0,19.4,0
7.0,4.0,10.0,1.55,7.0,8.6,5.6,7.1,0.0,3.0,2.0,3.3,45.1,83.8,0.0,1187.0,0.0,0.0,0.0,23.2,0
21.0,6.0,3.0,7.92,7.24,0.8,5.6,10.5,0.0,0.0,2.0,4.0,38.8,96.7,0.0,511.0,0.0,1.0,0.0,29.9,0
17.0,1.0,11.0,3.22,5.8,16.2,4.3,11.9,1.0,4.0,2.0,0.3,62.0,70.2,0.0,200.0,0.0,1.0,0.0,4.0,1
21.0,6.0,7.0,2.02,5.6,8.2,6.7,3.6,3.0,0.0,2.0,20.4,42.2,81.3,0.0,663.0,1.0,1.0,0.0,41.4,0
12.0,1.0,10.0,3.04,6.67,0.5,2.6,12.1,0.0,0.0,2.0,20.2,41.3,88.6,0.0,852.0,0.0,0.0,0.0,24.1,0
6.0,2.0,7.0,5.51,5.14,11.1,6.4,12.6,0.0,0.0,2.0,16.5,34.6,89.8,0.0,1886.0,1.0,0.0,0.0,29.1,0
10.0,2.0,8.0,6.81,1.56,30.0,10.7,10.1,3.0,3.0,0.0,19.3,48.4,75.6,0.0,2739.0,1.0,1.0,0.0,13.2,1
9.0,4.0,10.0,2.69,5.35,0.5,10.6,5.2,2.0,0.0,2.0,38.6,50.3,81.8,0.0,445.0,0.0,0.0,0.0,13.6,0
8.0,6.0,12.0,5.48,8.03,20.6,6.0,2.2,3.0,0.0,3.0,5.7,34.9,79.6,1.0,679.0,0.0,1.0,0.0,28.9,0
13.0,5.0,3.0,1.37,2.34,5.0,6.1,3.3,1.0,0.0,1.0,7.6,45.5,91.8,0.0,580.0,0.0,0.0,0.0,28.9,0
7.0,3.0,2.0,8.19,2.78,2.5,7.0,5.3,2.0,0.0,2.0,12.7,36.0,88.2,0.0,443.0,0.0,1.0,0.0,21.8,0
13.0,5.0,8.0,4.13,4.56,1.9,8.5,11.0,0.0,1.0,0.0,5.5,39.9,82.0,0.0,701.0,1.0,0.0,0.0,19.8,0
8.0,5.0,6.0,4.98,5.41,5.9,7.5,5.0,1.0,0.0,1.0,1.0,51.0,74.6,0.0,1405.0,0.0,0.0,0.0,8.5,0
15.0,1.0,8.0,5.92,4.53,29.2,8.8,1.6,2.0,1.0,3.0,11.4,35.5,51.8,0.0,2656.0,1.0,0.0,0.0,9.4,0
23.0,0.0,10.0,5.75,6.08,9.1,9.1,5.1,1.0,0.0,3.0,9.3,33.2,89.8,0.0,756.0,1.0,0.0,0.0,42.4,0
12.0,4.0,2.0,2.21,7.65,3.7,4.5,7.3,0.0,0.0,3.0,2.4,47.3,79.2,0.0,246.0,0.0,0.0,0.0,24.6,0
15.0,2.0,10.0,3.68,4.67,7.7,11.1,6.3,0.0,1.0,1.0,10.1,54.5,68.6,0.0,1029.0,0.0,1.0,0.0,50.8,0
18.0,3.0,10.0,6.92,4.71,6.1,4.5,1.2,3.0,0.0,1.0,16.2,47.2,61.7,0.0,570.0,0.0,0.0,0.0,63.8,0
10.0,0.0,12.0,5.62,5.69,3.6,8.3,13.0,1.0,0.0,1.0,6.6,37.0,97.7,1.0,998.0,0.0,0.0,0.0,22.9,0
8.0,6.0,1.0,4.36,7.74,20.5,7.1,8.8,0.0,0.0,5.0,12.9,35.1,95.8,0.0,421.0,0.0,0.0,1.0,44.8,0
20.0,0.0,12.0,5.48,2.08,6.6,0.8,8.8,2.0,3.0,0.0,8.1,61.3,93.1,0.0,528.0,0.0,0.0,0.0,14.6,1
23.0,5.0,6.0,7.25,7.68,0.5,13.1,4.0,1.0,0.0,3.0,4.2,46.9,83.4,0.0,712.0,1.0,0.0,0.0,34.7,1
5.0,2.0,1.0,5.48,5.96,1.3,8.5,4.0,0.0,1.0,2.0,7.1,49.5,89.6,0.0,1095.0,0.0,0.0,0.0,27.5,0
5.0,2.0,4.0,6.51,5.72,19.9,7.3,13.0,1.0,1.0,4.0,4.9,38.1,75.3,0.0,261.0,1.0,0.0,0.0,19.5,0
7.0,0.0,10.0,4.06,7.38,14.8,8.8,11.1,0.0,2.0,2.0,0.4,22.6,67.8,0.0,510.0,0.0,1.0,0.0,28.6,0
22.0,2.0,4.0,7.79,5.92,5.9,3.0,6.1,0.0,3.0,0.0,2.7,42.2,67.1,0.0,889.0,0.0,0.0,0.0,32.4,0
22.0,5.0,1.0,8.71,7.62,30.0,3.4,0.3,0.0,2.0,2.0,3.3,52.3,73.1,0.0,408.0,0.0,0.0,0.0,52.7,0
9.0,5.0,6.0,2.08,5.92,2.3,7.8,14.0,0.0,2.0,3.0,16.4,52.3,87.8,0.0,2481.0,1.0,1.0,0.0,31.2,0
21.0,2.0,2.0,2.1,4.73,15.1,10.9,8.5,4.0,2.0,1.0,0.4,50.3,64.7,0.0,469.0,0.0,1.0,0.0,21.6,0
7.0,1.0,12.0,3.5,5.35,4.6,3.6,5.9,1.0,0.0,2.0,22.6,37.3,82.0,1.0,314.0,1.0,0.0,0.0,47.5,0
16.0,5.0,3.0,5.94,4.12,2.2,12.7,12.8,0.0,0.0,2.0,64.5,47.7,90.2,0.0,1064.0,0.0,0.0,0.0,18.2,1
