tenure_months,monthly_charges,total_charges,contract_type,num_support_calls_last_3months,avg_data_usage_gb,num_service_failures,has_internet_service,has_phone_service,has_streaming,payment_method,paperless_billing,num_plan_changes,overage_charges_last_3months,customer_age,household_size,is_senior,target
20,104.16,2046.39,0,2,5.55,0,0,0,1,2,1,0,7.91,70,3,1,0
78,63.42,4734.37,1,2,5.76,1,1,1,0,0,1,1,1.56,18,2,0,0
46,48.59,2199.04,2,2,7.51,0,1,1,0,3,1,1,5.35,54,3,0,0
36,74.08,2895.79,0,2,0.91,0,1,0,1,1,1,0,3.02,49,1,0,0
64,40.11,2304.22,2,3,2.97,1,1,0,1,0,1,3,6.52,21,2,0,0
2,46.81,104.12,1,2,2.85,1,1,1,1,0,1,1,6.63,19,2,0,0
120,92.9,11786.11,1,3,1.21,0,1,1,1,0,1,1,1.64,42,5,0,0
6,85.05,525.73,1,3,6.8,2,1,1,1,2,0,1,1.93,40,3,0,0
36,31.22,1068.52,0,2,8.31,0,1,0,1,0,1,1,0.06,47,2,0,0
3,64.46,202.62,0,1,2.22,0,1,1,0,1,1,1,3.45,40,1,0,0
31,64.78,2208.51,0,3,0.7,0,1,0,0,2,0,1,13.11,46,2,0,0
8,69.01,594.45,0,2,4.57,3,0,1,0,0,0,2,6.27,48,4,0,1
14,47.27,659.13,0,0,4.12,0,1,0,1,2,0,0,3.06,55,4,0,0
55,51.93,2491.22,0,1,2.09,0,1,1,1,1,1,0,7.06,37,1,0,0
28,44.9,1393.27,0,2,7.63,1,1,1,1,2,1,1,0.67,21,6,0,0
18,26.51,430.73,0,0,5.96,1,1,1,0,2,1,1,3.06,53,1,0,1
1,42.39,46.61,0,1,9.09,0,1,1,1,3,0,0,0.99,51,2,0,1
34,76.36,2247.74,2,1,2.66,1,1,1,0,0,0,1,1.74,61,4,0,0
39,44.99,1913.82,1,0,3.56,0,1,0,1,2,1,1,1.53,31,1,0,0
16,47.8,831.93,1,4,11.08,0,1,1,0,1,0,2,1.7,48,3,0,0
65,53.55,3402.89,1,0,6.72,1,0,1,1,0,1,3,19.98,49,1,0,0
30,63.34,1936.52,0,2,4.15,0,1,1,0,1,1,1,0.18,41,2,0,0
15,93.79,1274.14,0,2,2.77,1,1,1,1,0,1,0,3.99,36,2,0,0
20,69.87,1548.35,0,0,14.78,3,1,0,0,0,0,0,12.1,26,2,0,0
15,66.89,1138.19,0,0,4.52,0,1,0,1,1,0,2,1.9,37,2,0,0
27,59.19,1824.35,0,1,1.43,0,1,1,0,0,0,0,11.31,39,5,0,0
58,79.08,4861.83,2,0,16.06,0,1,0,0,2,1,0,2.19,76,4,1,0
62,65.95,3855.29,1,1,7.2,1,1,0,0,2,0,2,1.78,45,6,0,0
13,57.81,856.2,1,3,1.11,0,0,1,1,3,0,0,10.04,42,2,0,0
48,49.16,2678.56,1,2,36.24,3,1,1,0,1,1,1,2.38,32,3,0,0
18,60.55,1155.32,1,0,5.94,0,1,1,1,1,0,0,25.7,44,1,0,0
44,60.93,2972.6,0,0,0.74,1,1,1,1,3,1,2,0.56,21,4,0,0
24,118.9,2502.82,0,1,4.64,0,0,0,0,0,1,0,1.77,21,4,0,1
6,66.66,438.22,2,2,3.19,1,1,1,1,0,1,1,0.99,51,2,0,0
5,41.86,209.93,2,4,2.62,0,1,1,0,2,0,1,6.88,34,2,0,0
56,60.57,3853.02,2,0,2.23,1,1,0,0,2,0,1,5.11,34,2,0,0
3,60.76,181.77,2,1,2.31,3,0,0,0,3,0,2,8.75,45,3,0,0
2,90.36,166.75,0,0,1.79,1,1,1,0,2,1,1,0.48,53,5,0,1
29,109.06,2796.11,0,2,1.85,0,1,0,0,1,1,0,10.65,25,2,0,0
48,55.58,2609.77,2,1,2.56,1,1,1,0,2,0,0,6.9,20,1,0,0
12,41.06,449.4,0,3,4.71,0,1,1,0,1,0,2,14.97,64,4,0,0
16,38.32,533.16,0,4,7.55,1,1,0,0,0,1,0,2.46,62,3,0,0
7,100.45,662.05,1,1,3.18,2,0,0,1,1,1,2,0.72,52,2,0,0
11,74.34,741.7,1,0,4.37,1,0,1,0,1,1,0,0.13,38,5,0,0
43,96.91,3788.45,2,0,5.2,1,1,1,0,2,1,2,3.41,22,3,0,0
101,65.74,6777.79,2,1,3.39,0,0,0,1,1,0,3,3.25,23,2,0,0
35,149.96,5866.18,0,2,2.0,1,1,0,0,2,0,0,2.59,30,4,0,0
10,70.71,635.54,1,0,4.26,1,1,0,1,0,1,1,8.38,25,4,0,0
59,83.65,5072.28,1,2,1.4,0,1,1,1,0,0,0,0.59,60,2,0,0
10,88.73,1014.02,0,0,8.34,0,1,0,1,2,0,1,8.41,61,2,0,0
23,93.61,2132.41,1,1,5.65,1,1,0,0,2,1,1,1.95,53,4,0,1
1,39.41,35.41,0,4,1.32,1,1,1,0,1,1,1,1.58,47,1,0,0
3,57.19,174.71,1,0,3.47,1,1,1,0,2,0,2,17.86,63,1,0,0
44,52.28,2098.04,0,2,1.8,0,1,1,0,0,0,1,2.85,35,5,0,0
7,62.95,468.27,0,3,1.34,0,1,1,0,2,0,1,3.7,65,4,1,0
32,65.22,2148.99,2,4,3.19,0,1,1,1,2,0,1,3.19,50,1,0,1
13,35.1,506.18,0,1,1.46,1,0,1,0,0,1,3,2.39,44,4,0,0
33,64.28,2361.07,1,5,16.31,1,0,1,1,1,1,0,6.41,18,2,0,0
22,52.01,1003.33,2,1,8.8,0,1,1,1,3,1,0,6.48,63,3,0,0
2,73.27,129.57,1,1,3.67,1,0,1,0,0,1,1,4.1,18,1,0,0
17,47.09,889.42,0,1,3.08,0,1,0,1,1,1,0,13.25,40,1,0,0
21,54.69,1039.77,1,2,3.14,2,0,1,1,1,1,0,0.89,30,6,0,0
33,115.1,4118.97,0,0,10.58,0,1,0,0,3,0,1,5.67,71,2,1,0
1,79.93,75.94,0,2,5.57,0,1,1,1,0,1,0,16.37,18,4,0,1
75,80.6,6811.72,1,1,5.26,1,0,1,1,3,0,0,3.91,18,1,0,0
1,23.5,22.44,2,2,2.13,0,1,1,1,2,1,0,7.01,46,3,0,1
14,99.78,1347.51,0,3,11.71,0,1,0,0,2,0,0,4.7,64,3,0,1
28,33.22,899.17,0,2,3.4,2,1,0,0,0,1,1,2.04,51,1,0,1
27,52.2,1536.65,0,2,4.24,1,1,1,0,1,1,0,1.51,24,1,0,0
2,105.69,191.86,1,3,7.42,4,1,1,0,1,0,0,0.35,48,2,0,1
1,68.53,69.18,1,5,4.0,2,1,1,1,2,0,1,4.67,47,2,0,0
22,83.95,1839.97,0,0,18.78,0,1,1,1,3,1,0,0.79,18,3,0,0
39,75.99,3005.32,0,2,8.24,0,0,1,0,2,1,2,1.01,48,2,0,0
2,89.88,164.15,0,1,4.94,0,1,0,0,0,0,3,18.37,60,3,0,1
73,74.95,4745.1,1,4,6.3,1,1,1,0,2,1,0,0.61,35,1,0,0
8,101.03,871.44,2,0,2.04,1,0,1,1,2,0,2,11.17,40,1,0,1
85,84.36,6116.66,1,1,5.88,0,1,1,1,0,1,0,0.56,31,3,0,0
1,66.43,63.88,0,2,3.49,0,1,1,0,2,1,0,17.15,46,6,0,1
28,53.21,1303.1,2,4,1.38,1,0,0,0,0,0,0,13.48,44,3,0,0
17,74.87,1092.39,2,3,0.85,1,1,1,1,1,1,0,0.74,67,6,1,0
34,35.69,1206.77,0,4,2.26,0,0,0,0,1,1,3,8.79,18,1,0,0
8,76.15,629.33,1,0,5.22,1,1,1,0,3,1,0,0.87,39,2,0,0
12,99.42,1298.72,2,1,1.94,2,1,1,0,2,0,0,1.76,44,2,0,0
40,30.84,1324.75,0,1,7.77,0,0,0,0,1,1,0,2.72,50,3,0,0
26,113.73,2813.4,0,1,1.5,0,1,0,1,1,0,1,2.64,20,3,0,0
12,77.01,950.75,0,0,7.3,0,1,0,0,0,0,0,4.47,44,2,0,0
3,26.15,72.9,1,0,4.72,2,1,1,0,3,0,1,1.36,35,3,0,0
1,56.47,52.29,0,1,5.11,0,0,0,1,3,1,0,20.47,40,4,0,1
9,78.07,670.74,1,0,6.15,1,1,1,1,2,1,0,1.21,52,3,0,0
98,70.83,7912.13,0,1,6.76,1,1,1,0,1,0,0,8.63,26,3,0,0
33,72.36,2514.1,0,2,7.86,0,0,0,0,2,1,0,1.79,18,3,0,0
42,97.6,3515.48,0,0,4.08,0,1,1,1,0,0,0,9.86,40,3,0,0
53,100.8,4675.11,2,1,6.74,3,1,1,1,2,0,0,8.68,51,3,0,0
8,83.15,633.32,2,2,16.26,2,1,1,1,2,1,0,0.62,18,2,0,0
120,61.72,8466.84,2,1,6.48,1,0,1,1,0,0,1,2.0,75,2,1,0
21,88.38,1987.55,1,1,1.84,1,1,1,0,2,0,0,12.89,34,1,0,0
47,89.43,4816.12,0,2,2.75,2,1,0,1,2,1,0,2.61,49,5,0,0
98,87.46,8601.1,0,0,10.78,0,0,1,0,3,0,0,0.96,23,2,0,0
45,82.85,3454.3,0,1,6.73,0,1,1,0,1,0,0,4.0,36,3,0,0
16,29.26,440.63,0,0,3.77,1,1,1,0,0,1,0,7.27,48,1,0,0
14,41.1,552.42,0,0,4.06,0,1,1,0,3,1,0,0.15,47,5,0,0
13,93.89,1297.22,0,3,10.35,2,1,1,1,2,1,2,3.69,21,5,0,0
6,101.45,529.26,2,1,8.73,2,1,0,1,2,0,1,8.8,57,3,0,1
36,53.27,1960.18,0,0,2.8,0,1,1,0,1,0,0,1.38,52,3,0,0
26,75.0,1669.38,0,2,2.58,1,1,1,1,0,1,2,0.95,33,1,0,0
38,67.85,2680.73,2,3,5.07,1,0,1,0,0,0,1,7.75,39,3,0,0
112,81.26,9697.98,0,3,1.52,0,0,1,1,0,1,0,4.89,52,5,0,0
52,64.39,3309.36,0,3,4.18,1,1,1,0,2,1,0,0.7,24,5,0,0
6,69.27,439.83,0,0,1.5,1,1,1,0,2,1,0,6.34,58,2,0,0
10,58.1,560.01,0,1,1.5,1,1,0,0,3,0,2,7.16,23,1,0,1
16,62.4,1116.19,0,2,4.18,0,1,0,0,0,0,0,2.15,46,1,0,1
16,62.39,1125.61,1,2,2.72,2,1,0,1,1,1,0,4.37,24,4,0,0
43,62.75,3102.45,1,1,3.15,0,1,0,0,0,0,2,0.21,40,1,0,0
14,18.27,280.22,2,1,2.67,0,0,1,0,0,1,1,2.13,64,5,0,0
10,28.35,244.89,1,3,3.9,1,1,1,1,2,1,0,2.77,58,1,0,0
24,66.48,1397.31,1,0,1.28,2,1,0,0,1,0,0,1.43,24,5,0,0
38,78.38,3121.8,0,0,4.89,0,1,0,0,2,0,2,26.22,47,5,0,0
13,64.5,758.53,2,3,5.36,2,1,0,0,3,1,2,2.23,55,4,0,0
7,89.76,628.02,0,0,35.33,1,1,0,0,3,1,1,5.46,37,1,0,1
45,32.95,1369.67,0,1,41.2,2,1,0,0,3,0,0,16.98,52,3,0,0
1,37.12,33.29,0,0,7.8,1,1,1,0,0,1,1,0.33,68,4,1,1
70,18.39,1216.47,1,0,7.53,3,1,1,0,2,0,3,18.52,29,2,0,0
39,68.26,2982.13,0,1,3.39,0,0,1,1,2,0,1,1.7,47,2,0,0
1,90.08,96.56,0,3,3.25,0,1,1,1,0,1,0,0.98,60,2,0,0
16,74.11,1210.83,0,2,4.02,0,1,1,1,1,1,2,1.47,51,1,0,1
68,49.85,3278.29,0,3,12.54,0,0,1,0,3,1,1,5.01,47,2,0,0
15,84.38,1299.17,1,5,3.48,1,0,0,0,1,1,0,2.34,36,5,0,1
3,44.28,138.43,0,0,4.14,1,1,1,1,1,1,0,4.05,32,2,0,0
3,58.61,182.36,0,0,3.93,0,1,1,1,2,1,1,0.18,54,3,0,1
5,113.52,535.55,0,3,23.46,0,1,1,0,3,0,1,0.49,28,1,0,1
2,90.56,206.0,0,5,6.07,0,1,1,0,0,1,0,1.24,43,1,0,0
14,54.53,815.23,0,2,8.82,2,1,1,0,1,1,2,0.39,83,3,1,0
69,53.79,3654.27,0,2,4.6,0,1,1,1,3,0,1,4.22,42,2,0,0
4,105.99,421.98,2,0,15.63,1,0,1,0,3,1,2,2.56,32,6,0,0
12,30.98,387.92,2,2,15.11,1,1,1,0,2,0,0,0.5,50,2,0,0
22,61.4,1286.64,1,2,1.8,0,0,1,0,2,1,0,10.11,32,4,0,0
54,80.21,4481.47,1,0,7.35,0,1,1,0,1,0,0,3.88,50,5,0,0
20,100.71,2242.41,0,3,1.24,1,1,1,1,1,0,0,0.63,56,5,0,1
18,108.94,1886.13,2,2,6.47,0,1,0,1,3,1,1,5.52,36,4,0,0
16,50.47,918.43,1,0,7.35,4,1,1,1,0,1,0,14.22,45,4,0,0
27,41.31,1234.24,1,2,1.31,0,0,0,1,3,0,1,8.51,63,3,0,0
13,54.09,601.79,2,0,3.47,0,1,1,0,0,1,0,4.05,36,4,0,0
8,55.34,442.87,2,2,10.6,0,1,1,0,1,0,0,5.28,60,1,0,0
9,85.76,882.5,0,2,3.7,0,1,1,0,0,1,2,18.34,48,2,0,1
68,28.16,1997.69,2,1,8.64,0,0,1,0,0,0,1,5.34,55,6,0,0
9,29.7,268.96,1,2,3.1,0,1,1,0,3,1,1,9.01,27,4,0,0
16,80.41,1143.33,0,1,1.98,0,0,0,0,2,0,0,7.94,56,2,0,0
35,93.3,3603.84,1,2,0.33,0,1,1,0,2,0,0,8.66,24,3,0,0
18,43.45,875.42,1,0,4.02,0,1,1,0,3,0,1,3.93,26,1,0,0
1,48.88,41.76,2,0,10.75,1,1,1,1,3,1,0,2.9,49,4,0,0
31,28.63,995.37,1,0,4.55,0,1,0,0,1,1,0,14.73,61,4,0,0
1,29.83,26.36,0,0,4.08,0,1,0,1,1,1,0,12.48,42,2,0,1
53,44.4,2042.47,1,2,4.1,0,0,0,1,2,0,1,10.71,30,3,0,0
20,46.86,966.34,2,3,0.8,1,1,1,0,1,1,1,3.99,22,4,0,0
5,82.37,466.25,1,0,3.36,1,1,1,1,0,1,0,2.82,28,1,0,0
26,59.84,1332.46,1,2,12.7,0,0,1,0,2,1,0,0.77,52,5,0,0
2,80.2,152.32,2,3,7.84,0,1,0,0,3,0,1,1.79,18,2,0,0
10,74.56,700.49,0,2,0.73,1,1,1,0,0,0,2,3.87,35,2,0,1
81,30.44,2366.73,0,2,12.78,2,1,0,1,1,0,2,6.66,43,2,0,0
10,88.34,1014.14,0,0,5.76,0,1,1,1,3,0,1,6.22,36,3,0,0
47,29.9,1517.16,1,1,6.99,0,0,1,0,0,0,1,11.44,69,1,1,1
42,33.64,1479.32,0,1,0.74,2,0,0,0,3,0,0,5.04,18,3,0,0
40,19.33,664.69,0,1,3.72,0,1,0,0,3,1,2,1.25,38,2,0,0
48,64.75,3251.57,0,2,1.97,1,1,0,1,0,1,0,1.77,48,4,0,0
13,64.29,789.89,0,0,2.87,0,1,0,0,2,1,3,6.56,47,3,0,1
30,83.89,2723.43,0,1,9.69,0,1,1,1,1,1,0,20.42,18,2,0,0
40,73.79,2846.06,1,2,1.54,0,1,0,0,3,1,2,0.98,35,3,0,0
18,92.01,1636.64,0,0,2.74,1,1,1,0,2,0,2,6.96,33,3,0,0
32,88.76,2790.98,0,0,8.61,1,1,1,1,2,0,0,1.26,18,5,0,0
17,54.85,1056.37,0,4,7.84,2,0,1,1,0,0,1,2.8,25,3,0,0
7,74.75,581.7,1,0,1.52,0,1,1,1,0,0,0,2.2,61,3,0,1
7,50.77,320.38,0,1,4.82,1,1,1,1,2,1,1,1.34,71,6,1,0
12,70.59,813.05,0,1,0.62,1,0,1,1,2,0,3,2.02,24,3,0,0
27,110.0,2604.31,0,0,1.05,2,0,1,0,1,1,0,0.95,61,3,0,0
86,81.42,6259.74,0,2,8.25,0,1,1,0,3,1,0,2.94,59,3,0,0
1,76.92,67.11,1,0,20.66,0,1,1,0,3,1,0,2.17,18,1,0,0
19,58.43,1267.15,0,0,2.78,2,0,0,0,2,1,0,5.26,36,4,0,0
8,20.28,153.05,0,2,1.24,1,0,0,1,3,1,0,16.66,36,4,0,0
19,54.51,925.06,2,3,5.02,3,0,0,0,2,1,1,15.21,29,5,0,1
26,123.91,3293.09,0,1,4.52,1,1,1,1,0,1,2,0.02,72,1,1,1
31,39.3,1243.63,2,2,3.11,1,1,1,0,3,0,1,0.19,64,5,0,0
58,58.92,3023.57,1,2,2.56,1,1,1,1,1,0,0,0.52,63,2,0,0
12,96.55,1144.56,2,0,1.66,0,1,0,0,2,1,1,0.69,23,4,0,0
17,65.56,1048.11,0,0,3.7,1,0,1,0,3,1,0,12.82,43,1,0,1
8,95.83,876.95,0,0,6.19,0,1,1,0,2,1,2,9.42,56,3,0,1
34,66.17,2054.15,0,2,4.49,1,1,1,0,2,0,0,3.61,26,3,0,1
74,70.8,4755.64,1,1,3.26,0,1,0,0,3,1,1,0.99,37,3,0,0
22,54.29,1106.76,2,5,3.65,0,1,1,0,2,0,1,11.85,37,4,0,0
31,16.34,446.43,0,3,4.39,2,1,1,0,1,1,0,5.3,35,3,0,1
5,35.03,174.38,0,1,5.89,0,0,1,1,1,0,0,0.9,28,2,0,1
83,47.62,3959.68,0,0,8.46,0,1,0,1,2,1,3,2.42,47,3,0,0
36,86.39,2879.44,0,2,1.64,0,0,1,0,3,1,2,1.19,42,4,0,0
5,44.09,226.08,1,2,2.4,0,1,1,1,1,1,0,0.7,32,5,0,0
5,68.43,362.2,2,2,4.39,0,1,0,1,3,1,0,2.57,51,3,0,0
59,49.02,2876.07,0,0,3.44,1,1,1,1,2,0,0,8.05,48,3,0,0
18,117.6,2158.7,0,3,2.86,1,1,0,0,0,1,1,1.67,34,3,0,0
6,102.87,625.38,0,2,5.23,0,0,1,1,2,1,2,0.42,47,2,0,0
28,78.8,2189.45,2,2,3.91,1,1,0,1,3,1,0,5.89,40,2,0,0
31,56.66,1999.63,1,0,7.31,0,1,1,0,1,1,1,0.7,34,5,0,0
1,73.17,81.59,0,2,4.32,1,1,0,0,2,0,2,8.09,55,5,0,1
7,77.09,522.68,2,2,3.74,2,1,0,0,3,1,0,11.57,49,3,0,0
22,38.53,839.73,1,1,3.72,0,1,0,1,0,0,2,31.82,52,2,0,0
8,69.3,592.7,0,3,7.26,0,1,0,0,2,0,0,7.53,31,3,0,1
2,41.79,93.73,2,1,13.03,1,1,1,0,3,0,0,3.81,44,1,0,1
17,53.9,940.51,0,2,2.52,3,1,1,1,1,1,1,3.27,19,4,0,0
4,58.29,219.71,1,1,2.89,0,1,0,0,3,0,0,1.72,35,2,0,0
23,62.21,1579.56,0,0,2.61,1,1,1,1,3,0,1,1.2,62,1,0,0
4,57.26,258.39,0,0,21.39,1,1,1,0,2,0,1,2.55,43,2,0,1
1,80.12,70.69,2,2,1.51,1,1,1,1,3,0,0,0.29,66,5,1,0
5,63.18,282.76,2,2,1.89,1,1,0,1,1,0,0,20.18,39,4,0,0
26,53.55,1519.53,2,2,3.75,1,1,1,1,3,0,0,13.92,50,3,0,0
58,67.45,3473.93,2,3,7.62,1,1,0,1,2,1,1,1.98,29,2,0,0
3,25.83,82.27,1,2,8.83,1,1,1,0,3,1,2,3.86,59,1,0,1
7,117.91,798.01,0,2,3.28,0,0,1,1,2,1,0,2.05,48,6,0,1
43,49.22,1814.33,0,0,5.21,0,1,0,1,1,1,1,4.92,45,2,0,0
21,58.17,1323.8,0,0,18.13,1,0,0,1,2,0,1,1.29,33,5,0,0
9,72.03,575.07,1,1,5.6,1,1,1,0,2,0,0,6.34,35,4,0,0
29,83.74,2283.7,2,0,7.95,0,1,1,0,1,0,2,1.52,33,2,0,0
19,97.46,1714.69,1,2,6.06,0,1,0,1,2,1,1,2.07,60,1,0,0
33,46.04,1628.7,0,1,1.76,0,1,0,1,3,0,1,0.8,37,4,0,0
24,54.62,1165.14,2,3,3.98,1,1,0,0,2,0,0,4.14,60,3,0,0
1,108.37,102.5,0,4,3.71,0,1,1,1,0,1,1,0.48,18,5,0,1
2,41.43,82.74,1,4,3.92,1,1,0,0,2,0,0,2.79,44,6,0,0
11,102.65,1017.9,2,2,2.74,1,1,0,1,0,1,1,0.63,62,4,0,0
12,48.03,526.78,2,2,4.4,0,0,0,1,3,0,1,3.55,48,4,0,0
24,72.46,1767.33,0,2,3.32,2,1,0,0,2,1,0,2.55,41,6,0,0
25,86.84,2243.43,0,1,1.13,0,1,1,0,0,0,2,4.08,47,3,0,1
12,34.94,366.1,1,0,7.86,0,1,1,0,2,0,0,15.55,47,1,0,0
39,75.03,3275.52,0,1,10.99,2,1,1,1,0,0,0,7.65,51,1,0,1
32,89.53,2562.68,0,0,5.76,0,1,0,0,2,0,0,1.93,40,5,0,0
24,78.04,1822.4,1,2,1.88,1,1,1,0,1,1,0,8.98,64,1,0,0
12,73.55,889.74,2,1,3.51,1,1,1,0,2,0,2,12.58,25,4,0,0
24,44.65,959.35,0,1,9.19,1,0,1,0,1,0,0,1.34,28,2,0,0
110,19.42,1920.66,0,1,6.54,0,1,0,0,2,0,3,3.25,32,4,0,0
4,72.63,247.13,0,2,9.28,0,0,1,0,2,1,0,4.37,50,2,0,1
63,62.83,3983.57,2,1,4.9,2,1,1,1,0,1,0,0.72,34,1,0,0
30,86.39,2479.22,1,0,2.59,1,1,1,1,0,0,1,2.36,22,6,0,0
18,74.41,1211.18,0,1,9.32,1,1,1,1,1,0,2,14.01,56,4,0,0
60,66.48,3717.86,0,0,5.57,1,1,1,1,2,1,0,6.47,27,4,0,0
4,108.2,398.21,0,1,2.4,0,1,1,1,1,0,6,3.65,48,3,0,1
12,88.18,1110.87,0,1,4.68,2,1,1,1,3,0,2,2.85,44,3,0,0
7,30.18,195.02,2,3,3.86,1,1,1,1,1,1,3,0.83,31,4,0,0
6,37.81,244.79,2,1,1.37,2,1,0,0,1,0,2,6.84,57,3,0,0
8,71.79,516.75,0,5,0.62,1,0,1,1,2,1,1,12.92,43,4,0,0
5,32.18,178.79,1,0,1.84,0,1,0,1,3,1,0,1.05,31,5,0,0
79,91.43,6243.94,2,1,1.84,0,1,1,0,3,0,0,3.1,20,2,0,0
80,15.0,1080.18,0,1,11.32,2,1,0,0,0,1,2,3.15,64,4,0,0
36,86.68,2824.06,2,2,0.91,1,0,1,0,1,0,1,0.67,27,5,0,0
51,30.09,1320.08,2,0,4.76,1,1,0,1,1,1,0,2.17,32,2,0,0
21,94.72,1784.57,0,1,1.87,4,1,0,1,0,0,1,7.4,68,2,1,0
2,76.08,138.52,0,0,2.83,3,1,0,0,2,1,3,1.46,18,2,0,1
24,64.61,1461.63,1,1,4.25,0,1,1,1,2,1,1,7.7,54,2,0,0
2,80.29,161.06,1,1,1.08,2,1,1,0,3,0,0,2.66,33,1,0,0
8,46.05,380.57,0,1,2.79,0,1,0,0,1,0,0,2.96,56,3,0,0
22,46.1,890.95,2,1,4.77,0,1,1,1,2,0,0,7.63,32,4,0,0
1,84.28,72.73,0,1,3.3,0,1,1,0,0,1,2,1.04,66,3,1,1
3,40.01,103.73,0,1,7.04,3,1,1,1,1,0,1,0.92,23,2,0,0
111,68.88,8010.06,0,1,1.12,1,1,1,0,1,0,1,7.3,47,2,0,0
9,20.12,165.59,0,3,1.83,1,1,1,0,0,1,0,1.37,31,1,0,0
13,98.7,1095.57,0,2,9.2,1,1,0,0,2,0,0,0.9,46,5,0,0
9,41.74,427.78,0,3,9.37,0,0,0,1,3,1,1,4.92,46,6,0,0
44,56.95,2161.46,1,3,1.76,1,0,1,1,1,1,0,7.06,47,1,0,0
6,91.25,558.37,0,1,5.46,0,1,1,0,1,1,1,3.01,41,3,0,1
1,61.22,65.65,2,0,4.7,1,1,0,1,2,0,1,3.52,52,1,0,0
38,70.34,2539.3,0,2,4.14,0,1,1,0,3,1,0,2.09,18,2,0,1
120,55.58,6161.66,2,2,1.28,0,1,0,1,3,1,0,3.02,18,1,0,0
13,46.7,663.25,0,2,3.44,1,1,1,0,2,0,3,1.4,27,5,0,0
18,32.14,643.1,2,2,3.42,1,0,1,0,2,0,0,1.95,32,1,0,0
7,81.78,641.96,2,2,2.04,0,1,1,0,1,0,0,5.18,51,5,0,1
13,72.0,970.37,0,1,2.77,1,0,0,0,2,1,1,7.75,42,6,0,0
38,84.82,3351.91,0,1,7.11,0,1,1,0,3,0,0,0.76,49,6,0,0
11,50.41,624.96,1,2,7.17,3,1,0,0,1,1,2,1.55,18,1,0,0
8,74.49,538.77,0,0,0.94,0,1,1,0,1,0,0,2.98,26,2,0,1
30,80.87,2454.89,1,2,1.63,1,1,0,0,0,0,1,1.11,50,4,0,0
6,82.81,540.45,0,0,6.35,0,1,1,1,0,0,2,0.71,29,3,0,1
41,29.19,1316.29,0,1,6.86,1,1,1,1,1,1,1,8.88,64,3,0,0
33,71.87,2535.34,1,2,3.8,0,0,1,0,1,1,0,1.77,24,3,0,0
9,76.45,595.38,2,5,10.95,1,1,0,1,3,0,2,5.12,39,2,0,0
60,122.3,7350.06,0,1,45.33,3,0,1,1,0,1,1,2.49,41,3,0,0
32,59.05,1857.14,1,0,2.6,0,1,1,1,2,0,1,10.18,40,2,0,0
1,41.2,37.68,0,1,2.22,2,1,1,1,2,0,1,1.78,38,1,0,1
59,41.88,2222.31,0,0,33.64,0,1,0,0,3,0,0,1.44,40,2,0,0
1,90.12,76.83,2,0,8.76,1,1,0,0,1,1,1,7.13,38,3,0,0
88,83.0,8106.65,1,2,4.18,0,1,1,1,1,0,0,0.82,24,2,0,0
12,51.32,536.43,0,2,7.43,0,1,1,0,2,1,0,3.38,27,2,0,0
1,47.08,44.89,2,2,1.96,1,1,1,1,3,0,0,19.91,38,1,0,0
74,69.66,4486.9,1,0,4.23,0,0,0,0,2,1,0,2.47,39,5,0,0
62,60.35,4247.4,2,2,4.11,1,1,1,1,1,0,0,0.27,27,2,0,0
1,49.23,43.95,2,3,5.89,0,1,1,1,1,0,1,4.05,48,3,0,0
22,71.71,1488.93,1,1,6.14,2,1,1,0,0,0,3,1.34,44,2,0,0
15,48.87,818.0,2,3,0.87,0,1,0,1,0,0,0,1.66,38,1,0,0
10,65.06,657.2,1,0,12.29,1,0,0,0,2,1,0,3.36,22,1,0,0
18,50.48,970.15,0,3,11.53,1,1,0,1,3,0,2,0.09,41,2,0,0
22,47.84,1184.6,0,1,3.76,2,0,1,1,2,0,0,5.38,46,1,0,0
1,111.26,116.74,0,0,11.39,1,1,1,0,3,1,0,0.1,41,1,0,1
9,69.52,652.1,0,2,1.13,0,1,0,1,2,0,0,3.54,46,1,0,0
7,43.11,262.84,0,2,1.96,1,1,1,0,0,1,2,1.94,37,2,0,1
97,39.31,4214.34,0,2,1.41,1,0,1,0,0,0,2,10.36,81,4,1,0
13,47.78,695.24,0,2,6.31,0,1,1,0,3,1,0,2.05,51,2,0,0
68,46.85,3361.64,0,0,7.18,0,1,1,0,0,0,0,8.62,72,4,1,0
88,59.84,5067.21,0,3,14.36,0,1,1,0,0,1,0,1.84,39,3,0,0
17,21.4,312.92,0,4,10.43,2,1,0,1,3,0,2,1.75,62,2,0,0
33,15.0,492.3,2,0,3.3,1,1,0,0,2,0,1,4.02,38,1,0,0
3,15.0,46.67,2,3,12.29,0,1,1,1,1,1,2,1.4,42,3,0,0
45,86.12,4269.99,2,1,4.93,0,1,0,0,3,0,0,2.45,29,4,0,0
36,77.09,3112.79,0,1,6.95,1,1,1,1,2,1,0,0.01,49,4,0,0
5,42.4,225.84,2,0,6.27,1,1,1,0,2,0,2,1.15,71,5,1,0
18,76.61,1232.7,2,3,15.07,0,1,0,1,2,1,0,2.47,34,3,0,0
26,62.23,1770.05,0,2,3.08,1,1,0,0,2,0,0,7.57,57,6,0,0
30,57.56,1533.1,0,0,4.38,0,1,0,0,3,0,1,8.34,21,2,0,0
2,61.97,120.89,1,0,23.3,1,0,1,0,0,1,0,7.52,30,5,0,0
